,sv,xs,ys,zs,xs_dot,ys_dot,zs_dot,ts,C1C,constellation,time,TEC_new
339,E08,18114924.330514137,-3913556.666437818,23091057.063144684,1548.3080071344432,1719.5759838950771,-922.3643105686888,0.006006657436956,21893483.352,E,2021-05-06 04:00:00,0.12039008301378429
340,E25,9330952.493479498,14624087.592924124,23985520.689964253,-2364.8454527909234,447.2121795159961,647.6391227160674,-0.0005329721607268,24589845.045,E,2021-05-06 04:00:00,0.14834690724417735
341,E30,28011863.34433813,-8472703.473434415,-4404992.849503324,414.0840688757944,-181.12603060154348,2990.2231547441825,0.002968486456666,25776385.719,E,2021-05-06 04:00:00,0.3660143208647381
342,E02,25517802.49834904,4306435.199049941,14351056.683797482,-1426.7483610249142,222.68243310763967,2470.4352817189947,0.0002170908234688,23361914.942,E,2021-05-06 04:05:00,0.15734915246347722
343,E03,23462267.334905747,14941478.053896924,10148197.554259343,713.088001006415,725.3692645602187,-2716.8521932924486,-0.0004278086265685,24267376.143,E,2021-05-06 04:05:00,0.1879527237240659
344,E07,3064054.144807516,-19645149.062484413,21936968.64539218,1474.1590472787404,1629.9708806464696,1255.363089711681,-0.0005342221502928,27421781.507,E,2021-05-06 04:05:00,0.32387329006157567
345,E08,18582326.723426733,-3406197.930570104,22798456.529509924,1567.0567908030862,1662.4242187842856,-1028.0810076504697,0.0060066556293352,21832359.304,E,2021-05-06 04:05:00,0.16433056502510157
346,E25,8620451.902541377,14767154.80041845,24163182.8737934,-2371.035449259669,506.54260040077423,536.6391416554951,-0.0005329725060505,24687922.86,E,2021-05-06 04:05:00,0.2090203710538112
347,E30,28122218.009507515,-8525712.337644095,-3505084.312175884,321.6269995331816,-171.5651992384511,3008.475112719074,0.0029684772693484,25615327.375,E,2021-05-06 04:05:00,0.42923716253525274
348,E02,25079856.605494548,4380787.800029313,15082081.756252866,-1492.3000564102665,273.44224750913975,2402.5030172232896,0.0002170916121712,23313243.983,E,2021-05-06 04:10:00,0.23900757617605337
349,E03,23670157.994967885,15147715.122844009,9326316.821559628,672.1942284603358,649.7392177294025,-2761.721393313707,-0.0004278099513613,24362634.107,E,2021-05-06 04:10:00,0.2929472487134334
350,E05,14162207.63453713,24277149.65404428,-9282508.241696509,-619.7416136037281,-696.5786692876485,-2764.4811150280007,-0.0002832389490094,28613709.71,E,2021-05-06 04:10:00,1.078076087826386
351,E07,3515533.613322888,-19157165.872044988,22298330.198330373,1535.4234767501016,1622.5580276344867,1153.4371217609237,-0.0005342235273246,27270279.397,E,2021-05-06 04:10:00,0.5388845988213997
352,E08,19054761.89427875,-2916325.7947316677,22474350.673687343,1581.8412226820487,1603.0368868009075,-1132.3756587292914,0.006006653828081,21776495.47,E,2021-05-06 04:10:00,0.24861080529589769
353,E25,7908804.898901274,14927984.141263038,24307430.042420063,-2372.490890545355,565.5829955158871,424.8983331716736,-0.0005329729174264,24790830.502,E,2021-05-06 04:10:00,0.3242185280294809
354,E30,28204860.836779647,-8575222.885865087,-2600324.358070127,229.38357545153585,-157.80612958865964,3022.5634319173205,0.002968468179461,25457258.193,E,2021-05-06 04:10:00,0.5595657605566606
355,E02,24622785.56144745,4470754.750523951,15792225.966239538,-1554.22119301567,326.7437683910729,2331.245627458328,0.0002170924008737,23271393.506,E,2021-05-06 04:15:00,0.37947384384255634
356,E03,23865194.754548352,15331450.279504204,8491546.33607787,627.4105976761275,575.3960694481248,-2802.774203993241,-0.0004278111877056,24463150.731,E,2021-05-06 04:15:00,0.4759903509356081
357,E05,13965236.296475364,24061452.7277148,-10105240.198136132,-693.6239805860638,-740.7539921529146,-2719.765992258154,-0.0002832380494623,28775003.28,E,2021-05-06 04:15:00,1.1815230053622283
358,E07,3985128.101860476,-18672025.418510158,22628871.912260275,1594.886798398595,1611.0339140014871,1049.9211641034196,-0.0005342249043564,27119749.692,E,2021-05-06 04:15:00,0.9107757630280233
359,E08,19531024.318251494,-2444576.507313421,22119187.73742511,1592.5550401889363,1541.6434843467678,-1235.1043766219916,0.0060066520204602,21726115.737,E,2021-05-06 04:15:00,0.3932472233364157
360,E25,7197429.341168346,15106449.555780357,24418063.182228178,-2369.2288454511163,624.0731055924742,312.5711177536557,-0.0005329732670134,24898282.646,E,2021-05-06 04:15:00,0.5245173491344188
361,E30,28259896.122154567,-8619979.072785683,-1691964.8188528954,137.6205414507889,-139.87647735397113,3032.468229363768,0.0029684589921434,25302367.105,E,2021-05-06 04:15:00,0.7898080507941794
362,E03,24046225.5346475,15493104.873080872,7645039.778456829,578.8390079482549,502.5748644436419,-2839.953702917459,-0.000427812396083,24568864.986,E,2021-05-06 04:20:00,0.7728343356861387
363,E07,4472262.160709145,-18190947.369825136,22928138.070674133,1652.31773429415,1595.493274482617,944.9582910820072,-0.0005342263611965,26970427.239,E,2021-05-06 04:20:00,1.42724339837333
364,E08,20009878.48594869,-1991516.8792259824,21733458.872815546,1599.1058581560026,1478.4796992855986,-1336.125370257943,0.006006650219206,21681435.542,E,2021-05-06 04:20:00,0.6221296557660783
365,E25,6487736.244630629,15302347.11847755,24494929.526303995,-2361.282208507495,681.7543035640067,199.8127868222292,-0.0005329736159183,25009990.835,E,2021-05-06 04:20:00,0.8490017951169314
366,E30,28287507.663702477,-8658736.03668552,-781263.3349337153,46.60280345117381,-117.81933197355642,3038.1755005337936,0.002968449727632,25150835.24,E,2021-05-06 04:20:00,1.15556535883349
367,E03,24212130.86920116,15633170.207308171,6787966.721125824,526.594774088465,431.5045752229349,-2873.2085588812965,-0.0004278136324273,24679696.467,E,2021-05-06 04:25:00,1.2236315123565997
368,E07,4976292.650285965,-17715120.523921087,23195716.55768703,1707.4908520889896,1576.044011295222,838.6934846143122,-0.0005342277382283,26822553.437,E,2021-05-06 04:25:00,2.065965000573961
369,E08,20490063.572336264,-1557641.760167854,21317697.273389608,1601.4154185189368,1413.786527961916,-1435.2992903580382,0.0060066484115852,21642660.631,E,2021-05-06 04:25:00,0.9598335067706396
370,E25,5781123.859425859,15515395.631015806,24537923.247500096,-2348.6991319594144,738.3704230137042,86.7791502036183,-0.0005329739655053,25125668.032,E,2021-05-06 04:25:00,1.341505023459799
371,E30,28287958.496141806,-8690263.78087279,130519.73380446449,-43.40773587993563,-91.69310912021557,3039.6769496980323,0.0029684405403144,25002832.396,E,2021-05-06 04:25:00,1.6867347742305128
372,E02,23148192.0069104,4841326.911682028,17787697.392222717,-1716.6381230051354,499.7477446578457,2098.533550525495,0.0002170947263949,23186294.957,E,2021-05-06 04:30:00,1.390946310879598
373,E03,24361827.95486031,15752204.938980617,5921511.73557237,470.8065232091263,362.4072374406889,-2902.4926729923477,-0.0004278148687717,24795553.261,E,2021-05-06 04:30:00,1.868993698398801
374,E07,5496508.865878706,-17245699.889271863,23431238.576971278,1760.188330109479,1552.8078194039977,731.2735570017924,-0.0005342291551642,26676380.214,E,2021-05-06 04:30:00,2.8875243901878966
375,E08,20970297.187990468,-1143373.366781881,20872477.703402303,1599.4199783986523,1347.8094339136285,-1532.4892535364042,0.0060066466039645,21609989.763,E,2021-05-06 04:30:00,1.4286237346761783
376,E25,5078974.266234584,15745237.457295751,24546985.15275988,-2331.543351993994,793.6687606823023,-26.373545328794428,-0.0005329743144102,25245026.403,E,2021-05-06 04:30:00,2.046045829420561
377,E30,28261589.57722129,-8713352.280747863,1042121.9591409072,-132.15283254700643,-61.571224395924986,3036.9702490274226,0.002968431217596,24858516.347,E,2021-05-06 04:30:00,2.402459508614196
378,E02,22626208.757271416,5000404.4079292985,18404799.80499232,-1762.54031122303,561.0236747312781,2015.0081543445224,0.0002170955065708,23171166.739,E,2021-05-06 04:35:00,2.0034573830930724
379,E03,24494274.47463944,15850833.30901112,5046872.265856813,411.61559684756514,295.4972111061128,-2927.765486324497,-0.000427816105116,24916333.042,E,2021-05-06 04:35:00,2.75608920666152
380,E07,6032136.783355252,-16783801.365113698,23634379.943101022,1810.199707880608,1525.9187167633058,622.8468604549855,-0.0005342305364592,26532171.872,E,2021-05-06 04:35:00,3.947263646484264
381,E08,21449280.103629544,-749059.5928178839,20398415.53893751,1593.0704771662754,1280.7975014336776,-1627.5611372381798,0.0060066447963438,21583611.824,E,2021-05-06 04:35:00,2.0526339607348514
382,E25,4382647.503561348,15991440.120320735,24522102.891914487,-2309.8933944344653,847.400844812799,-139.48894335461998,-0.0005329746639972,25367785.389,E,2021-05-06 04:35:00,3.0138360556285084
383,E30,28208818.703391243,-8726815.723544719,1952281.3476344864,-219.37898445929667,-27.541956223509104,3030.058820367042,0.0029684220260151,24718037.52,E,2021-05-06 04:35:00,3.3236451699563174
384,E02,22091099.11250036,5178081.683005837,18996423.404272724,-1804.131545084425,623.7062930178232,1928.6951462839536,0.000217096414417,23162487.351,E,2021-05-06 04:40:00,2.79004496720186
385,E03,24608472.368035592,15929742.620795827,4165257.0949955513,349.17561311814126,230.9804316161428,-2948.9919736039624,-0.0004278173414604,25041910.17,E,2021-05-06 04:40:00,3.933550815670373
386,E07,6582339.784517543,-16330499.383200416,23804860.965000235,1857.3235000407217,1495.5234366188956,513.563092591873,-0.0005342319491319,26390186.754,E,2021-05-06 04:40:00,5.263507300352606
387,E08,21925700.60046601,-374973.1730134096,19896165.959968213,1582.3327384503536,1213.002560220147,-1720.3837350693084,0.0060066429887231,21563696.998,E,2021-05-06 04:40:00,2.852001373240262
388,E25,3693478.42408128,16253496.986352945,24463311.16570309,-2283.8429146177577,899.3234621189678,-252.41071221436368,-0.0005329750129022,25493661.599,E,2021-05-06 04:40:00,4.298271172826407
389,E30,28130138.86296856,-8729497.015060322,2859737.57593642,-304.8381609917232,10.291933959061105,3018.952015674058,0.00296841270756,24581529.832,E,2021-05-06 04:40:00,4.465804156477042
390,E02,21544170.503241383,5374744.003830219,19561749.97318404,-1841.3180230140008,687.548170644069,1839.7141604483825,0.0002170971988561,23160141.624,E,2021-05-06 04:45:00,3.7688364484481256
391,E03,24703471.43667226,15989680.605307585,3277884.6772909714,283.65194417699365,169.0536980549923,-2966.142692428952,-0.0004278185778048,25172159.692,E,2021-05-06 04:45:00,5.448127257152644
392,E07,7146222.703095054,-15886822.228491006,23942447.16636535,1901.3670873120984,1461.7800581652482,403.57318104477775,-0.0005342333304269,26250707.74,E,2021-05-06 04:45:00,6.839037072275292
393,E08,22398238.956626277,-21310.99137522094,19366423.04842651,1567.1876024317598,1144.6783047179256,-1810.828936671042,0.0060066411811024,21550411.014,E,2021-05-06 04:45:00,3.844470437771886
394,E25,3012771.172030579,16530829.491322728,24370691.449934624,-2253.4997471108936,949.1993727551186,-364.9827969894747,-0.0005329753624892,25622385.795,E,2021-05-06 04:45:00,5.948613146661199
395,E30,28026116.63795873,-8720271.825832333,3763234.3874751823,-388.2888167395614,51.8134573209624,3003.664919060684,0.0029684035159791,24449123.2,E,2021-05-06 04:45:00,5.832072455586376
396,E02,20986756.828865647,5590701.213509627,20099997.34246647,-1874.020868119619,752.2970744281047,1748.188626713482,0.0002170979860239,23163989.361,E,2021-05-06 04:50:00,4.9636772834114
397,E03,24778372.7869697,16031452.5774085,2385981.457047508,215.22115258251895,109.90399342743687,-2979.1938247975218,-0.0004278198141491,25306929.116,E,2021-05-06 04:50:00,7.1690834752077635
398,E07,7722833.470767155,-15453749.38604772,24046949.429431014,1942.14819613106,1424.8583214621983,293.0289184731728,-0.0005342347430997,26114007.486,E,2021-05-06 04:50:00,8.438904695192026
399,E08,22865571.96544902,311806.3453194909,18809918.832926214,1547.6310060102592,1076.0794071573137,-1898.7719034558588,0.0060066393734816,21543897.909,E,2021-05-06 04:50:00,5.049674366315564
400,E25,2341795.862057158,16822788.798423536,24244372.0702579,-2218.986136342068,996.7982780680406,-477.0496274764407,-0.0005329757113941,25753684.667,E,2021-05-06 04:50:00,7.796493123081788
401,E30,27897389.86383811,-8698053.305295955,4661520.437498743,-469.4965326485476,96.89192844042418,2984.218536470827,0.002968394255731,24320926.392,E,2021-05-06 04:50:00,7.238331515859861
402,E02,20420212.880650785,5826187.256688723,20610421.275725547,-1902.1764074924613,817.6968345620758,1654.2454039013012,0.0002170987661998,23173883.111,E,2021-05-06 04:55:00,6.25697578095854
403,E03,24832332.09780058,16055918.393320853,1490780.1759915417,144.0703885068341,53.70783919983081,-2988.127210877464,-0.0004278210504935,25446064.247,E,2021-05-06 04:55:00,9.227157377311759
404,E07,8311167.834473924,-15032207.290983193,24118224.33467778,1979.494743195769,1384.9381383744656,182.08290036398097,-0.0005342361243947,25980377.056,E,2021-05-06 04:55:00,10.25538337954343
405,E08,23326377.469975878,624334.6673726737,18227422.281415023,1523.6740105545937,1007.46062736251,-1984.091239969056,0.0060066375658609,21544290.028,E,2021-05-06 04:55:00,6.353120733369183
406,E25,1681783.2241353802,17128658.378808655,24084527.741806947,-2180.437673763517,1041.8975352278255,-588.4563489352295,-0.0005329760609811,25887299.91,E,2021-05-06 04:55:00,10.055654427790188
407,E30,27744665.63909062,-8661795.440132529,5553352.083105343,-548.2350144947967,145.38330613604563,2960.6395348956407,0.0029683850598869,24197043.492,E,2021-05-06 04:55:00,8.815645690288306
408,E02,19845910.679817475,6081358.434954415,21092315.75666484,-1925.736399842547,883.4882661935113,1558.0147661212504,0.000217099674046,23189664.975,E,2021-05-06 05:00:00,7.877737276132922
409,E03,24864562.70169656,16063989.21988988,593518.1717309857,70.39674989091232,0.630686404045349,-2992.93037496334,-0.0004278222868378,25589393.218,E,2021-05-06 05:00:00,11.984448758350254
410,E07,8910170.542536508,-14623067.49788373,24156174.35915476,2013.2462107140052,1342.2098197788002,70.88819586002806,-0.0005342374206521,25850100.751,E,2021-05-06 05:00:00,12.54461660978833
411,E08,23779338.89788912,916306.1348579228,17619738.243103247,1495.3427771287388,939.0759224148863,-2066.669160644756,0.0060066357582402,21551701.652,E,2021-05-06 05:00:00,7.988465660316681
412,E25,1033921.880587711,17447655.910955366,23891379.67158837,-2138.003405934417,1084.283014703577,-699.0490009547358,-0.0005329764105681,26022976.498,E,2021-05-06 05:00:00,13.100842438244566
413,E30,27568717.551524807,-8610497.756023072,6437493.98880132,-624.2866916253786,197.13079146835813,2932.960447160493,0.002968375803903,24077564.921,E,2021-05-06 05:00:00,10.807758055019425
414,E02,19265234.0110626,6356293.1964211045,21545014.64047211,-1944.668117060204,949.41001172616,1459.6300606613524,0.0002171004584851,23211160.141,E,2021-05-06 05:05:00,9.503056282395427
415,E03,24874338.46881924,16056624.12692983,-304564.3303946647,-5.59339223372114,-49.173654567355214,-2993.596543577117,-0.0004278235231822,25736732.76,E,2021-05-06 05:05:00,14.926329301548504
416,E07,9518740.866868503,-14227142.480763528,24160747.79336365,2043.2534975782248,1296.8725719640092,-40.40171139903732,-0.0005342387976839,25723471.407,E,2021-05-06 05:05:00,14.66746172706111
417,E08,24223149.781145595,1187828.8635759987,16987706.34108493,1462.678489268153,871.1775592576987,-2146.3916517298176,0.0060066339506195,21566226.682,E,2021-05-06 05:05:00,9.627551874865029
418,E25,399353.6385183763,17778936.287531942,23665195.035534624,-2091.844962417525,1123.7498258145054,-808.6747544545855,-0.0005329767601551,26160463.75,E,2021-05-06 05:05:00,16.28649323053524
419,E30,27370383.113429926,-8543208.318269122,7312721.992900952,-697.4436378078522,251.96524112949623,2901.2194064389587,0.0029683666080589,23962563.307,E,2021-05-06 05:05:00,12.701156828240702
420,E02,18679574.479840636,6650991.1550508775,21967891.962947626,-1958.954573042935,1015.1995721219848,1359.2277047802986,0.0002171011874452,23238192.662,E,2021-05-06 05:10:00,11.27643125336309
421,E03,24860996.48359435,16034826.514563316,-1202225.9297119535,-83.6851009114317,-95.56354348081048,-2990.124655680476,-0.0004278247595266,25887890.536,E,2021-05-06 05:10:00,18.27421395343361
422,E07,10135734.436236108,-13845184.261271738,24131939.158961825,2069.380089897276,1249.1345666915486,-151.6333349052887,-0.0005342400399968,25600785.576,E,2021-05-06 05:10:00,16.869158385319214
423,E08,24656518.24460548,1439086.2856185995,16332199.81713454,1425.737223561055,804.0152333198334,-2223.14862815426,0.0060066321429988,21587942.512,E,2021-05-06 05:10:00,11.41676737172249
424,E25,-220830.01465117373,18121594.412425403,23406286.663383685,-2042.136080247395,1160.1030524656985,-917.182114708312,-0.0005329771097422,26299529.31,E,2021-05-06 05:10:00,19.792603093404214
425,E30,27150560.65105004,-8459028.136091985,8177823.595943788,-767.5081292154501,309.7058973927326,2865.460300201247,0.002968357352074,23852106.566,E,2021-05-06 05:10:00,14.68189269764442
426,E02,18090326.07572444,6965373.370335919,22360363.336916573,-1968.5944083242437,1080.594154596966,1256.9467651336424,0.0002171019676211,23270574.234,E,2021-05-06 05:15:00,13.172973356490555
427,E03,24823939.50462879,15999640.388040831,-2098225.764488823,-163.655610457482,-138.40999724396346,-2982.519364978425,-0.0004278259958709,26042662.745,E,2021-05-06 05:15:00,21.941267824751648
428,E07,10759968.304966573,-13477880.483373484,24069788.97565072,2091.501958316613,1199.2114965127137,-262.65315113783373,-0.0005342414127653,25482335.628,E,2021-05-06 05:15:00,19.10475518392415
429,E08,25078171.44805869,1670336.246804066,15654124.3302273,1384.5897684703225,737.8351962165804,-2296.8340851322687,0.006006630335378,21616907.428,E,2021-05-06 05:15:00,13.332671047684773
430,E25,-825591.4531983584,18474668.29793581,23115012.60705944,-1989.061995609714,1193.1584459550324,-1024.4211297784932,-0.0005329774593292,26439943.197,E,2021-05-06 05:15:00,23.616242008410502
431,E30,26910206.19163848,-8357113.487051796,9031601.06849513,-834.2934426658887,370.16095103769646,2825.7324813701307,0.0029683481519666,23746246.709,E,2021-05-06 05:15:00,16.70938238773332
432,E02,17498881.257207807,7299281.839825571,22721886.23677615,-1973.602054639369,1145.3316350272648,1152.9290224227316,0.0002171027590521,23308111.393,E,2021-05-06 05:20:00,15.158398238636805
433,E07,11390223.804959651,-13125853.734403515,23974383.81451805,2109.5085419816896,1147.326463496444,-373.30806939386326,-0.0005342427757569,25368417.772,E,2021-05-06 05:20:00,21.321923690607335
434,E25,-1413950.26659095,18837142.36430912,22791775.64682482,-1932.818795693978,1222.7430806988168,-1130.243596882694,-0.0005329778089162,26581486.048,E,2021-05-06 05:20:00,27.728345774982525
435,E30,26650330.076072544,-8236680.458418014,9872871.54676176,-897.6244017790752,433.1282064667749,2782.090961590412,0.002968338958453,23645023.359,E,2021-05-06 05:20:00,18.735815246576113
436,E02,16906625.266985796,7652480.479168024,23051961.3711949,-1974.0075093193575,1209.1514175281932,1047.318550469738,0.000217103539228,23350604.809,E,2021-05-06 05:25:00,17.189303536550696
437,E07,12025251.891908428,-12789658.072632648,23845855.951092403,2123.302600682545,1093.7085568962411,-483.4454099904427,-0.0005342441485254,25259323.832,E,2021-05-06 05:25:00,23.4622682038617
438,E11,-9160798.588649478,23222311.707449906,15878785.259415803,29.74174058396161,-1600.8562879780743,2358.719233219241,0.0060145372842867,26808541.416,E,2021-05-06 05:25:00,47.30075411377785
439,E25,-1984986.4128396008,19207950.930138275,22437022.73587014,-1873.612732968348,1248.6959705912002,-1234.5032664144508,-0.0005329781585032,26723947.496,E,2021-05-06 05:25:00,32.08186780835422
440,E30,26371993.333525877,-8097006.650964999,10700470.134609628,-957.3380842363468,498.395754560292,2734.5960482611927,0.0029683297583456,23548463.536,E,2021-05-06 05:25:00,20.707030170161822
441,E02,16314932.577796347,8024654.927410849,23350132.69851505,-1969.8563773717335,1271.7954732233986,940.2617040985792,0.0002171043888666,23397850.659,E,2021-05-06 05:30:00,19.214703206309157
442,E03,24565536.843370385,15824717.633234205,-4763889.331518962,-412.511109041254,-244.5976806976037,-2935.0352501468114,-0.0004278298583813,26526483.614,E,2021-05-06 05:30:00,34.46994686296924
443,E07,12663775.58014115,-12469778.536916733,23684383.57568418,2132.801084121418,1038.5926630120557,-592.9132979567382,-0.0005342454533093,25155344.718,E,2021-05-06 05:30:00,25.46443147926245
444,E08,26260487.70126332,2247709.128729185,13494001.32177165,1236.833650931796,547.581632954488,-2498.465303644359,0.006006625131704,21747548.202,E,2021-05-06 05:30:00,19.475369061857908
445,E11,-9158384.98400776,22731500.8042523,16575239.706735482,-14.161845916310646,-1670.649147840673,2283.775106515144,0.006014523969498,26722598.337,E,2021-05-06 05:30:00,51.93074730532884
446,E25,-2537843.1607922446,19585981.881496795,22051244.384081066,-1811.659504255918,1270.8686438480318,-1337.0560433459166,-0.0005329785080903,26867130.078,E,2021-05-06 05:30:00,36.61324855382143
447,E30,26076304.029108725,-7937435.2086816225,11513250.24082486,-1013.2842592641452,565.7427891996849,2683.313551295053,0.00296832062304,23456585.122,E,2021-05-06 05:30:00,22.565225917899227
448,E02,15725161.183673237,8415414.521875594,23615988.54414193,-1961.209510948687,1333.0090766052183,831.9067008390452,0.0002171051690425,23449644.824,E,2021-05-06 05:35:00,21.17873555597037
449,E03,24429034.221977547,15747091.815438032,-5640904.200722049,-497.639821699578,-272.24822324433165,-2911.056810716572,-0.0004278310989889,26693488.765,E,2021-05-06 05:35:00,38.95927709287493
450,E07,13304495.849171914,-12166628.485626338,23490190.08408823,2137.934967646962,982.2180729861908,-701.5607116181625,-0.0005342468260778,25056763.946,E,2021-05-06 05:35:00,27.268209212605516
451,E08,26623083.74766361,2402949.9337389013,12735310.4675489,1179.854371052089,487.694665074546,-2558.8912990433632,0.0060066233283465,21805659.475,E,2021-05-06 05:35:00,21.4961559754792
452,E11,-9169592.20055166,22220272.579601485,17248734.01191663,-61.03084798702028,-1736.9394151910524,2205.6688048808774,0.006014510454819,26642798.961,E,2021-05-06 05:35:00,56.14347119868728
453,E25,-3071729.811182579,19970080.507045537,21634973.981812388,-1747.1834971138558,1289.1256743291276,-1437.760185741197,-0.0005329788576773,27010845.764,E,2021-05-06 05:35:00,41.16523600487956
454,E30,25764413.27671396,-7757376.080696174,12310086.424329683,-1065.3259867108072,634.9403315674537,2628.3144318425675,0.0029683114186694,23369393.146,E,2021-05-06 05:35:00,24.252745473402033
455,E02,15138648.887390764,8824292.276516378,23849161.908147432,-1948.1429780792944,1392.5418841782307,722.403641221218,0.0002171059492184,23505779.82,E,2021-05-06 05:40:00,23.023752578335476
456,E03,24266885.535762638,15661767.07876128,-6510120.745920765,-583.4437073762831,-295.91413815029586,-2883.0535229533425,-0.0004278323031031,26862953.788,E,2021-05-06 05:40:00,43.474152094936535
457,E07,13946094.453293664,-11880549.31075031,23263544.241027854,2138.6498802820142,924.8281029164492,-809.2378380224371,-0.000534248247277,24963862.743,E,2021-05-06 05:40:00,28.818392806593526
458,E08,26968036.08954866,2540539.135913683,11959020.119239245,1119.233684517233,429.94000420240855,-2615.7817465233024,0.006006621522829,21870991.02,E,2021-05-06 05:40:00,23.413981847139162
459,E11,-9195280.003990583,21689706.13223138,17898335.51067462,-110.66549816168832,-1799.5414621035316,2124.5087896793207,0.006014497019351,26569437.234,E,2021-05-06 05:40:00,60.04692398327011
460,E25,-3585924.1870134585,20359053.48577405,21188787.06457483,-1680.4170061306218,1303.3451674829885,-1536.4765001123806,-0.0005329792072643,27154919.447,E,2021-05-06 05:40:00,45.639574566816236
461,E30,25437511.27946319,-7556309.793145723,13089874.716679815,-1113.3400323662847,705.7520382348035,2569.6749380739075,0.002968302229419,23286881.771,E,2021-05-06 05:40:00,25.71574810011704
462,E36,2996564.553098891,29425925.461564276,936088.7475154498,147.11431598404553,-112.67618431753851,3076.94844383402,-0.0002032434567809,28696837.001,E,2021-05-06 05:40:00,61.49385733317484
463,E02,14556708.32319552,9250747.033574628,24049331.0821417,-1930.7476657172024,1450.1487052540117,611.9041596140618,0.0002171067293943,23566046.705,E,2021-05-06 05:45:00,24.69320264991865
464,E03,24078925.89491189,15569946.251597814,-7370337.485853037,-669.6697359395591,-315.5500347770594,-2851.0638575826847,-0.0004278335437107,27034627.918,E,2021-05-06 05:45:00,47.816339039973485
465,E07,14587239.683767049,-11611808.623285083,23004759.331816263,2134.905995218771,866.6689230509312,-915.796122423368,-0.0005342496200455,24876911.608,E,2021-05-06 05:45:00,30.06764922983096
466,E08,27294274.961442333,2661147.9820171576,11166202.826648625,1055.1239812230235,374.5259362803428,-2669.0582275245856,0.0060066197194715,21943469.676,E,2021-05-06 05:45:00,25.17452047699227
467,E25,-4079774.884655874,20751673.01350423,20713300.519621678,-1611.599421861364,1313.419199214732,-1633.0685333533372,-0.0005329795568513,27299180.103,E,2021-05-06 05:45:00,50.04060414006911
468,E30,25096823.006220907,-7333787.93735188,13851535.316936783,-1157.2173347253704,777.9349879293397,2507.476236064478,0.0029682930250484,23209033.446,E,2021-05-06 05:45:00,26.907101980218552
469,E02,13980622.672351224,9694164.96347611,24216220.05732682,-1909.1289809866269,1505.5903940975231,500.5612503866533,0.0002171075095702,23630237.83,E,2021-05-06 05:50:00,26.134155950739647
470,E03,23865067.05557284,15472843.097498842,-8220364.626397861,-756.0630598612719,-331.1252891711817,-2815.131930588716,-0.0004278348060325,27208249.67,E,2021-05-06 05:50:00,52.01342780334961
471,E07,15226589.562051613,-11360600.116323847,22714193.14605883,2126.67841939177,807.9888900445094,-1021.088621301188,-0.0005342510412447,24796170.355,E,2021-05-06 05:50:00,30.97843922031082
472,E08,27600777.96970529,2765508.583943228,10357954.07797472,987.6898482470024,321.65144179531575,-2718.646843414097,0.006006617855746,22023001.845,E,2021-05-06 05:50:00,26.72633971866707
473,E11,-9293227.064011306,20575139.14954336,19122297.730288062,-217.38184254534823,-1913.000734454999,1953.4824946896665,0.0060144699896808,26443093.934,E,2021-05-06 05:50:00,66.15004399253161
474,E30,24743604.11648492,-7089436.65821533,14594013.023954926,-1196.8633095248676,851.2406146437025,2441.8045818118385,0.002968283835799,23135820.651,E,2021-05-06 05:50:00,27.78845774340982
475,E02,13411641.362819016,10153861.505332395,24349598.900726635,-1883.40647133567,1558.6346929396066,388.5290558402789,0.0002171082897462,23698149.346,E,2021-05-06 05:55:00,27.2995414104556
476,E03,23625297.0539469,15371678.700816829,-9059027.155594893,-842.3674283830092,-342.62408561935456,-2775.307212898641,-0.0004278360466401,27383559.393,E,2021-05-06 05:55:00,56.14513090312672
477,E07,15862797.240080912,-11127042.502659945,22392247.26282013,2113.9571017945614,749.0374675682933,-1124.9700939614213,-0.0005342524140132,24721894.156,E,2021-05-06 05:55:00,31.524230358993997
478,E08,27886573.958069287,2854411.689595027,9535390.448662944,917.107258301208,271.5060020075848,-2764.479176256252,0.0060066160523885,22109478.148,E,2021-05-06 05:55:00,28.022854913448914
479,E11,-9366886.86815596,19993550.48499185,19694964.207044136,-274.01525508720505,-1963.550735064293,1863.8536841379916,0.0060144564743773,26390604.749,E,2021-05-06 05:55:00,68.09813406741709
480,E30,24379136.23043232,-6822956.775345407,15316279.72797924,-1232.1982362741433,925.4154721153236,2372.7509557868666,0.0029682746271651,23067209.454,E,2021-05-06 05:55:00,28.331698954917623
481,E02,12850975.89029576,10629083.55681819,24449284.067570824,-1853.7133955666088,1609.0570509864092,275.96265268653207,0.0002171090699221,23769574.848,E,2021-05-06 06:00:00,28.15016070246983
482,E03,23359681.247167923,15267676.385696422,-9885165.02894765,-928.3265250474832,-350.0455422963396,-2731.644641369578,-0.0004278373671696,27560283.407,E,2021-05-06 06:00:00,60.03191188860801
483,E07,16494514.758638743,-10911179.895438682,22039366.57341976,2096.747017805625,690.0645649667376,-1227.2972365100504,-0.0005342538934201,24654316.142,E,2021-05-06 06:00:00,31.690222556003775
484,E08,28150746.14238627,2928703.016917167,8699648.570929209,843.5631879602267,224.26851211420475,-2806.491697495446,0.006006614249031,22202758.163,E,2021-05-06 06:00:00,29.024102641965516
485,E25,-5433852.079581415,21938705.38914642,19117814.456181105,-1395.3229835793527,1317.9067317014749,-1908.7795139650605,-0.0005329806008376,27731580.804,E,2021-05-06 06:00:00,61.60846660054245
