,time,sv,xs,ys,zs,xs_dot,ys_dot,zs_dot,ts,C1C,constellation,iono_delay
15,2021-07-06 00:05:00,G14,14082030.306235641,12774490.688076304,18557912.372862104,-2353.501070255129,201.79817694212716,1642.2307724721145,5.420776415121732e-05,20772282.156,G,
16,2021-07-06 00:05:00,G15,13577691.968859931,-8213831.814725984,20950436.154480573,1772.8626704661087,2111.483532559245,-280.8690722051921,-0.00013755975078311972,21126965.877,G,
17,2021-07-06 00:05:00,G17,12930915.587906502,23192833.56972656,793278.3052028208,-210.4483129299089,66.52747773474903,3219.6534705475297,0.00046929335621826845,23771874.418,G,
18,2021-07-06 00:05:00,G19,16690550.8264827,18837833.206145823,-8982585.358603561,345.45399892878135,1054.6640730775978,2933.719220601267,2.2507296307591473e-05,25233719.012,G,
19,2021-07-06 00:05:00,G20,25976635.168910135,-2894697.913347258,-3607624.811158804,-372.88916754487377,461.784392254629,-3101.5045904783,0.000520477434747546,22910721.442,G,
20,2021-07-06 00:05:00,G23,-1781809.1780132162,-15010216.905552344,21817490.048270844,2762.462322302875,-255.0705260250707,44.55695309119001,8.845601723806339e-05,24622981.836,G,
21,2021-07-06 00:05:00,G24,15072173.291506942,-19615502.887438577,8863812.52037465,-102.98497101018046,1228.7788443549846,2854.914968473535,0.0001627457736504277,23538755.289,G,
22,2021-07-06 00:05:00,G30,5757361.038811563,18212864.69951917,18425665.878941517,-1259.492255771271,1984.724009135411,-1597.704403762065,-0.00044737240750695263,22446923.464,G,
23,2021-07-06 00:10:00,G05,25550443.4361842,-6204840.918328367,4246797.579000142,586.2649276239665,203.51062789066734,-3094.6297702450615,-4.703480044554633e-05,22138013.605,G,
24,2021-07-06 00:10:00,G13,17265949.456366606,3753995.494052002,19740235.89503999,1071.5509363442193,2293.8183169754066,-1350.422110358424,0.00015390452244901586,20131472.115,G,
25,2021-07-06 00:10:00,G14,13367469.711110422,12841426.045064403,19032676.69431652,-2409.3548479019314,244.79016450177005,1522.3580997366826,5.420510387921463e-05,20830424.075,G,
26,2021-07-06 00:10:00,G15,14113034.192632996,-7586085.210956087,20845514.41151964,1795.3755119129673,2072.798126040806,-418.4682632127884,-0.00013755896634393944,21011578.608,G,
27,2021-07-06 00:10:00,G17,12858742.047853343,23197673.050627712,1758107.9615885331,-271.3586478373385,-33.78070189841728,3211.5215790097664,0.0004692951297329369,23631560.82,G,
28,2021-07-06 00:10:00,G19,16789160.140050482,19138760.950159412,-8094299.4332605535,311.09605756147903,951.5184923906302,2987.266927254414,2.2508796973849398e-05,25044791.988,G,
29,2021-07-06 00:10:00,G20,25848747.26537982,-2751382.076798894,-4534250.456300098,-479.3482258395961,494.31276862439904,-3074.995177205926,0.000520477332429392,23101806.957,G,
30,2021-07-06 00:10:00,G23,-953767.2303664442,-15094034.783779936,21809926.769194353,2756.801282564582,-303.60454970386724,-94.97431920637929,8.845455067785678e-05,24469891.931,G,
31,2021-07-06 00:10:00,G24,15038278.329826184,-19231542.017751567,9711240.360743536,-122.21612203657938,1330.78958031924,2793.668492867731,0.00016275037796735544,23371729.549,G,
32,2021-07-06 00:10:00,G30,5388407.436750824,18803156.357607972,17928825.663526703,-1200.1631397701708,1949.6346202628156,-1714.0473870885157,-0.0004473737717490053,22583132.134,G,
33,2021-07-06 00:15:00,G05,25709489.732664388,-6142999.334890457,3314670.8687383733,473.9815313794393,209.53199520501073,-3118.562203237984,-4.7035141506059494e-05,22287468.861,G,
34,2021-07-06 00:15:00,G13,17589728.88991577,4432187.2459854055,19316203.909231335,1086.2399484989267,2226.8091749007963,-1475.9913076684115,0.0001539060231152738,20118278.637,G,
35,2021-07-06 00:15:00,G14,12636954.590352623,12921561.543930294,19471034.780450325,-2459.837386631082,289.7493910293404,1399.5610933196406,5.4202443607211945e-05,20898660.189,G,
36,2021-07-06 00:15:00,G15,14654481.405501949,-6970557.5994549915,20699453.62713581,1813.5302587524689,2030.066618786101,-555.0832609350172,-0.00013755818190475916,20903817.196,G,
37,2021-07-06 00:15:00,G17,12767721.259012433,23172870.73667063,2719579.681800611,-336.0597872558466,-131.03351830314324,3197.274358514382,0.00046929690324760536,23495960.597,G,
38,2021-07-06 00:15:00,G19,16876703.72548832,19408760.786820866,-7190782.536546788,271.6915296497816,848.5376962711427,3035.2416097306923,2.2510297640107324e-05,24854864.48,G,
39,2021-07-06 00:15:00,G20,25689252.027685024,-2597722.588837433,-5452022.160679445,-583.5496823655681,530.7171115449501,-3042.488605185397,0.0005204772301112381,23295874.241,G,
40,2021-07-06 00:15:00,G23,-128335.90430388879,-15192296.386002613,21760521.560519747,2745.0660665130263,-351.30618837659614,-234.34455869588842,8.845308411765017e-05,24324270.609,G,
41,2021-07-06 00:15:00,G24,14999301.996664219,-18817149.733483784,10539458.539044578,-136.8642451372931,1431.5944703776154,2726.871655049917,0.00016275498228428316,23207307.309,G,
42,2021-07-06 00:15:00,G30,5037268.181084644,19382096.175755918,17397558.566265352,-1140.7837027191165,1909.053019067249,-1827.1793608402218,-0.00044737513599105795,22721893.485,G,
43,2021-07-06 00:20:00,G05,25834813.00401749,-6078662.366062228,2376253.5785388816,361.5046077827236,220.14617504230944,-3136.561790764569,-4.703548256657266e-05,22443806.599,G,
44,2021-07-06 00:20:00,G13,17917241.10075631,5089705.511952238,18854932.9434541,1096.4063740165734,2156.0456005903616,-1598.6423845143756,0.0001539075237815317,20113257.242,G,
45,2021-07-06 00:20:00,G14,11892119.740443999,13015442.119091539,19872144.308558077,-2504.796022946729,336.3727241810449,1274.0738435754265,5.419978333520926e-05,20976674.013,G,
46,2021-07-06 00:20:00,G15,15200698.002401657,-6368423.344620344,20512590.359745633,1827.1421888918678,1983.554521010889,-690.439344149633,-0.00013755739746557888,20804058.979,G,
47,2021-07-06 00:20:00,G17,12656750.026239535,23119388.316025,3675865.8483274314,-404.3218572970135,-224.93312596466504,3176.960225054983,0.0004692986767622738,23365625.518,G,
48,2021-07-06 00:20:00,G19,16951676.904441997,19647935.73293357,-6273721.771820787,227.30623146504502,746.0784340223549,3077.5435752164876,2.251179830636525e-05,24664497.841,G,
49,2021-07-06 00:20:00,G20,25498875.745521843,-2432580.110082656,-6359150.64586778,-685.168630488658,570.8378100584791,-3004.0527011675485,0.0005204771277930841,23492330.542,G,
50,2021-07-06 00:20:00,G23,692670.8161494071,-15304701.934558338,21669362.93389097,2727.315690259914,-397.8423634455724,-373.28582129980435,8.845161755744356e-05,24186574.428,G,
51,2021-07-06 00:20:00,G24,14956614.950978778,-18372742.04314872,11346821.545109833,-146.96143605496167,1530.8324352945083,2654.657129133212,0.0001627595866012109,23045593.474,G,
52,2021-07-06 00:20:00,G30,4703910.098561445,19948044.757288676,16832861.43334465,-1081.675323801864,1863.0380422635385,-1936.877673300762,-0.0004473765002331106,22863069.613,G,
53,2021-07-06 00:25:00,G05,25926409.006984096,-6010453.595267176,1433329.6693705418,249.19271481157054,235.33996503332347,-3148.6029961666886,-4.7035823627085824e-05,22606473.224,G,
54,2021-07-06 00:25:00,G13,18247103.545411445,5725470.070077105,18357333.74567961,1101.8817961253158,2081.837055899167,-1718.1410142584011,0.00015390902444778964,20116582.683,G,
55,2021-07-06 00:25:00,G14,11134642.574996231,13123520.438020842,20235233.977785517,-2544.099403900163,384.3484120518993,1146.1356648787066,5.4197123063206574e-05,21064122.984,G,
56,2021-07-06 00:25:00,G15,15750295.811936257,-5780775.060326875,20285342.99973301,1836.0457126213219,1933.5411014800525,-824.2657899640581,-0.0001375566130263986,20712673.853,G,
57,2021-07-06 00:25:00,G17,12524796.671712216,23038274.36132811,4625155.042963518,-475.8981320781286,-315.19832101134887,3150.638714699711,0.0004693004502769423,23241097.707,G,
58,2021-07-06 00:25:00,G19,17012598.183421165,19856495.34334337,-5344832.685023049,178.0288793129206,644.4939684450311,3114.082939489979,2.2513298972623174e-05,24474268.743,G,
59,2021-07-06 00:25:00,G20,25278440.473083273,-2254866.092695263,-7253868.801161251,-783.8917732368936,614.4959948077966,-2959.767391587442,0.0005204770254749302,23690591.153,G,
60,2021-07-06 00:25:00,G23,1507460.139199291,-15430852.405396901,21536619.697028123,2703.6323696197787,-442.88476017023504,-511.5308306120439,8.845015099723695e-05,24057241.933,G,
61,2021-07-06 00:25:00,G24,14911574.843572743,-17898842.640187267,12131725.471550152,-152.56228232599486,1628.1469265315689,2577.1695410451844,0.00016276419091813861,22886698.067,G,
62,2021-07-06 00:25:00,G30,4388204.049806429,20499383.69864602,16235797.009624975,-1023.1561599820823,1811.6707746247916,-2042.9257297846054,-0.00044737786447516327,23006530.258,G,
63,2021-07-06 00:30:00,G05,25984380.805695184,-5937003.879670954,487689.10334419605,137.4024358793495,255.0780990826122,-3154.6713441177567,-4.703616468759899e-05,22774903.415,G,
64,2021-07-06 00:30:00,G13,18577886.22171604,6338495.3363471385,17824386.36295166,1102.518358984082,2004.5047645572813,-1834.2596021197264,0.00015391052511404756,20128410.648,G,
65,2021-07-06 00:30:00,G14,10366236.648143364,13246154.523055818,20559605.008977745,-2577.6380281812744,433.35747360877826,1015.9906449082195,5.419446279120389e-05,21160642.113,G,
66,2021-07-06 00:30:00,G15,16301839.948602464,-5208619.687077049,20018210.478942994,1840.0951064024785,1880.3180141260855,-956.2964768286761,-0.00013755582858721832,20630016.49,G,
67,2021-07-06 00:30:00,G17,12370905.923365608,22930659.178999443,5565655.343067178,-550.5261580318311,-401.56558184708376,3118.380215935518,0.00046930222379161073,23122905.452,G,
68,2021-07-06 00:30:00,G19,17058016.08920696,20034754.448057212,-4405856.286492956,123.97084305353405,544.1326312601061,3144.779862414665,2.25147996388811e-05,24284767.777,G,
69,2021-07-06 00:30:00,G20,25028860.345314983,-2063548.4365517767,-8134435.283558746,-879.4187524301974,661.4943614711958,-2909.72449826127,0.0005204769231567763,23890076.058,G,
70,2021-07-06 00:30:00,G23,2314267.375589071,-15570251.180499163,21362540.675422404,2674.1211729520337,-486.1113123217777,-648.8134978278052,8.844868443703034e-05,23936687.395,G,
71,2021-07-06 00:30:00,G24,14865519.609066173,-17396081.30023037,12892611.55086709,-153.74358147994042,1723.1875460180736,2494.5651396936432,0.00016276879523506634,22730730.927,G,
72,2021-07-06 00:30:00,G30,4089926.1096202685,21034522.229590982,15607492.051632714,-965.5397239111105,1755.054304729776,-2145.1134573156114,-0.00044737922871721593,23152156.179,G,
73,2021-07-06 00:35:00,G05,26008937.96300868,-5856957.943853909,-458875.46983227535,26.486940719705565,279.3034323269259,-3154.763385209034,-4.703650574811215e-05,22948524.291,G,
74,2021-07-06 00:35:00,G13,18908117.93917964,6927893.680834376,17257138.057587188,1098.189432509091,1924.380289483682,-1946.7777103798373,0.0001539120257803055,20148876.405,G,
75,2021-07-06 00:35:00,G14,9588645.029396951,13383605.795360517,20844632.507855523,-2605.324694913511,483.0751215989354,883.8871843517969,5.41918025192012e-05,21265841.227,G,
76,2021-07-06 00:35:00,G15,16853854.87038348,-4652874.988532484,19711770.80268683,1839.165147819564,1824.1878768446054,-1086.270464509652,-0.00013755504414803804,20556422.88,G,
77,2021-07-06 00:35:00,G17,12194203.457421402,22797749.35909477,6495597.535299184,-627.9289346736875,-483.7900244585058,3080.2656874610366,0.0004693039973062792,23011557.156,G,
78,2021-07-06 00:35:00,G19,17086515.91610682,20183131.45774021,-3458556.0038698893,65.26580493097829,445.3363911690876,3169.5647717398856,2.2516300305139025e-05,24096594.783,G,
79,2021-07-06 00:35:00,G20,24751137.504593443,-1857656.8855842566,-8999138.05218616,-971.4634157311956,711.6180788249459,-2854.027505818564,0.0005204768208386223,24090219.171,G,
80,2021-07-06 00:35:00,G23,3111362.7300169407,-15722306.141984217,21147454.278188415,2638.9095759878583,-527.2076610349593,-784.8694405923773,8.844721787682374e-05,23825299.551,G,
81,2021-07-06 00:35:00,G24,14819760.858895756,-16865191.796232916,13627969.588615507,-150.60394958601506,1815.611639154994,2407.011433002293,0.00016277339955199406,22577802.567,G,
82,2021-07-06 00:35:00,G30,3808759.171672834,21551903.765590876,14949135.302390477,-909.1334777864389,1693.31338379374,-2243.237760819166,-0.0004473805929592686,23299834.25,G,
83,2021-07-06 00:40:00,G05,26000395.302957647,-5768980.904276533,-1404572.0130562228,-83.20543380832267,307.9372173096937,-3148.8866425012257,-4.703684680862532e-05,23126755.128,G,
84,2021-07-06 00:40:00,G12,21933391.180381387,-10592846.65424759,-10678312.568793269,1338.5939741961765,19.316814336088413,2809.2676080355404,-6.461435623350363e-05,25641718.211,G,
85,2021-07-06 00:40:00,G13,19236292.77452133,7492878.311066633,16656701.098618234,1088.7901816505087,1841.8040709025713,-2055.482464789315,0.00015391352644656341,20178091.906,G,
86,2021-07-06 00:40:00,G14,8803633.55795946,13536037.549871303,21089766.688768126,-2627.094858176253,533.1722118468862,750.0775278486952,5.4189142247198516e-05,21379312.483,G,
87,2021-07-06 00:40:00,G15,17404830.611734774,-4114366.480609088,19366679.41140644,1833.151649612044,1765.4628102474394,-1213.932549477568,-0.00013755425970885776,20492207.166,G,
88,2021-07-06 00:40:00,G17,11993900.078948565,22640822.051690795,7413238.242712617,-707.8161459742487,-561.6462698520247,3036.386362992729,0.00046930577082094765,22907542.797,G,
89,2021-07-06 00:40:00,G19,17096726.356697183,20302146.24225027,-2504714.569719066,2.069324086412948,348.4394403491921,3188.378574315639,2.251780097139695e-05,23910361.769,G,
90,2021-07-06 00:40:00,G20,24446357.65733554,-1636288.13958037,-9846297.828828296,-1059.7550157749774,764.6357768074845,-2792.7913018189297,0.0005204767185204684,24290461.281,G,
91,2021-07-06 00:40:00,G23,3897057.944518378,-15886332.199197048,20891767.908553872,2598.146920439106,-565.8685814305713,-919.4364997293242,8.844575131661713e-05,23723435.281,G,
92,2021-07-06 00:40:00,G24,14775577.407971267,-16307009.340775687,14336341.28226428,-143.26332202493077,1905.0858526362404,2314.6867900903612,0.0001627780038689218,22428026.986,G,
93,2021-07-06 00:40:00,G30,3544294.9718482,22050012.34340807,14261975.330822991,-854.2374495457597,1626.593988413128,-2337.1029695431935,-0.00044738195720132125,23449458.391,G,
94,2021-07-06 00:45:00,G05,25959171.25112913,-5671764.697416874,-2347612.383358313,-191.33257740195998,340.87946967658945,-3137.059540563816,-4.703718786913848e-05,23309009.536,G,
95,2021-07-06 00:45:00,G12,22319313.377866685,-10588040.352800105,-9825614.115464034,1233.8461906392681,13.497482739541027,2874.496446049829,-6.461592511186419e-05,25419720.433,G,
96,2021-07-06 00:45:00,G13,19560876.683395207,8032765.711790099,16024250.434212394,1074.2380380847414,1757.1239319661534,-2160.1689415391643,0.00015391502711282134,20216144.217,G,
97,2021-07-06 00:45:00,G14,8012984.005023962,13703513.868215604,21294533.95651836,-2642.9068856754475,583.3167127316053,614.817287003033,5.418648197519583e-05,21500632.606,G,
98,2021-07-06 00:45:00,G15,17953229.161449205,-3593824.8039709227,18983667.37958256,1821.971891304982,1704.4629442313326,-1339.0337943498982,-0.00013755347526967748,20437661.269,G,
99,2021-07-06 00:45:00,G17,11769295.526159693,22461218.99648757,8316862.96152669,-789.8854364281527,-634.9292215176126,2986.8434445996363,0.0004693075443356161,22811326.514,G,
100,2021-07-06 00:45:00,G19,17087325.987860423,20392417.588615254,-1546130.8477961202,-65.44169250193939,253.76680521185102,3201.172853798176,2.2519301637654875e-05,23726687.197,G,
101,2021-07-06 00:45:00,G20,24115685.281745017,-1398610.6581854057,-10674271.476527493,-1144.0393359175064,820.300609576947,-2726.1418905965716,0.0005204766162023144,24490254.107,G,
102,2021-07-06 00:45:00,G23,4669712.765271159,-16061554.238158947,20595967.219779614,2552.003778610325,-601.7993707075025,-1052.2552528019824,8.844428475641052e-05,23631423.882,G,
103,2021-07-06 00:45:00,G24,14734208.966960125,-15722467.567329314,15016323.41581211,-131.86234900167253,1991.2876488620154,2217.7800110498556,0.00016278260818584952,22281517.751,G,
104,2021-07-06 00:45:00,G30,3296036.522586231,22527378.911256056,13547318.238864811,-801.1428777492446,1555.0627885063357,-2426.5212724069665,-0.0004473833214433739,23600930.804,G,
105,2021-07-06 00:50:00,G05,25885785.761446934,-5564034.385021018,-3286215.5895815776,-297.55996904872677,378.0094213663253,-3119.311317532715,-4.703752892965165e-05,23494705.679,G,
106,2021-07-06 00:50:00,G10,-7639439.896473167,-13386362.501092315,21773096.721359435,2629.811862823026,-736.9145435034238,445.6217632858139,-0.00015626349431836515,25856968.931,G,
107,2021-07-06 00:50:00,G12,22673491.633851733,-10584279.76780525,-8954156.727232559,1127.0260673160624,12.361380951275194,2934.305347309603,-6.461749399022475e-05,25198462.13,G,
108,2021-07-06 00:50:00,G13,19880314.238783337,8546977.63239296,15361021.250988431,1054.4730727486929,1670.6935586741706,-2260.640534231352,0.00015391652777907926,20263098.532,G,
109,2021-07-06 00:50:00,G14,7218487.173002303,13885998.974713936,21458537.844008576,-2652.742220387399,633.1751885409947,478.36495631894684,5.4183821703193145e-05,21629369.662,G,
110,2021-07-06 00:50:00,G15,18497490.954531766,-3091883.5483953524,18563539.45985151,1805.5649475432542,1641.5149002448843,-1461.3320302092195,-0.0001375526908304972,20393050.49,G,
111,2021-07-06 00:50:00,G17,11519781.88592375,22260340.33288178,9204789.004363416,-873.8237258886043,-703.4547512475276,2931.7477860248755,0.00046930931785028456,22723348.428,G,
112,2021-07-06 00:50:00,G19,17057049.584203728,20454660.246606555,-584616.6021446354,-137.0696115305654,161.632987263402,3207.9100538966877,2.25208023039128e-05,23546197.565,G,
113,2021-07-06 00:50:00,G20,23760358.50947818,-1143869.1354040382,-11481455.28853522,-1224.0797375517109,878.351388203025,-2654.2160819621595,0.0005204765138841605,24689068.511,G,
114,2021-07-06 00:50:00,G23,5427741.205008532,-16247110.48089556,20260615.21761742,2500.671226650762,-634.7171915572413,-1183.0695234576674,8.844281819620391e-05,23549555.786,G,
115,2021-07-06 00:50:00,G24,14696850.031322539,-15112595.064705938,15666570.92067696,-116.56168893655047,2073.9067689671956,2116.4898659435394,0.00016278721250277724,22138395.635,G,
116,2021-07-06 00:50:00,G30,3063400.9486696506,22982587.445328236,12806525.239788251,-750.1308914390567,1478.9065221866158,-2511.3131409659654,-0.00044738468568542657,23754161.461,G,
117,2021-07-06 00:55:00,G05,25780857.839435905,-5444554.310560672,-4218611.021197542,-401.56200355444867,419.18605895363373,-3095.681920721345,-4.703786999016481e-05,23683255.89,G,
118,2021-07-06 00:55:00,G10,-6850241.389787071,-13615202.53508528,21886167.468763147,2630.5215534372046,-788.5019163200893,308.04909247195496,-0.00015626577942380335,25698880.145,G,
119,2021-07-06 00:55:00,G12,22995357.16176345,-10580146.636484962,-8065585.538315439,1018.4876003640013,15.993402284686567,2988.568271082305,-6.461906286858531e-05,24978303.408,G,
120,2021-07-06 00:55:00,G13,20193035.466130547,9035042.615304478,14668306.426303724,1029.4582681042589,1582.8709609339166,-2356.709300354689,0.0001539180284453372,20318988.352,G,
121,2021-07-06 00:55:00,G14,6421935.960915439,14083357.038673824,21581459.8037135,-2656.605444410398,682.414290331716,340.98142292408954,5.418116143119046e-05,21765078.229,G,
122,2021-07-06 00:55:00,G15,19036041.44703374,-2609077.535120989,18107171.98062172,1783.8919128147854,1576.950257110193,-1580.5923308036201,-0.00013755190639131693,20358609.296,G,
123,2021-07-06 00:55:00,G17,11244846.609754622,22039638.21820319,10075368.347153721,-959.30855723899,-767.0602920567892,2871.2195673879573,0.000469311091364953,22644016.889,G,
124,2021-07-06 00:55:00,G19,17004694.231339637,20489681.57181543,378006.7864902346,-212.59678582691933,72.34063989441461,3208.563646190063,2.2522302970170726e-05,23369520.083,G,
125,2021-07-06 00:55:00,G20,23381683.705462508,-871388.6245549275,-12266288.1802527,-1299.6581243736728,938.5137773170517,-2577.16115597003,0.0005204764115660065,24886381.333,G,
126,2021-07-06 00:55:00,G23,6169617.574079797,-16442056.240339402,19886351.210728806,2444.3600294894413,-664.3523649351597,-1311.6268855016738,8.84413516359973e-05,23478082.262,G,
127,2021-07-06 00:55:00,G24,14664643.99718739,-14478511.481273942,16285799.793888701,-97.54120347253075,2152.6466367904004,2011.024604804432,0.00016279181681970497,21998782.289,G,
128,2021-07-06 00:55:00,G30,2845722.7130302535,23414280.86509672,12041010.111663694,-701.4712311692776,1398.3312797569442,-2591.3077386769255,-0.0004473860499274792,23909062.092,G,
129,2021-07-06 01:00:00,G05,25645102.67359457,-5312134.081742428,-5143041.643405663,-503.0232767986623,464.24874449858567,-3066.221886321783,-4.703821105067798e-05,23874082.641,G,
130,2021-07-06 01:00:00,G10,-6061718.5139996195,-13859336.601749439,21957858.509031743,2625.3165012144646,-838.8189280401958,169.79980801897236,-0.00015626806452924156,25547218.934,G,
131,2021-07-06 01:00:00,G12,23284448.405580353,-10574200.609891757,-7161581.9964576885,908.5914205154254,24.455821761374025,3037.169221462526,-6.462063174694587e-05,24759607.272,G,
132,2021-07-06 01:00:00,G13,20497462.74503105,9496597.060740814,13947453.879726809,999.1796894818681,1494.0169216250524,-2448.1962868427763,0.00015391952911159512,20383824.429,G,
133,2021-07-06 01:00:00,G14,5625118.425345762,14295352.424266277,21663059.851248425,-2654.5242446726843,730.7022478800241,202.92947096308072,5.417850115918777e-05,21907312.23,G,
134,2021-07-06 01:00:00,G15,19567297.742786285,-2145841.560941739,17615510.60575132,1756.936022811446,1511.1040081809558,-1696.5874578192177,-0.00013755112195213665,20334542.406,G,
135,2021-07-06 01:00:00,G17,10944075.121310765,21800610.282120615,10926990.377327867,-1046.009471002759,-825.6053373566742,2805.387962591937,0.0004693128648796215,22573709.381,G,
136,2021-07-06 01:00:00,G19,16929125.212021098,20498377.77787935,1339911.6521555681,-291.7863558504076,-13.820713112210946,3203.1182815267493,2.252380363642865e-05,23197286.009,G,
137,2021-07-06 01:00:00,G20,22981029.771419022,-580578.2953782082,-13027254.777170569,-1370.5758194358245,1000.5015497623698,-2495.1345050284385,0.0005204763092478526,25081693.032,G,
138,2021-07-06 01:00:00,G23,6893882.254168499,-16645368.054744918,19473889.610803813,2383.299740890771,-690.4496064320376,-1437.679160647993,8.843988507579069e-05,23417216.308,G,
139,2021-07-06 01:00:00,G24,14638677.532951606,-13821423.21776028,16872789.865170904,-74.99905841180126,2227.22569646419,1901.6014405624828,0.0001627964211366327,21862803.017,G,
140,2021-07-06 01:00:00,G30,2642257.219311516,23821166.7205022,11252236.530259863,-655.421017270789,1313.5616994678962,-2666.343315149582,-0.0004473874141695319,24065553.136,G,
141,2021-07-06 01:05:00,G05,25479328.387992293,-5165634.354749059,-6057767.153823497,-601.63982485775,513.0179159683528,-3030.992203730702,-4.703855211119114e-05,24066610.932,G,
142,2021-07-06 01:05:00,G10,-5275636.605737248,-14118333.560123036,21988005.43133831,2614.26102727298,-887.5328007967067,31.1313511497977,-0.00015627034963467976,25402441.25,G,
143,2021-07-06 01:05:00,G12,23540412.809324235,-10564986.099095833,-6243860.802026218,797.703314852191,37.787907589514546,3080.0025612583427,-6.462220062530643e-05,24542734.654,G,
144,2021-07-06 01:05:00,G13,20792017.747149915,9931385.82522853,13199863.830025306,963.6465553086413,1404.493440522543,-2534.931834360278,0.00015392102977785304,20457587.835,G,
145,2021-07-06 01:05:00,G14,4829810.8663959,14521650.387347233,21703177.059567757,-2646.549280561368,777.7103562938795,64.47328155685861,5.417584088718509e-05,22055619.645,G,
146,2021-07-06 01:05:00,G15,20089675.24113062,-1702509.605493458,17089567.96506401,1724.7026732210693,1444.3130174979156,-1809.0982765956246,-0.00013755033751295637,20321017.915,G,
147,2021-07-06 01:05:00,G17,10617153.008202478,21544792.94542014,11758084.541290794,-1133.5894010456036,-878.9718459214548,2734.390800684347,0.00046931463839428993,22512767.88,G,
148,2021-07-06 01:05:00,G19,16829281.638751145,20481729.81123606,2299267.4180172207,-374.3831379408808,-96.57591162552953,3191.5699240107324,2.2525304302686577e-05,23030125.78,G,
149,2021-07-06 01:05:00,G20,22559822.19981813,-270934.80682040006,-13762888.392209547,-1436.6543512961625,1064.0178930413085,-2408.3032546917675,0.0005204762069296986,25274516.661,G,
150,2021-07-06 01:05:00,G23,7599147.189768075,-16855948.183861695,19024018.58443441,2317.7377224491743,-712.7692007246715,-1560.9829088959905,8.843841851558408e-05,23367126.568,G,
151,2021-07-06 01:05:00,G24,14619975.234108387,-13142618.72960264,17426387.405095186,-49.150735438834715,2297.378676710437,1788.4460069545821,0.00016280102545356042,21730589.139,G,
152,2021-07-06 01:05:00,G30,2452184.776125456,24202022.625016116,10441715.286083592,-612.2235712544979,1224.8400781250957,-2736.2675840812312,-0.00044738877841158455,24223559.515,G,
153,2021-07-06 01:10:00,G05,25284432.430631913,-5003972.396816516,-6961067.0962348655,-697.1203123566419,565.2958640251304,-2990.064165030415,-4.703889317170431e-05,24260270.532,G,
154,2021-07-06 01:10:00,G10,-4493738.346982423,-14391663.204355212,21976521.292831656,2597.441793895493,-934.3161218554956,-107.697339454911,-0.00015627263474011797,25264989.922,G,
155,2021-07-06 01:10:00,G12,23763008.138282437,-10551039.223268958,-5314166.755254578,686.1927176110248,56.005630800100604,3116.9733102142804,-6.462376950366698e-05,24328039.197,G,
