,index,datetime,xr,yr,zr,dtr_GPS,dtr_GAL,in_view_sat,dtr
76,0,2021-07-06 06:20:00,4642413.627866858,1028625.5272785741,4236846.683953623,-3.8229126090231626e-08,-9.390338193696264e-08,16,-5.567425584673102e-08
77,0,2021-07-06 06:25:00,4642412.95218581,1028624.6984521771,4236846.916701333,-3.991577327374201e-08,-9.810301954863104e-08,17,-5.818724627488903e-08
78,0,2021-07-06 06:30:00,4642414.6166348895,1028623.3064596804,4236846.650981372,-3.8740832997737614e-08,-9.335443016248138e-08,17,-5.461359716474377e-08
79,0,2021-07-06 06:35:00,4642417.244232706,1028622.7322859258,4236850.086367728,-3.2303369770038615e-08,-8.468718523745206e-08,17,-5.2383815467413445e-08
80,0,2021-07-06 06:40:00,4642417.450852146,1028622.9263882625,4236850.199353039,-3.104653054375956e-08,-8.409050559595275e-08,17,-5.3043975052193194e-08
81,0,2021-07-06 06:45:00,4642417.465791315,1028623.0372922947,4236850.468800137,-2.982210947197549e-08,-8.183064778392492e-08,17,-5.200853831194943e-08
82,0,2021-07-06 06:50:00,4642420.936280879,1028625.8300889478,4236853.236695865,-1.8955610019684893e-08,-6.459037731764726e-08,14,-4.563476729796237e-08
83,0,2021-07-06 06:55:00,4642420.742241145,1028626.0381111777,4236852.995912854,-1.7806467994002634e-08,-6.155687151951842e-08,14,-4.375040352551578e-08
84,0,2021-07-06 07:00:00,4642420.968866622,1028625.8721825636,4236852.59849295,-1.9774550842462082e-08,-6.032035510057292e-08,14,-4.0545804258110846e-08
85,0,2021-07-06 07:05:00,4642421.207017274,1028626.4639291497,4236853.0813203985,-1.3677327978620352e-08,-5.148742854588251e-08,14,-3.781010056726216e-08
86,0,2021-07-06 07:10:00,4642422.062112228,1028626.8927263328,4236852.760189625,-1.8841301203768046e-08,-5.331898361237186e-08,14,-3.4477682408603814e-08
87,0,2021-07-06 07:15:00,4642422.085317409,1028626.6987684261,4236852.416427034,-1.8033646048572046e-08,-4.86747484854239e-08,14,-3.064110243685185e-08
88,0,2021-07-06 07:20:00,4642422.383815488,1028626.6344431281,4236851.653326159,-1.750912701662004e-08,-4.34280269588932e-08,14,-2.5918899942273163e-08
89,0,2021-07-06 07:25:00,4642422.743011185,1028627.189612693,4236851.309581263,-1.9718480311563456e-08,-4.0601139164816063e-08,14,-2.0882658853252607e-08
90,0,2021-07-06 07:30:00,4642423.022876357,1028627.2331566842,4236850.832664061,-1.869776470703076e-08,-3.534572256803572e-08,13,-1.664795786100496e-08
91,0,2021-07-06 07:35:00,4642424.109013934,1028627.6800019994,4236851.233875937,-1.7925367057664876e-08,-2.9406025195712114e-08,14,-1.1480658138047238e-08
92,0,2021-07-06 07:40:00,4642424.839475512,1028627.9377491917,4236850.982863902,-1.6060519669791336e-08,-2.1727659061546454e-08,14,-5.667139391755119e-09
93,0,2021-07-06 07:45:00,4642424.533332794,1028628.2606861376,4236850.699680567,-1.4284676436482893e-08,-1.5264544441378696e-08,14,-9.79868004895803e-10
