,time,sv,xs,ys,zs,xs_dot,ys_dot,zs_dot,ts,C1C,constellation
31,2021-07-17 00:10:00,G20,22034623.21484851,1607434.235036905,-14581694.39029521,-1577.9421800666637,1026.5852080697398,-2302.1303490090277,0.0005201397962081947,25475349.676,G
32,2021-07-17 00:10:00,G23,6186413.655994095,-16440585.162000421,19881039.798628278,2444.0558502683407,-663.6688495183653,-1313.5203163791407,8.363149208889888e-05,23475993.689,G
33,2021-07-17 00:10:00,G24,14643580.614440622,-14541149.886701725,16247069.213354558,-95.10198045222839,2148.1601264450874,2017.6163436987842,0.0001767739486240265,22008036.102,G
34,2021-07-17 00:10:00,G30,2841536.528224998,23422125.554293126,12028155.394953113,-701.0474678529984,1396.6706133488583,-2592.2465588302985,-0.00045159352612240267,23913813.507,G
35,2021-07-17 00:15:00,G05,25655098.944233395,-5614826.0035587605,-4741835.931213449,-454.825705591193,448.4413849627284,-3079.97385232927,-4.8133170821529497e-05,23811138.599,G
36,2021-07-17 00:15:00,G10,-6078357.998304829,-13852509.567168402,21957709.36518126,2625.4126493687945,-838.3967346325603,172.1910355565475,-0.0001634671111787977,25552280.947,G
37,2021-07-17 00:15:00,G12,23245386.953574482,-10611581.650443524,-7234774.798345802,917.7918668928694,22.983468972304564,3032.878536787264,-6.96214351592026e-05,24783083.953,G
38,2021-07-17 00:15:00,G13,20491992.941149108,9494338.68289566,13957548.160739155,1000.3331391725717,1494.698056329104,-2447.6212616632733,0.00015864141278140753,20382030.297,G
39,2021-07-17 00:15:00,G14,5792386.851689544,14250190.764352184,21649987.061925586,-2652.3308391551864,731.8297766145861,223.67672709726085,4.5677014441027994e-05,21880309.46,G
40,2021-07-17 00:15:00,G15,19605288.12271536,-2080166.6616760138,17580413.967510335,1753.3621089178505,1508.7445353500057,-1705.4135575256066,-0.00013503290074365918,20328488.922,G
41,2021-07-17 00:15:00,G17,10884332.944493264,21800803.58266996,10987658.681995826,-1050.7929251680625,-831.5475958747068,2800.644546511438,0.00047488390737270535,22573669.497,G
42,2021-07-17 00:15:00,G19,16903012.247511744,20519356.85350968,1384952.2269465593,-295.02511742728984,-18.389416349378124,3202.6042284666046,2.7244290322413776e-05,23194091.348,G
43,2021-07-17 00:15:00,G23,6910578.7250036355,-16643689.193929072,19468013.310455732,2382.939933091112,-689.7475491665929,-1439.551092699086,8.362992321053833e-05,23415184.543,G
44,2021-07-17 00:15:00,G24,14618330.568840377,-13885374.150086936,16836072.35612605,-72.66116320799532,2222.9638088929964,1908.4278063854213,0.00017677817777438974,21871626.217,G
45,2021-07-17 00:15:00,G30,2638190.548613958,23828506.6809472,11239113.427512988,-655.0484422485489,1311.8582511234977,-2667.1935292904527,-0.000451594856258404,24070304.629,G
46,2021-07-17 00:20:00,G05,25503660.8991315,-5473167.022270637,-5661062.725460684,-554.2778291737764,496.5632113633281,-3047.2436800320033,-4.813351188204266e-05,24002588.651,G
47,2021-07-17 00:20:00,G10,-5292232.9092704095,-14111385.862285644,21988573.79107112,2614.45245863005,-887.1512997251452,33.52262999246865,-0.0001634693962842359,25407347.485,G
48,2021-07-17 00:20:00,G12,23504129.97475745,-10602843.018948618,-6318270.603238966,807.0232250285469,36.08726890044214,3076.181340324406,-6.962303814361447e-05,24566130.398,G
49,2021-07-17 00:20:00,G13,20786902.916941065,9929326.128470736,13210121.315396301,964.8591770038781,1405.1363344487427,-2534.4189423871853,0.00015864291344766545,20455737.64,G
50,2021-07-17 00:20:00,G14,4997625.47378003,14476848.190726321,21696341.303691026,-2645.1009697726486,778.9843865398738,85.29956722130069,4.567432006297399e-05,22027460.663,G
51,2021-07-17 00:20:00,G15,20126549.01290986,-1637566.2140726186,17051857.614284202,1720.8325035735634,1441.7986145100058,-1817.6940106721609,-0.0001350321163044789,20315877.637,G
52,2021-07-17 00:20:00,G17,10555980.271665843,21543236.760883324,11817274.020073315,-1138.3404115740507,-884.6917690570975,2729.2770546626607,0.0004748856808873738,22513365.339,G
53,2021-07-17 00:20:00,G19,16802189.58038083,20501349.36118546,2344111.28597546,-377.67026429855315,-101.06924685177474,3190.7729720293687,2.72457909886717e-05,23027242.264,G
54,2021-07-17 00:20:00,G23,7615727.447081453,-16854055.660406552,19017584.3503456,2317.3228869553564,-712.0464944434025,-1562.829969873233,8.362835433217777e-05,23365158.02,G
55,2021-07-17 00:20:00,G24,14600315.216044698,-13207813.234502988,17391751.199273847,-46.90789381743765,2293.3517412447445,1795.4925531766633,0.00017678240692475298,21738966.968,G
56,2021-07-17 00:20:00,G30,2448221.896762669,24208845.697668303,10428350.556157848,-611.904579957022,1223.0983718537739,-2737.02803947426,-0.00045159618639440535,24228308.718,G
57,2021-07-17 00:25:00,G05,25322836.875493534,-5316531.153170546,-6569608.982585772,-650.6841137568515,548.2536881795879,-3008.7822817500873,-4.8133852942555826e-05,24195386.116,G
58,2021-07-17 00:25:00,G10,-4510263.165958979,-14384607.697745446,21977806.405484527,2597.7265739154986,-933.9795985186382,-105.31111687000727,-0.00016347168138967412,25269733.071,G
59,2021-07-17 00:25:00,G12,23729536.3596847,-10589440.857770886,-5389651.47831371,695.609367522035,54.07459946168737,3113.629666145612,-6.962464112802634e-05,24351322.282,G
60,2021-07-17 00:25:00,G13,21070385.88725231,10337389.414050147,12437387.91582359,924.1603809346801,1315.2638548741893,-2616.305745975401,0.00015864441411392338,20538324.508,G
61,2021-07-17 00:25:00,G14,4205908.807694837,14717424.036782546,21701148.866193708,-2632.046469957411,824.5655964649915,-53.256937771829016,4.567162568491999e-05,22180296.243,G
62,2021-07-17 00:25:00,G15,20637262.59681011,-1215146.5252514929,16490168.80824296,1683.0533480712274,1374.2623282875102,-1926.262288673003,-0.00013503133186529862,20313951.928,G
63,2021-07-17 00:25:00,G17,10201276.57897519,21270516.557330653,12624723.983672714,-1226.408960014242,-932.5563484539023,2652.9005163253423,0.00047488745440204226,22462747.802,G
64,2021-07-17 00:25:00,G19,16676097.428812297,20459082.790389873,3298806.664445451,-463.4414700996088,-180.07478424854366,3172.8486422925735,2.7247291654929627e-05,22866108.206,G
65,2021-07-17 00:25:00,G23,8300548.719471795,-17070516.75888943,18530614.363057192,2247.4689847638692,-730.3427137592944,-1683.1186917934385,8.362678545381721e-05,23326038.852,G
66,2021-07-17 00:25:00,G24,14590494.01510896,-12509829.596729364,17913016.500423826,-18.07330370461429,2359.0753777534755,1679.0436676055017,0.00017678663607511623,21610190.332,G
67,2021-07-17 00:25:00,G30,2270739.4189900532,24561996.810013827,9597422.113427952,-571.8440011835779,1130.6500730907767,-2801.6077925538784,-0.0004515975165304067,24387753.117,G
68,2021-07-17 00:30:00,G05,25113583.239344396,-5143878.919748413,-7465766.652172557,-743.7627987172555,603.3025058816784,-2964.666794785987,-4.813419400306899e-05,24388965.967,G
69,2021-07-17 00:30:00,G10,-3734162.7746289014,-14671548.889944773,21925396.584403332,2575.3433124544426,-978.5608565034613,-244.05020859371703,-0.00016347396649511232,25139864.482,G
70,2021-07-17 00:30:00,G12,23921468.198686477,-10569910.444147468,-4450686.779481537,583.9215658963367,76.93929545810887,3145.138605391851,-6.962624411243822e-05,24139011.659,G
71,2021-07-17 00:30:00,G13,21340882.099891577,10718489.374125816,11640844.018960847,878.2918882003493,1225.4405889803293,-2693.1313740545997,0.0001586459147801813,20629716.343,G
72,2021-07-17 00:30:00,G14,3418970.787388096,14971398.31630425,21664395.738783125,-2613.2607488370486,868.2547261387866,-191.72746659071726,4.566893130686599e-05,22338369.617,G
73,2021-07-17 00:30:00,G15,21135861.05390597,-813034.2249757275,15896491.611524912,1640.075234930962,1306.4718706170092,-2030.9171692086582,-0.00013503054742611834,20322805.809,G
74,2021-07-17 00:30:00,G17,9820117.39980027,20984238.110595565,13408528.870370843,-1314.6523908439954,-975.0701111296132,2571.669636035111,0.0004748892279167107,22422080.922,G
75,2021-07-17 00:30:00,G19,16523840.961010143,20393696.217508156,4247213.073179472,-552.0495444908444,-255.1636449360786,3148.8507172113527,2.7248792321187552e-05,22711308.56,G
76,2021-07-17 00:30:00,G23,8963813.093699526,-17291840.428974073,18008035.42707362,2173.6581211910807,-744.4309592558843,-1800.1847011006264,8.362521657545665e-05,23297902.722,G
77,2021-07-17 00:30:00,G24,14589754.785424516,-11792857.504123835,18398850.053534396,13.596338241943428,2419.904703321372,1559.3215426091765,0.00017679086522547947,21485437.758,G
78,2021-07-17 00:30:00,G30,2104785.8972056964,24886894.322991516,8747924.604544355,-535.0788450595594,1034.7880725540126,-2860.8006560442827,-0.00045159884666640804,24548569.144,G
79,2021-07-17 00:35:00,G05,24876938.729824748,-4954236.459191435,-8347852.335411125,-833.2466674349353,661.4827050662076,-2914.9843958244196,-4.8134535063582156e-05,24582775.436,G
80,2021-07-17 00:35:00,G10,-2965609.9948482458,-14971488.218902448,21831411.806659378,2547.4325906881395,-1020.582507267351,-382.43403166816483,-0.00016347625160055053,25018149.019,G
81,2021-07-17 00:35:00,G12,24079899.100026485,-10542792.438109575,-3503169.6647696476,472.3317419306312,104.65162985737106,3170.634428618728,-6.962784709685009e-05,23929547.369,G
82,2021-07-17 00:35:00,G13,21596851.766528584,11072694.36172364,10822029.265396139,827.3316075600914,1136.0231019549333,-2764.7556052919304,0.00015864741544643923,20729809.789,G
83,2021-07-17 00:35:00,G14,2638514.008932582,15238156.49537833,21586147.51367372,-2588.859239973345,909.7403745207724,-329.84673937919786,4.5666236928811984e-05,22501238.654,G
84,2021-07-17 00:35:00,G15,21620794.991800535,-431255.46418339014,15272029.079792023,1591.9703702829029,1238.7606580475867,-2131.466635732785,-0.00013502976298693806,20342493.455,G
85,2021-07-17 00:35:00,G17,9412502.499882316,20686014.459547482,14167256.536474805,-1402.722238827158,-1012.1849568594562,2485.7467088238914,0.0004748910014313792,22391586.948,G
86,2021-07-17 00:35:00,G19,16344614.400544345,20306398.796748284,5187512.803077643,-643.1901702971572,-326.1111973225719,3118.8102633270223,2.7250292987445477e-05,22563449.878,G
87,2021-07-17 00:35:00,G23,9604377.283936478,-17516735.815260723,17450848.47529532,2096.1846140845437,-754.1246652482187,-1913.8016018937574,8.362364769709609e-05,23280781.663,G
88,2021-07-17 00:35:00,G24,14598909.346685031,-11058397.321350576,18848306.791662317,47.84084516297773,2475.629245076686,1436.5732772953504,0.00017679509437584272,21364854.79,G
89,2021-07-17 00:35:00,G30,1949342.9927276694,25182557.1605581,7881492.609424593,-501.8042850273631,935.8015859664298,-2914.484982900773,-0.0004516001768024094,24710693.447,G
90,2021-07-17 00:40:00,G05,24614019.93998763,-4746700.373941308,-9214210.269195795,-918.8840766072549,722.5516432256259,-2859.832113945006,-4.813487612409532e-05,24776269.951,G
91,2021-07-17 00:40:00,G10,-2206240.9340502284,-15283612.100671306,21695997.770570353,2514.145413921044,-1059.7415873316445,-520.2018131974324,-0.00016347853670598873,24904964.255,G
92,2021-07-17 00:40:00,G12,24204914.150853004,-10506639.95207072,-2548913.703266666,361.2109053927453,137.1583242582659,3190.054830649223,-6.962945008126197e-05,23723266.616,G
93,2021-07-17 00:40:00,G13,21836781.847531404,11400178.999424377,9982523.823202098,771.3798924007197,1047.3630427724913,-2831.048512063209,0.00015864891611269715,20838470.285,G
94,2021-07-17 00:40:00,G14,1866203.196718222,15516991.887582578,21466549.29732784,-2558.978895704224,948.7198237644365,-467.35002569334245,4.566354255075798e-05,22668464.297,G
95,2021-07-17 00:40:00,G15,22090539.8757248,-69736.97021519393,14618040.455855386,1538.8321946032715,1171.457854884643,-2227.728170029108,-0.00013502897854775778,20373024.681,G
96,2021-07-17 00:40:00,G17,8978536.34938296,20377469.600266356,14899524.62132278,-1490.2691765456045,-1043.8759345582134,2395.3012676699154,0.00047489277494604763,22371443.05,G
97,2021-07-17 00:40:00,G19,16137705.385361794,20198464.28482141,6117899.210196403,-736.5451089863088,-392.71154795342767,3082.7699888230395,2.7251793653703403e-05,22423122.189,G
98,2021-07-17 00:40:00,G23,10221188.306300774,-17743859.0056694,16860121.37862455,2015.355943497188,-759.256825436838,-2023.749610911607,8.362207881873553e-05,23274656.135,G
99,2021-07-17 00:40:00,G24,14618689.534676746,-10308009.507912671,19260516.70630268,84.38739709752744,2526.058988003524,1311.052057745291,0.00017679932352620596,21248588.58,G
100,2021-07-17 00:40:00,G30,1803336.474428292,25448093.038074423,6999795.591529434,-472.1976187123103,833.9931364190336,-2962.549911351783,-0.0004516015069384107,24874059.506,G
101,2021-07-17 00:45:00,G05,24326016.498613797,-4520442.283767517,-10063215.25216257,-1000.4399195490461,786.2520238276777,-2799.316630619774,-4.8135217184608486e-05,24968921.687,G
102,2021-07-17 00:45:00,G10,-1457643.3085208721,-15607017.673361588,21519378.372293245,2475.653277376784,-1095.7460977438936,-657.0930850052304,-0.00016348082181142693,24800664.203,G
103,2021-07-17 00:45:00,G12,24296709.408529032,-10460025.60157763,-1589749.4136881551,250.92758665679406,174.38266416036973,3203.3491547101944,-6.963105306567384e-05,23520504.087,G
104,2021-07-17 00:45:00,G13,22059192.72435122,11701222.481405705,9123945.270080548,710.5591183090869,959.8056620707583,-2891.89065506147,0.00015865041677895508,20955539.388,G
105,2021-07-17 00:45:00,G14,1103658.8351579355,15807108.465104258,21305825.469432607,-2523.777589795288,984.9004071008337,-603.9736524062407,4.566084817270398e-05,22839618.868,G
106,2021-07-17 00:45:00,G15,22543602.330509424,271692.4605204463,13935838.280075954,1480.7749122507546,1104.8869328586266,-2319.52901453074,-0.0001350281941085775,20414372.784,G
107,2021-07-17 00:45:00,G17,8518428.168828279,20060231.54875917,15604002.665653111,-1576.944430888704,-1070.141177466761,2300.5097299659374,0.0004748945484607161,22361784.692,G
108,2021-07-17 00:45:00,G19,15902498.954687143,20071225.28081085,7036580.2134284945,-831.7834751592459,-454.77845332632785,3040.784274320268,2.7253294319961328e-05,22290901.13,G
109,2021-07-17 00:45:00,G23,10813287.231190013,-17971819.020232342,16236986.896050237,1931.4914338177646,-759.680784904612,-2129.815996182245,8.362050994037498e-05,23279460.213,G
110,2021-07-17 00:45:00,G24,14649743.61146734,-9543308.355936315,19634686.57888348,122.95188424869455,2571.0251902961354,1183.0165243219901,0.0001768035526765692,21136794.449,G
111,2021-07-17 00:45:00,G30,1665641.7081678621,25682702.267936468,6104534.6200933,-446.4174368907866,729.6773004003767,-3004.8956423231493,-0.00045160283707441207,25038606.725,G
112,2021-07-17 00:50:00,G05,24014185.97337279,-4274713.060305492,-10893275.508833904,-1077.6965200338313,852.3129834194701,-2733.5540671781264,-4.813555824512165e-05,25160209.056,G
113,2021-07-17 00:50:00,G10,-721350.3971423609,-15940716.285926465,21301855.54405372,2432.147480434019,-1128.316326603399,-792.8481535921007,-0.00016348310691686514,24705572.566,G
114,2021-07-17 00:50:00,G12,24355590.921849873,-10401548.505679728,-627520.738966313,141.8462711668449,216.22471961570614,3210.4785945945905,-6.963265605008572e-05,23321586.029,G
115,2021-07-17 00:50:00,G13,22262644.731139064,11976206.435805833,8247945.420431085,645.0131674716233,873.6883640970249,-2947.1732558713666,0.000158651917445213,21080828.553,G
116,2021-07-17 00:50:00,G14,352450.9930482777,16107624.074061034,21104279.28963568,-2483.4334308752796,1018.0008346575502,-739.4555105842647,4.565815379464998e-05,23014284.07,G
117,2021-07-17 00:50:00,G15,22978526.288175162,593300.0437343661,13226785.426564034,1417.9329333416783,1039.364271453629,-2406.706404745225,-0.00013502740966939722,20466468.176,G
118,2021-07-17 00:50:00,G17,8032491.551787177,19735925.436620403,16279414.12386034,-1662.401187482172,-1091.001748619331,2201.5550437475554,0.00047489632197538455,22362700.812,G
119,2021-07-17 00:50:00,G19,15638481.143808201,19926067.204240084,7941781.797968615,-928.5630753663905,-512.1461526315877,2992.9191805053424,2.7254794986219253e-05,22167338.192,G
120,2021-07-17 00:50:00,G23,11379812.532431763,-18199184.02424696,15582640.495141402,1844.9208847316224,-755.2709432862862,-2231.795502154552,8.361894106201442e-05,23295079.388,G
121,2021-07-17 00:50:00,G24,14692633.086429587,-8765955.498861596,19970101.520740457,163.24030137951397,2610.3810947191705,1052.730127982316,0.00017680778182693245,21029631.947,G
122,2021-07-17 00:50:00,G30,1535089.3831332684,25885681.18019716,5197439.012625386,-424.60287581577006,623.1793959803986,-3041.4336933646623,-0.0004516041672104134,25204273.297,G
123,2021-07-17 00:55:00,G05,23679848.516649924,-4008846.727314746,-11702835.488181764,-1150.4544535105422,920.4512322922217,-2662.669760205265,-4.8135899305634815e-05,25349631.547,G
124,2021-07-17 00:55:00,G10,1164.7863735370338,-16283637.377125617,21043808.95058727,2383.8383561817363,-1157.1861267719678,-927.2085753246158,-0.00016348539202230334,24619978.33,G
125,2021-07-17 00:55:00,G12,24381973.283759404,-10329841.205278296,335918.5363591209,34.3258428171897,262.5616713521265,3211.416373622244,-6.963425903449759e-05,23126825.258,G
126,2021-07-17 00:55:00,G13,22445744.518043835,12225612.35852933,7356207.103943224,574.9068226362931,789.3392986848049,-2996.7983475890114,0.00015865341811147093,21214124.128,G
127,2021-07-17 00:55:00,G14,-385906.6330721192,16417574.040531106,20862292.352492664,-2438.143989516415,1047.7524714159758,-873.5355603718432,4.5655459416595975e-05,23192053.258,G
128,2021-07-17 00:55:00,G15,23393898.955417894,895446.6753672305,12492292.074077647,1350.4602318438338,975.197804673987,-2489.1077722582295,-0.00013502662523021694,20529199.524,G
129,2021-07-17 00:55:00,G17,7521143.668654741,19406166.666290008,16924538.27016659,-1746.2959780793676,-1106.50139837813,2098.626334336466,0.000474898095490053,22374236.827,G
130,2021-07-17 00:55:00,G19,15345242.168193206,19764422.035747975,8831751.51748379,-1026.5318061887474,-564.6701169143632,2939.2524317265857,2.725629565247718e-05,22052960.002,G
131,2021-07-17 00:55:00,G23,11920003.018790469,-18424487.738647893,14898338.047149476,1755.983156983281,-745.9233658899209,-2329.490760348742,8.361737218365386e-05,23321350.407,G
132,2021-07-17 00:55:00,G24,14747829.962316992,-7977653.222720276,20266126.318650234,204.9501858361897,2644.0025328823804,920.4604781059961,0.0001768120109772957,20927264.758,G
133,2021-07-17 00:55:00,G30,1410471.4494878866,26056425.14168983,4280262.904886878,-406.872956784609,514.8341189683674,-3072.087128051931,-0.00045160549734641475,25370998.441,G
134,2021-07-17 01:00:00,G05,23324381.276265625,-3722264.0112800207,-12490378.593056351,-1218.5332928148632,990.3722440813406,-2586.798025322246,-4.813624036614798e-05,25536700.273,G
135,2021-07-17 01:00:00,G10,708495.0777261052,-16634632.730372462,20745695.542322807,2330.954418798508,-1182.1041431214187,-1059.9176361789155,-0.00016348767712774155,24544136.482,G
136,2021-07-17 01:00:00,G12,24376377.719309807,-10243576.467864806,1298708.4188089324,-71.28195660406462,313.24824195667867,3206.147899212776,-6.963586201890947e-05,22936527.31,G
137,2021-07-17 01:00:00,G13,22607151.219515663,12450018.631370267,6450440.902279927,500.4250737312647,707.0759989928155,-3040.678903617849,0.00015865491877772885,21355187.616,G
138,2021-07-17 01:00:00,G14,-1109962.4311342668,16735915.152088232,20580323.891368806,-2388.1254421958156,1073.9005617043426,-1005.9563329164577,4.565276503854197e-05,23372531.153,G
139,2021-07-17 01:00:00,G15,23788356.576474078,1178584.2013771143,11733812.62036062,1278.5296240754576,912.6857196544851,-2566.5909189076565,-0.00013502584079103666,20602418.657,G
140,2021-07-17 01:00:00,G17,6984904.0573775545,19072554.151989214,17538211.998920504,-1828.2900461103436,-1116.706236068002,1991.9185519677592,0.00047489986900472146,22396391.333,G
141,2021-07-17 01:00:00,G19,15022479.179969836,19587761.84608084,9704761.987654911,-1125.3291061604198,-612.2277104453075,2879.873374740545,2.7257796318735104e-05,21948262.847,G
142,2021-07-17 01:00:00,G23,12433200.335194055,-18646236.019551355,14185393.401205104,1665.024719125363,-731.5562999568035,-2422.712684588701,8.36158033052933e-05,23358065.91,G
143,2021-07-17 01:00:00,G24,14815714.418332342,-7180137.612506898,20522206.583753593,247.77209151057926,2671.7884199775126,786.4786843507239,0.00017681624012765894,20829859.854,G
144,2021-07-17 01:00:00,G30,1290547.2406210033,26194431.158957046,3354781.755846679,-393.3260164327806,404.9841331669021,-3096.7907599060004,-0.0004516068274824161,25538721.868,G
145,2021-07-17 01:05:00,G05,22949212.594134584,-3414475.528386567,-13254429.837059977,-1281.7722757848933,1061.7714895317533,-2506.0819097769454,-4.8136581426661145e-05,25720944.767,G
146,2021-07-17 01:05:00,G10,1399304.4785075188,-16992481.088493794,20408048.964051347,2273.7414316239438,-1202.834983794024,-1190.7208353020526,-0.00016348996223317975,24478263.327,G
147,2021-07-17 01:05:00,G12,24339429.714763213,-10141473.947251596,2258986.3812035825,-174.63404472124634,368.11723119464517,3194.6708919340435,-6.963746500332134e-05,22750986.659,G
148,2021-07-17 01:05:00,G13,22745582.401919015,12650097.13900913,5532381.850374301,421.77234057483383,627.2040704885152,-3078.738944819165,0.00015865641944398678,21503755.96,G
149,2021-07-17 01:05:00,G14,-1818332.3169168485,17061529.997989155,20258909.932328656,-2333.611635737681,1096.2053948421808,-1136.4634283617895,4.565007066048797e-05,23555338.364,G
150,2021-07-17 01:05:00,G15,24160589.96815113,1443252.3055172628,10952842.54846648,1202.3319720681911,852.115212131713,-2639.024162828122,-0.00013502505635185638,20685934.645,G
151,2021-07-17 01:05:00,G17,6424393.008370177,18736663.67177149,18119331.51939359,-1908.050685762458,-1121.704317972889,1881.6321208863321,0.0004749016425193899,22429119.265,G
152,2021-07-17 01:05:00,G19,14669998.581466202,19397592.140334737,10559114.36351896,-1224.5874557619165,-654.7187604063522,2814.882911849085,2.725929698499303e-05,21853711.926,G
153,2021-07-17 01:05:00,G23,12918851.022927165,-18862913.578144044,13445175.842371864,1572.3981616239228,-712.1105936681932,-2511.280849907997,8.361423442693274e-05,23404972.532,G
154,2021-07-17 01:05:00,G24,14896572.939798957,-6375171.566795016,20737869.702450633,291.3910909234486,2693.6611381712037,651.058695022435,0.00017682046927802218,20737590.133,G
155,2021-07-17 01:05:00,G30,1174049.752315611,26299300.05216612,2422788.7953950646,-384.0392308119075,293.9786211173453,-3115.4913299493473,-0.00045160815761841744,25707386.239,G
156,2021-07-17 01:10:00,G05,22555816.01664522,-3085084.5953525733,-13993558.425571408,-1340.030892485781,1134.335709530387,-2420.6729342556996,-4.813692248717431e-05,25901914.846,G
