,time,sv,xs,ys,zs,xs_dot,ys_dot,zs_dot,ts,C1C,constellation
406,2021-07-17 05:35:00,E09,21760822.3821912,-19524429.565370966,-4690023.201185019,-356.25658918242067,313.2983468505655,-2950.9929426362537,0.005597789353146142,26520375.508,E
407,2021-07-17 05:35:00,E12,29078730.942852747,5442779.5642677415,-732095.2870548748,101.30322659590259,-132.52848202191655,3071.544380940659,0.0051071691816564554,23793034.404,E
408,2021-07-17 05:35:00,E24,12535205.459235134,-12996310.481474727,23444894.64609692,689.6125694980192,2250.935819859621,880.1405895633573,-0.0010121512689809805,25362311.849,E
409,2021-07-17 05:35:00,E26,-1208021.5420461865,16328713.300312527,24655713.24621147,-2423.871413943315,-508.27338438490307,217.37045129759036,0.0015701871824376533,25706531.5,E
410,2021-07-17 05:35:00,E31,18169525.807861667,7758889.604466636,22052823.50335077,726.8639812519975,2088.454356501604,-1334.5724070230253,-0.000483340940206736,23504878.074,E
411,2021-07-17 05:35:00,E33,18929057.08768498,15074663.471308984,17041853.051798645,-1656.3653146033935,-451.1588191824735,2238.794340741448,-0.00046757877669275624,23917633.65,E
412,2021-07-17 05:40:00,E01,13454524.682098323,25560473.572046533,6471037.491194957,309.4729446370934,579.4710373352348,-2934.9751463142097,-0.001151774660684,26507372.254,E
413,2021-07-17 05:40:00,E05,9876397.49864094,-24986417.725310415,12435671.95470628,785.9503496174019,-967.4877282690668,-2568.7741242503425,-0.0002645819331519,27853410.241,E
414,2021-07-17 05:40:00,E09,21646352.34158876,-19419186.042232025,-5571876.212127951,-406.27058722794095,388.63743938006667,-2927.349824671692,0.005597785507688856,26667186.252,E
415,2021-07-17 05:40:00,E12,29095035.438218832,5400102.519553592,189662.04520889255,7.248075730990452,-151.27735856957852,3072.7963922564904,0.005107163568027,23636800.427,E
416,2021-07-17 05:40:00,E24,12751171.760394674,-12319905.679313013,23692649.89360461,750.103377266505,2257.647783138826,771.3710903210734,-0.001012157403806961,25252717.742,E
417,2021-07-17 05:40:00,E26,-1937737.357678759,16184811.984396791,24703854.169330917,-2440.1152917763893,-450.8780611878633,103.53181877365017,0.0015701739919223067,25833367.484,E
418,2021-07-17 05:40:00,E31,18392929.025684558,8376978.936052229,21637305.826140556,761.9634764219646,2031.574827288184,-1435.2268614980917,-0.000483341063841172,23508358.327,E
419,2021-07-17 05:40:00,E33,18420757.928010907,14943551.461699814,17701546.26926025,-1731.8303032032413,-422.3045411285999,2158.6537163427124,-0.0004675786476582,23904979.919,E
420,2021-07-17 05:45:00,E01,13544872.23838817,25720733.24734653,5586272.533936196,292.1384880453803,488.9722261518417,-2962.777999125419,-0.0011517770736871307,26627849.995,E
421,2021-07-17 05:45:00,E05,10101426.544634435,-25270329.424691007,11656621.002958737,714.4429767660306,-924.5925683789567,-2624.3005969224887,-0.0002645810250782837,27944911.321,E
422,2021-07-17 05:45:00,E12,29083006.058647122,5352439.971162055,1111156.9837431486,-87.54399586870599,-165.75779624696128,3069.7943115261655,0.005107157889369456,23485110.946,E
423,2021-07-17 05:45:00,E24,12985218.867970968,-11642190.140312776,23907610.87636096,810.1080491757735,2259.6769791705697,661.5374002624645,-0.0010121635386329416,25144813.832,E
424,2021-07-17 05:45:00,E26,-2671616.4707658896,16058287.899066132,24717817.885238927,-2451.617228162322,-392.4684971229374,-10.451329231426522,0.00157016080140696,25965134.116,E
425,2021-07-17 05:45:00,E31,18626378.63774876,8977504.326904787,21191885.448614378,793.8107941496553,1971.393913168491,-1533.9007846789473,-0.00048334118747560804,23516024.025,E
426,2021-07-17 05:45:00,E33,17890250.06898095,14821642.886714887,18336746.594954226,-1804.385052840929,-389.82878092591955,2075.526903125794,-0.0004675784813911998,23900634.973,E
427,2021-07-17 05:50:00,E01,13629386.112461621,25853897.467939027,4693780.649402498,270.58701158249175,398.8792493010351,-2986.483164641197,-0.001151779433712,26751096.898,E
428,2021-07-17 05:50:00,E05,10305194.796851214,-25540779.39852881,10861454.463234335,644.2522459111804,-877.7593081801103,-2676.1998080540457,-0.0002645801287144,28041581.611,E
429,2021-07-17 05:50:00,E12,29042462.790747993,5301078.59355672,2031113.4513290701,-182.79900307795722,-175.93047451395003,3062.5418900030136,0.005107152275741,23338246.623,E
430,2021-07-17 05:50:00,E24,13237162.10872709,-10964565.293640696,24089481.12479888,869.3679802275929,2257.0486736168205,550.7916619979793,-0.0010121696734589221,25038765.049,E
431,2021-07-17 05:50:00,E26,-3408228.5327507537,15949406.17476761,24697584.687149394,-2458.3280741126264,-333.3061295469356,-124.42132403060856,0.0015701476108916134,26101500.738,E
432,2021-07-17 05:50:00,E31,18868873.339495666,9559505.128322488,20717177.053838965,822.2368874317732,1908.11177405661,-1630.457819398134,-0.00048334131111004406,23528000.597,E
433,2021-07-17 05:50:00,E33,17338440.156210728,14710000.210967977,18946575.145193372,-1873.8091960949737,-353.8930724158299,1989.529126289686,-0.0004675784148276,23904536.625,E
434,2021-07-17 05:55:00,E01,13706807.09414904,25960127.868233796,3794795.897160744,244.86160946547093,309.457203181491,-3006.057622041067,-0.0011517818467151307,26877091.875,E
435,2021-07-17 05:55:00,E05,10488132.75079612,-25796601.646527678,10051271.172695989,575.6115920891525,-827.0929609571692,-2724.399888516314,-0.0002645792206407837,28143088.513,E
436,2021-07-17 05:55:00,E09,21220769.89001254,-18964327.74107311,-8166409.024454898,-533.6736361534499,624.265878520828,-2832.298633278925,0.0055977739713169985,27103843.695,E
437,2021-07-17 05:55:00,E12,28973307.932208326,5247314.80496187,2948257.953362748,-278.24160860308405,-181.7717822528622,3051.0491950302257,0.0051071465970834555,23196476.84,E
438,2021-07-17 05:55:00,E24,13506739.523939436,-10288422.661400542,24238010.00382704,927.6266907134766,2249.8036271501282,439.287260736392,-0.0010121758082849027,24934746.201,E
439,2021-07-17 05:55:00,E26,-4146130.820911152,15858353.114431385,24643182.172669355,-2460.214508629162,-273.6548828211071,-238.22050796385744,0.0015701344203762667,26242134.872,E
440,2021-07-17 05:55:00,E31,19119362.90748079,10122082.247665549,20213835.80206854,847.0847745109502,1841.938505253666,-1724.764505922701,-0.0004833414347444801,23544411.799,E
441,2021-07-17 05:55:00,E33,16766298.893464005,14609635.644750707,19530188.696474776,-1939.8920640799472,-314.6715482335514,1900.7793524170959,-0.00046757824856059985,23916598.467,E
442,2021-07-17 06:00:00,E01,13775891.580988776,26039665.05353199,2890562.0458193277,215.02064032478177,220.9684282657571,-3021.47415664495,-0.001151784264948,27005805.76,E
443,2021-07-17 06:00:00,E05,10650739.392207932,-26036663.661807604,9227191.340397589,508.74815361850307,-772.7120075377015,-2768.8341170041203,-0.0002645782660693,28249087.62,E
444,2021-07-17 06:00:00,E12,28875526.731239595,5192449.426709931,3861320.3943177387,-373.5951572616657,-183.27433196254466,3035.3318040186273,0.005107140983455,23060057.762,E
445,2021-07-17 06:00:00,E24,13793612.369376699,-9615139.78030423,24352993.00782835,984.63075223713,2237.9979912843346,327.1786741650722,-0.001012181921396,24832940.203,E
446,2021-07-17 06:00:00,E26,-4883873.006003966,15785235.58731059,24554685.207847655,-2457.259157818376,-213.7802341916244,-351.69145199898696,0.00157012122986092,26386703.633,E
447,2021-07-17 06:00:00,E31,19376751.904252432,10664401.020608397,19682556.433792986,868.2101004232552,1773.0934094874888,-1816.6904661119336,-0.0004833415583789161,23565376.83,E
448,2021-07-17 06:00:00,E33,16174859.019627783,14521507.296234429,20086779.838762965,-2002.4343003098531,-272.3502582598258,1809.4005208150936,-0.0004675780822935997,23936709.12,E
449,2021-07-17 06:05:00,E01,13835415.338492373,26092828.048799317,1982329.5318435957,181.13765220060455,133.67150330356893,-3032.711206848989,-0.0011517866779511307,27137200.735,E
450,2021-07-17 06:05:00,E05,10793581.293703042,-26259870.510965683,8390353.675932942,443.88200806963516,-714.7481497400695,-2809.440888984798,-0.0002645773579956837,28359224.578,E
451,2021-07-17 06:05:00,E12,28749187.345706094,5137783.2738109715,4769036.654569433,-468.58354543793564,-180.44652740413497,3015.411549576337,0.005107135309060712,22929229.154,E
452,2021-07-17 06:05:00,E24,14097367.259385625,-8946073.419919908,24434272.239879265,1040.130597711499,2221.70290575646,214.62100740111575,-0.001012188060485237,24733535.91,E
453,2021-07-17 06:05:00,E26,-5620001.947347109,15730080.703953842,24432215.825976286,-2449.460658645675,-153.94827423756726,-464.67717306548315,0.0015701080393455734,26534872.824,E
454,2021-07-17 06:05:00,E31,19639903.545163754,11185693.860145677,19124072.31813794,885.4816546971547,1701.8042369781338,-1906.1085835385124,-0.00048334168201335213,23591008.76,E
455,2021-07-17 06:05:00,E33,15565211.206774652,14446515.767672723,20615578.742764015,-2061.248010072418,-227.12654241134376,1715.5191424286786,-0.0004675779160265995,23964732.503,E
456,2021-07-17 06:10:00,E01,13884178.866770219,26120012.514757834,1071355.0420111215,143.3009844909252,47.820438767240745,-3039.7531189741767,-0.001151788979769,27271232.802,E
457,2021-07-17 06:10:00,E05,10917289.577735841,-26465168.656219296,7541915.195202941,381.2253833938959,-653.3457450520782,-2846.163957768571,-0.0002645764499220674,28473138.724,E
458,2021-07-17 06:10:00,E12,28594440.66848236,5084612.126275253,5670149.708582453,-562.931279204918,-173.3129842752885,2991.315767925059,0.005107129632961,22804217.914,E
459,2021-07-17 06:10:00,E24,14417515.734611996,-8282558.559868435,24481736.300305303,1093.8815574286737,2201.004562460407,101.77018267454399,-0.001012194203213,24636732.322,E
460,2021-07-17 06:10:00,E26,-6353065.927428203,15692835.937539954,24275943.09582693,-2436.8339685446012,-94.42483330370811,-577.0213798304842,0.001570094958879,26686311.986,E
461,2021-07-17 06:10:00,E31,19907643.713688724,11685262.673146594,18539154.447865423,898.7818433860638,1628.3063961526113,-1992.895179323509,-0.00048334180564778815,23621417.428,E
462,2021-07-17 06:10:00,E33,14938500.673582941,14385500.853941517,21115854.05530219,-2116.1575485291123,-179.20832332390756,1619.265184056492,-0.00046757774975959935,24000512.6,E
463,2021-07-17 06:15:00,E01,13921010.932955673,26121689.72083266,158898.38329607647,101.61368133129467,-36.336286066731155,-3042.5899064725977,-0.0011517913927721307,27407848.543,E
464,2021-07-17 06:15:00,E05,11022557.87244611,-26651549.723992858,6683048.780825724,320.9819362132999,-588.6613900194048,-2878.952412163159,-0.0002645755418484511,28590461.909,E
465,2021-07-17 06:15:00,E12,28411519.944508877,5034222.067722707,6563411.845817717,-656.3652728837036,-161.9140504824328,2963.0778623183996,0.005107123958566712,22685233.601,E
466,2021-07-17 06:15:00,E24,14753497.291614182,-7625901.137431098,24495320.651015636,1145.6445809210009,2176.0036393637133,-11.21764295116633,-0.001012200342302237,24542734.339,E
467,2021-07-17 06:15:00,E26,-7081621.817379247,15673368.690228738,24086082.744652122,-2419.409046138709,-35.47424585401623,-688.5685642242219,0.0015700817683636534,26840692.989,E
468,2021-07-17 06:15:00,E31,20178765.111288216,12162481.036061227,17928610.382297292,908.0071137727525,1552.842137735765,-2076.9301834397606,-0.0004833419292822242,23656704.922,E
469,2021-07-17 06:15:00,E33,14295923.418500438,14339238.477503888,21586913.909105696,-2167.0001259233177,-128.8133685301828,1520.771887788641,-0.0004675775834925992,24043871.782,E
470,2021-07-17 06:20:00,E01,13944773.771695077,26098404.376398373,-753777.7991677491,56.19286730493168,-118.55648472408507,-3041.21755368044,-0.001151793811005,27546986.41,E
471,2021-07-17 06:20:00,E05,11110139.527755294,-26818054.08639194,5814941.77543053,263.3460398762094,-520.863367191568,-2907.76077458768,-0.0002645746337748348,28710820.888,E
472,2021-07-17 06:20:00,E12,28200740.010459438,4987884.540453206,7447585.909800534,-748.6149679722569,-146.30597471030237,2930.736769354273,0.005107118398882,22572467.989,E
473,2021-07-17 06:20:00,E24,15104680.287721403,-6977375.409894267,24475007.665811997,1195.1871891713467,2146.815044649874,-124.18602957732557,-0.001012206543237,24451752.634,E
474,2021-07-17 06:20:00,E26,-7804236.166259881,15671467.855919318,23862897.09528819,-2397.2327591167345,22.641105013099107,-799.1644122289034,0.0015700685778483067,26997692.036,E
475,2021-07-17 06:20:00,E31,20452031.527397938,12616796.122213041,17293283.139558017,913.068330246585,1475.6597150389086,-2158.0973012424274,-0.0004833420529166602,23696965.895,E
476,2021-07-17 06:20:00,E33,13638722.278006474,14308437.849946564,22028106.877752602,-2213.626368045443,-76.1685182458272,1420.1755860129851,-0.000467577417225599,24094612.486,E
477,2021-07-17 06:25:00,E01,13954366.46294351,26050772.962438192,-1665411.2112177613,7.169628463051666,-198.60518397420054,-3035.6377423913946,-0.0011517962240081307,27688573.763,E
478,2021-07-17 06:25:00,E05,11180844.728330668,-26963774.28208611,4938794.341780292,208.50210971551002,-450.13107234491736,-2932.549065106922,-0.0002645737257012185,28833838.195,E
479,2021-07-17 06:25:00,E12,27962496.084867973,4946852.160293302,8321447.885709526,-839.4141255912575,-126.5604467097004,2894.3373702893637,0.0051071127244877125,22466092.658,E
480,2021-07-17 06:25:00,E24,15470364.884827424,-6338218.267445268,24420826.610743396,1242.284179893376,2113.5675185372547,-236.97869532301618,-0.0010122126865894933,24364001.408,E
481,2021-07-17 06:25:00,E26,-8519492.505455606,15686843.900670579,23606694.54009375,-2370.367314966421,79.6620653190273,-908.6558830683329,0.00157005538733296,27156987.074,E
482,2021-07-17 06:25:00,E31,20726182.21468821,13047730.373968188,16634050.039603433,913.8911000230084,1397.0125233522417,-2236.2841749904906,-0.0004833421765510962,23742283.967,E
483,2021-07-17 06:25:00,E33,12968182.823690565,14293738.870002717,22438822.87448652,-2255.900830013692,-21.508881468451765,1317.6155122507857,-0.00046757725095859884,24152517.23,E
484,2021-07-17 06:30:00,E01,13948729.858583683,25979481.06279439,-2574740.2170925527,-45.31172182021483,-276.2553661581839,-3025.858134859866,-0.001151798700448,27832537.034,E
485,2021-07-17 06:30:00,E12,27697262.786622632,4912353.314331714,9183787.456971938,-928.500871276183,-102.76457445769748,2853.929979507282,0.005107106990181,22366268.094,E
486,2021-07-17 06:30:00,E24,15849784.504352886,-5709626.630131837,24332853.632330872,1286.7185547576169,2076.4031071419504,-349.4395399429756,-0.0010122188299419867,24279707.06,E
487,2021-07-17 06:30:00,E25,637502.8726763874,-22944174.68805699,18701643.55003654,928.7641876346913,1630.252777605561,1969.3383103862889,-0.000540250854101,28445737.491,E
488,2021-07-17 06:30:00,E26,-9225995.359268207,15719130.129262617,23317829.16115326,-2338.8904190226376,135.33353237159838,-1016.8914544602856,0.0015700421968176134,27318270.679,E
489,2021-07-17 06:30:00,E33,12285629.11242392,14295709.767147683,22818493.993690398,-2293.7024615927476,34.92299679702219,1213.2336080870216,-0.0004675770846915987,24217359.971,E
490,2021-07-17 06:35:00,E01,13926849.481768925,25885281.365977272,-3480507.187047917,-101.09382550628733,-351.2887900998452,-3011.8920114598563,-0.0011518011134511307,27978784.567,E
491,2021-07-17 06:35:00,E12,27405592.39043832,4885588.259965025,10033410.603203736,-1015.6193849958565,-75.02035018343264,2809.570618669886,0.005107101315786712,22273124.963,E
492,2021-07-17 06:35:00,E24,16242108.913009172,-5092752.64208515,24211211.63041709,1328.282204685561,2035.4767165504295,-461.412971335826,-0.00101222497329448,24199089.944,E
493,2021-07-17 06:35:00,E25,926560.4774509855,-22451054.592039473,19279384.334841043,998.3325395612275,1656.4591902295467,1881.8236159119328,-0.0005402512079512824,28293575.638,E
494,2021-07-17 06:35:00,E26,-9922374.855632003,15767884.03649837,22996700.243230917,-2302.895007976881,189.40535825348542,-1123.7213322444604,0.0015700290063022668,27481232.122,E
495,2021-07-17 06:35:00,E33,11592419.304407606,14314844.99899523,23166595.29388734,-2326.925022442214,92.87799427383267,1107.17432646464,-0.0004675769184245985,24288889.988,E
496,2021-07-17 06:40:00,E01,13887760.570486598,25768990.328866903,-4381458.496175236,-160.00716434690247,-423.4967217236024,-2993.758673163453,-0.001151803415269,28127222.426,E
497,2021-07-17 06:40:00,E11,27191333.892243415,-7912381.575921524,-8608559.940051233,848.4945478841798,-212.49788904245412,2881.325272199153,0.005708805168979,25736760.186,E
498,2021-07-17 06:40:00,E12,27088113.008688148,4867724.211571014,10869140.619014654,-1100.5201153543248,-43.444505568408744,2761.3207305920705,0.005107095465064,22186781.42,E
499,2021-07-17 06:40:00,E24,16646446.801823493,-4488700.330479459,24056070.108377874,1366.7766683869731,1990.9554946032122,-572.7440251364778,-0.00101223110687,24122380.396,E
500,2021-07-17 06:40:00,E25,1236516.811687436,-21950753.99800314,19830477.752368532,1068.0462936407107,1678.1187132913628,1791.7102953219721,-0.0005402516690083,28140880.835,E
501,2021-07-17 06:40:00,E26,-10607291.248917483,15832588.927040337,22643751.72417256,-2262.488930452175,241.63323604689498,-1228.9976577210691,0.0015700158157869201,27645575.583,E
502,2021-07-17 06:40:00,E31,21541058.714083344,14196628.382472172,14522178.566222738,890.411397503065,1154.8748355030586,-2451.901863818599,-0.0004833429702558,23909321.622,E
503,2021-07-17 06:40:00,E33,10889941.164338473,14351563.409834296,23482645.52121829,-2355.477445861586,152.10129310788653,999.5844316156922,-0.00046757675215759834,24366850.777,E
504,2021-07-17 06:45:00,E01,13830550.339223523,25631485.72502171,-5276347.945972639,-221.8703099157945,-492.6806630928037,-2971.482994908205,-0.0011518058282721307,28277745.653,E
505,2021-07-17 06:45:00,E11,27432120.204414967,-7977909.12840829,-7738406.3129394,756.5439265222277,-223.64860337122394,2919.0303236097734,0.005708789411983292,25563071.212,E
506,2021-07-17 06:45:00,E12,26745526.355374303,4859891.575943641,11689820.520619784,-1182.9612170652863,-8.167921003720238,2709.2471934471764,0.005107089786406456,22107331.786,E
507,2021-07-17 06:45:00,E24,17061849.07546435,-3898521.16407468,23867644.85253033,1402.013837774367,1943.0184735360676,-683.2788542846499,-0.0010122372502224934,24049807.478,E
508,2021-07-17 06:45:00,E25,1567376.4135789908,-21444640.201293625,20354162.99042076,1137.642989065761,1695.2112767642043,1699.1228379679462,-0.0005402520228585824,27987808.842,E
509,2021-07-17 06:45:00,E26,-11279439.339102475,15912655.798137512,22259471.58348473,-2217.7945757437064,291.77956569915233,-1332.5747124168988,0.0015700026252715735,27811011.475,E
510,2021-07-17 06:45:00,E31,21805806.032125946,14530812.880206455,13776738.203711212,873.839796781415,1072.9743594834824,-2517.128326994245,-0.00048334310241674887,23975546.944,E
511,2021-07-17 06:45:00,E33,10179607.46133537,14406206.65673416,23766207.77242906,-2379.2841497781446,212.33328144086386,890.6127959054695,-0.0004675765858905982,24450971.753,E
512,2021-07-17 06:50:00,E01,13754362.723417226,25473703.129661106,-6163936.939499493,-286.49087615546705,-558.6530350962607,-2945.0957832234053,-0.001151808246505,28430241.516,E
513,2021-07-17 06:50:00,E11,27645151.48317034,-8046145.610995212,-6857545.630091777,663.5063609204497,-230.54729152803182,2952.6985114955223,0.005708773620427,25391455.055,E
514,2021-07-17 06:50:00,E12,26378605.648408577,4863179.10824896,12494313.771741554,-1262.7089217587047,30.66471447614785,2653.422196674348,0.005107084107748912,22034850.026,E
515,2021-07-17 06:50:00,E24,17487311.56344758,-3323212.032341784,23646197.704446457,1433.8166374055618,1891.8555300367602,-792.8644665330723,-0.001012243388686,23981601.373,E
516,2021-07-17 06:50:00,E25,1919064.62808628,-20934084.407122083,20849716.830962926,1206.8599305948678,1707.7326092118305,1604.1892460482288,-0.0005402523767088648,27834526.414,E
517,2021-07-17 06:50:00,E26,-11937552.771948699,16007425.478678498,21844391.16990498,-2168.9484520061014,339.6142965032354,-1434.309119997927,0.0015699894347562268,27977258.745,E
518,2021-07-17 06:50:00,E31,22064924.358871944,14840397.688761074,13012249.475786814,852.8867241047254,990.9219888194453,-2578.877011144921,-0.0004833432612941,24047109.54,E
519,2021-07-17 06:55:00,E01,13658400.461110804,25296632.711216368,-7042997.689343925,-353.665845310853,-621.2377823349589,-2914.6333542929206,-0.0011518106595081307,28584590.706,E
520,2021-07-17 06:55:00,E11,27830142.37650032,-8115807.577777743,-5967195.786736795,569.653075490718,-233.14600766161615,2982.2828326092426,0.005708757863431292,25222144.886,E
521,2021-07-17 06:55:00,E12,25988192.837475374,4878630.259597091,13281506.415937826,-1339.538603231839,72.89547634152228,2593.9231431984504,0.005107078429091368,21969391.088,E
522,2021-07-17 06:55:00,E24,17921778.970827606,-2763710.577560737,23392036.219231896,1462.0196295657665,1837.6671418870828,-901.3494350340158,-0.0010122495363017498,23917994.037,E
523,2021-07-17 06:55:00,E25,2291428.1651544943,-20420456.68274469,21316455.032587454,1275.434851429598,1715.6939908426673,1507.0407007773183,-0.0005402527305591472,27681214.314,E
524,2021-07-17 06:55:00,E26,-12580408.205230387,16116171.017112592,21399084.468861282,-2116.100715344417,384.91574324770255,-1534.0600450502136,0.0015699762442408802,28144048.969,E
525,2021-07-17 06:55:00,E31,22317101.61983704,15125377.314121798,12229768.446181117,827.5700792078909,908.9831654665145,-2637.0624117498246,-0.0004833433934550488,24124031.439,E
526,2021-07-17 07:00:00,E01,13541929.008613126,25101315.651691657,-7912313.62260257,-423.18259001395,-680.2710393319337,-2880.1378170153753,-0.0011518130725112613,28740663.646,E
527,2021-07-17 07:00:00,E11,27986889.1214001,-8185600.036153911,-5068588.626223121,475.25803049914487,-231.41276674803134,3007.7417726362614,0.005708742071874,25055364.217,E
528,2021-07-17 07:00:00,E12,25575195.80209034,4907239.185213703,14050308.486055182,-1413.235481453568,118.35374659379859,2530.8325399677474,0.005107072750433823,21910986.323,E
529,2021-07-17 07:00:00,E24,18364147.949719455,-2220893.4157484947,23105513.14408681,1486.4696271927114,1780.6632979671847,-1008.5836530857357,-0.001012255670503,23859212.875,E
530,2021-07-17 07:00:00,E25,2684235.2437412255,-19905121.374964096,21753733.16847028,1343.106897805082,1719.1222643761312,1407.8114210268793,-0.0005402530844094296,27528060.257,E
531,2021-07-17 07:00:00,E26,-13206829.326528408,16238100.309907233,20924167.31080126,-2059.414651437447,427.47137318022214,-1631.6893884537506,0.0015699630537255335,28311124.167,E
532,2021-07-17 07:00:00,E31,22561033.36227549,15385825.316553945,11430376.514447961,797.9234388492489,827.4220136324784,-2691.6036423852124,-0.0004833435523324,24206318.507,E
533,2021-07-17 07:05:00,E01,13404278.871437047,24888840.39683683,-8770681.815303208,-494.8194163808098,-735.6016453935254,-2841.656821417813,-0.001151815485514392,28898326.088,E
534,2021-07-17 07:05:00,E11,28115270.51553032,-8254220.436661564,-4162966.97850758,380.59653365944814,-225.33138893984298,3029.039694903166,0.005708726314878292,24891331.734,E
535,2021-07-17 07:05:00,E12,25140585.286134765,4949947.025633437,14799655.51823279,-1483.595360696207,166.85681593130053,2464.2378820831523,0.005107067071776279,21859648.537,E
536,2021-07-17 07:05:00,E24,18813271.313075557,-1695572.3410074878,22787025.935309783,1507.0262225035779,1721.0631750986183,-1114.4189949692661,-0.0010122618181187498,23805485.01,E
537,2021-07-17 07:05:00,E25,3097176.152852894,-19389432.45615962,22160947.510047916,1409.6175420858435,1718.0597275077575,1306.638478545115,-0.000540253438259712,27375266.672,E
538,2021-07-17 07:05:00,E31,22795427.5279053,15621894.466286002,10615178.299300825,763.9957113078708,746.5006329891416,-2742.425112248766,-0.00048334368449334884,24293965.333,E
539,2021-07-17 07:10:00,E01,13244848.319791488,24660338.768078435,-9616914.46889803,-568.3463842951354,-787.0916721301124,-2799.243541989322,-0.0011518178985175226,29057435.297,E
540,2021-07-17 07:10:00,E11,28215247.987922475,-8320364.104097806,-3251584.0599951306,285.9447665812269,-214.9018596070966,3046.1465252345897,0.005708710639738,24730253.583,E
541,2021-07-17 07:10:00,E12,24685391.779809073,5007638.155494607,15528509.829567589,-1550.4253280444286,218.2105491058013,2394.231567406679,0.005107061238959,21815367.101,E
542,2021-07-17 07:10:00,E24,19267961.585881196,-1188492.444990119,22437016.277546626,1523.562302719798,1659.0939558532896,-1218.709104256645,-0.0010122679657344996,23757030.535,E
543,2021-07-17 07:10:00,E25,3529863.7236346165,-18874729.103084624,22537535.716467068,1474.711586918543,1712.5640664552395,1203.6616670887402,-0.0005402538808994,27223041.991,E
544,2021-07-17 07:10:00,E31,23019009.05706986,15833815.585323047,9785300.507040082,725.8511666300354,666.4780109185454,-2789.456157024069,-0.0004833438166542977,24386950.192,E
545,2021-07-17 07:10:00,E33,6560707.986916722,14954709.651868297,24684582.71236329,-2425.5985019765267,519.3183578825696,330.3605207949567,-0.0004675763775595,24953961.178,E
546,2021-07-17 07:15:00,E11,28286865.881650094,-8382728.363399126,-2335700.7056282437,191.5783543102117,-200.1399921559266,3059.0382721428946,0.005708694882742292,24572331.021,E
547,2021-07-17 07:15:00,E12,24210701.381410237,5081137.73494915,16235862.7703659,-1613.5444229649747,272.20998373328604,2320.910608036926,0.0051070555603014555,21778113.855,E
548,2021-07-17 07:15:00,E24,19726995.25861922,-700329.4344976079,22055969.41772316,1535.9644939485133,1594.9902857686677,-1321.3098423089875,-0.0010122741133502494,23714066.867,E
549,2021-07-17 07:15:00,E25,3981835.9068138245,-18362330.344471224,22882978.17539098,1538.1376428060455,1702.7077420828573,1099.0230797515603,-0.0005402542390129388,27071609.346,E
550,2021-07-17 07:15:00,E31,23230524.428807504,16021896.67286427,8941890.201797524,683.569125219313,587.6092284330914,-2832.631412101481,-0.00048334394881524654,24485239.723,E
551,2021-07-17 07:15:00,E33,5833711.594368765,15119625.583343972,24766593.706886493,-2420.2361202479497,579.9992928089916,216.31658374196888,-0.00046757621981901264,25068959.875,E
552,2021-07-17 07:20:00,E11,28330250.93813449,-8440018.09253928,-1416584.5711554762,97.77189826411006,-181.07777896599936,3067.6964998824706,0.005708679149393,24417755.263,E
553,2021-07-17 07:20:00,E12,23717653.171249237,5171207.151569644,16920734.799641978,-1672.7842947968318,328.6402094455758,2244.3767924814247,0.00510704977205,21747841.732,E
554,2021-07-17 07:20:00,E24,20189116.922675528,-231687.6158820782,21644413.4963668,1544.1335732646035,1528.9933831299663,-1422.0794232557244,-0.0010122802609659992,23676805.484,E
555,2021-07-17 07:20:00,E25,4452554.702097838,-17853531.917193633,23196797.810839396,1599.649684487089,1688.5783888716915,992.8672720458875,-0.0005402545211837,26921202.519,E
556,2021-07-17 07:20:00,E31,23428746.14767326,16186521.551543955,8086113.261082273,637.2437220821542,510.14454792686655,-2871.890834405542,-0.0004833440809761954,24588786.848,E
557,2021-07-17 07:20:00,E33,5109049.2506708065,15302622.685023902,24814342.815567985,-2410.047357376665,639.8158247988408,101.97443501364884,-0.0004675760865211,25188057.749,E
558,2021-07-17 07:25:00,E11,28345612.164392013,-8490949.781680439,-495507.5052969033,4.7975027614792864,-157.76285082599017,3072.10889909734,0.005708663392397292,24266702.128,E
559,2021-07-17 07:25:00,E12,23207434.392552055,5278542.432721841,17582178.0522749,-1727.9895854564559,387.27693963629895,2164.736175869068,0.005107044093392456,21724478.964,E
560,2021-07-17 07:25:00,E24,20653043.570588164,216901.9504390061,21202918.812393524,1547.984826771561,1461.3501931945207,-1520.8786093076765,-0.001012286408581749,23645443.913,E
561,2021-07-17 07:25:00,E25,4941410.0704999445,-17349600.582108304,23478561.438708823,1659.0073657601183,1670.2779144411857,885.340784688274,-0.0005402548792972389,26772058.74,E
562,2021-07-17 07:25:00,E31,23612477.142308835,16328148.29118831,7219152.766341015,586.9835928585735,434.32854518233825,-2907.1797876940113,-0.00048334421313714424,24697524.64,E
563,2021-07-17 07:25:00,E33,4388160.886160576,15503402.116023505,24827764.343427394,-2395.0847055270006,698.5037832059827,-12.507731025135795,-0.00046757592878061266,25310950.035,E
564,2021-07-17 07:30:00,E11,28333239.550970655,-8534256.86601479,426255.44348115206,-87.07559772074191,-130.25877912439142,3072.268817352843,0.005708647600841,24119345.26,E
565,2021-07-17 07:30:00,E12,22681277.19124341,5403770.626554802,18219276.781538364,-1779.0188460226113,447.88751248542343,2082.099309584337,0.005107038363349,21707943.961,E
