,index,datetime,xr,yr,zr,dtr_GPS,dtr_GAL,in_view_sat,dtr
35,0,2021-07-14 04:55:00,4642430.454530523,1028629.1973350727,4236852.781398701,1.386100382309017e-09,8.038648279342449e-08,15,7.900038241111548e-08
36,0,2021-07-14 06:00:00,4642430.970532743,1028628.7536179253,4236853.266806948,-6.444108691419102e-09,7.269101785549634e-08,17,7.913512654691544e-08
37,0,2021-07-14 06:05:00,4642431.338791261,1028629.0595093087,4236853.166351333,-4.56934486848882e-09,7.389960218747578e-08,19,7.84689470559646e-08
38,0,2021-07-14 06:10:00,4642430.889570184,1028628.5133923413,4236853.606170604,-6.639952888418102e-09,7.17918394897851e-08,17,7.84317923782032e-08
39,0,2021-07-14 06:15:00,4642431.40201199,1028628.6350829196,4236853.308451425,-4.014237465890424e-09,7.392381814207611e-08,17,7.793805560796653e-08
40,0,2021-07-14 06:20:00,4642431.548905545,1028628.6533159215,4236852.670898036,-6.287059256289599e-09,7.223506822158414e-08,17,7.852212747787375e-08
41,0,2021-07-14 06:25:00,4642431.831564302,1028628.5523414785,4236852.4778085975,-3.193266400873966e-09,7.604441343545169e-08,16,7.923767983632565e-08
42,0,2021-07-14 06:30:00,4642431.822676474,1028628.5983802405,4236852.495315008,-3.4341283283507683e-09,7.469522871568874e-08,16,7.81293570440395e-08
43,0,2021-07-14 06:35:00,4642432.489206463,1028628.4943654031,4236852.434204225,-6.663157330217271e-09,7.102450818011594e-08,16,7.768766551033321e-08
44,0,2021-07-14 06:40:00,4642432.207159004,1028628.2199594624,4236851.958892425,-8.018469119042118e-09,6.937234987230413e-08,16,7.739081899134625e-08
45,0,2021-07-14 06:45:00,4642432.351004992,1028628.1388850252,4236852.108426923,-5.938867097786933e-09,7.118202031469994e-08,16,7.712088741248687e-08
46,0,2021-07-14 06:50:00,4642432.393979507,1028628.7281910619,4236852.148415814,-4.598997095654396e-09,7.114095795945949e-08,15,7.573995505511389e-08
47,0,2021-07-14 06:55:00,4642433.551571173,1028628.8911808747,4236853.01836788,-3.473389252666822e-10,7.608114695616494e-08,14,7.642848588143163e-08
48,0,2021-07-14 08:00:00,4642432.679348371,1028629.3905218196,4236854.413368644,-1.0702147392949485e-09,7.321196207082548e-08,16,7.428217681012044e-08
49,0,2021-07-14 08:05:00,4642431.64581875,1028629.177933647,4236854.1496980265,-2.0635719536822726e-09,7.242789926359137e-08,15,7.449147121727364e-08
50,0,2021-07-14 08:10:00,4642432.231656168,1028629.2393653074,4236854.028245008,1.1397352666249991e-09,7.420908403597018e-08,15,7.306934876934519e-08
51,0,2021-07-14 08:15:00,4642431.397501981,1028628.9783472889,4236853.765804721,2.7115712757180614e-09,7.644058326074202e-08,15,7.372901198502396e-08
52,0,2021-07-14 08:20:00,4642431.928490352,1028629.1268339898,4236854.119746685,4.021166490975321e-09,7.85856277484069e-08,15,7.456446125743159e-08
53,0,2021-07-14 08:25:00,4642431.729068388,1028629.0487020048,4236853.89718303,2.928403987749999e-09,7.68229237165044e-08,16,7.38945197287544e-08
54,0,2021-07-14 08:30:00,4642431.267132925,1028629.1864406487,4236854.519942638,1.970522750582713e-09,7.529558156856313e-08,17,7.332505881798041e-08
55,0,2021-07-14 08:35:00,4642430.915302284,1028629.0621240708,4236854.385161688,1.8454569979329795e-09,7.452865180557719e-08,17,7.268319480764421e-08
56,0,2021-07-14 08:40:00,4642431.6324998615,1028629.4149728138,4236854.887757768,3.70417944942484e-09,7.571698434582711e-08,17,7.201280489640228e-08
57,0,2021-07-14 08:45:00,4642430.586824531,1028629.2990950735,4236854.171127786,1.261055447523073e-09,7.25624056495035e-08,16,7.130135020198043e-08
58,0,2021-07-14 08:50:00,4642430.8204708425,1028629.0546604182,4236854.752344608,2.683841040598006e-09,7.312538861640023e-08,16,7.044154757580223e-08
59,0,2021-07-14 08:55:00,4642429.109780045,1028629.4629933151,4236853.99494382,6.354582700586129e-09,7.683740812793443e-08,15,7.04828254273483e-08
60,0,2021-07-14 10:00:00,4642432.799900992,1028629.8328750841,4236859.0479471795,1.548199438284601e-08,8.289020843655439e-08,14,6.740821405370837e-08
61,0,2021-07-14 10:05:00,4642432.170123232,1028629.6577838666,4236858.853281389,1.3410687659979814e-08,8.040033860434071e-08,14,6.698965094436089e-08
62,0,2021-07-14 10:10:00,4642431.820621402,1028629.7630528219,4236858.530291748,1.1517273995029915e-08,7.724739050595066e-08,14,6.573011651092075e-08
63,0,2021-07-14 10:15:00,4642432.303394853,1028629.5797718845,4236858.3006566195,9.392044786350302e-09,7.528394857716898e-08,14,6.589190379081868e-08
64,0,2021-07-14 10:20:00,4642431.768719143,1028629.8647299148,4236857.488077089,7.990605047793336e-09,7.350741402640308e-08,15,6.551680897860974e-08
65,0,2021-07-14 10:25:00,4642431.053622292,1028629.5528743663,4236856.253882729,6.355382744610656e-09,7.1064729417905e-08,14,6.470934667329435e-08
66,0,2021-07-14 10:30:00,4642431.236450575,1028629.2726428302,4236855.73086807,7.744997931884499e-09,7.099332073630928e-08,13,6.324832280442478e-08
67,0,2021-07-14 10:35:00,4642431.534434049,1028629.3039046723,4236856.402720136,7.629152792483563e-09,7.159068656478211e-08,14,6.396153377229854e-08
68,0,2021-07-14 10:40:00,4642431.543048302,1028629.9239963662,4236856.022539971,1.1923936094028687e-08,7.819422673197145e-08,16,6.627029063794276e-08
69,0,2021-07-14 10:45:00,4642431.636107638,1028629.741879774,4236855.658874056,1.0436859830068526e-08,7.708514720729739e-08,16,6.664828737722886e-08
70,0,2021-07-14 10:50:00,4642431.831258428,1028630.0092348788,4236855.294367796,8.758151665513024e-09,7.52294743396764e-08,15,6.647132267416337e-08
71,0,2021-07-14 10:55:00,4642432.991388886,1028629.8291559314,4236855.854227358,1.251399791668326e-08,7.833142485166946e-08,15,6.58174269349862e-08
72,0,2021-07-14 12:00:00,4642430.242624323,1028628.841163418,4236854.748010638,6.907994379814561e-09,7.331107450219778e-08,15,6.640308012238321e-08
73,0,2021-07-14 12:05:00,4642430.852302562,1028629.0237537485,4236855.352565439,5.909386872757037e-09,7.227767547225882e-08,15,6.636828859950178e-08
74,0,2021-07-14 12:10:00,4642430.73969521,1028628.8188213668,4236855.211482549,1.2462554110799788e-08,7.991158283154528e-08,15,6.744902872074549e-08
75,0,2021-07-14 12:15:00,4642431.683521872,1028629.3021648901,4236855.488352019,1.0948427666144486e-08,7.77599033182822e-08,15,6.681147565213771e-08
76,0,2021-07-14 12:20:00,4642432.198034617,1028629.2129258948,4236856.196695949,1.2380001188105357e-08,7.83130230896058e-08,15,6.593302190150044e-08
77,0,2021-07-14 12:25:00,4642432.293647587,1028628.9972328054,4236856.304623128,1.271591448909606e-08,7.930429097338096e-08,16,6.65883764842849e-08
78,0,2021-07-14 12:30:00,4642432.456844652,1028629.1230170473,4236857.139958536,1.421367013912538e-08,8.103077048441136e-08,17,6.681710034528598e-08
79,0,2021-07-14 12:35:00,4642432.836648992,1028629.2956157223,4236857.251125962,1.5524575426316813e-08,8.227220297982557e-08,18,6.674762755350876e-08
80,0,2021-07-14 12:40:00,4642434.12926798,1028629.5458059536,4236858.312220507,1.9655764491115283e-08,8.628067033213703e-08,17,6.662490584102176e-08
81,0,2021-07-14 12:45:00,4642433.335058359,1028629.2549613668,4236857.975760354,1.5990767369803874e-08,8.180322838571105e-08,15,6.581246101590718e-08
82,0,2021-07-14 12:50:00,4642434.0649333075,1028629.3002294365,4236858.5068040555,1.8442583539626997e-08,8.382490753911423e-08,15,6.538232399948723e-08
83,0,2021-07-14 12:55:00,4642434.654244939,1028629.847812069,4236858.43046183,2.295858670412372e-08,8.982413258520229e-08,16,6.686554588107856e-08
84,0,2021-07-14 14:00:00,4642434.040472572,1028630.6414733878,4236857.829689027,1.67759682400769e-08,8.727803695186063e-08,17,7.050206871178373e-08
85,0,2021-07-14 14:05:00,4642434.031644552,1028631.0087007389,4236857.99092836,1.577920706731793e-08,8.838648020033866e-08,16,7.260727313302073e-08
86,0,2021-07-14 14:10:00,4642433.512613724,1028631.1811302059,4236857.5713494625,1.6576313538567506e-08,8.802708952533659e-08,17,7.145077598676908e-08
87,0,2021-07-14 14:15:00,4642433.982678859,1028631.1127273566,4236857.676121228,1.4072170192810368e-08,8.549558489059347e-08,17,7.14234146977831e-08
88,0,2021-07-14 14:20:00,4642433.798934485,1028631.6854995578,4236857.419336089,1.4588228031841866e-08,8.680982709288073e-08,16,7.222159906103886e-08
89,0,2021-07-14 14:25:00,4642434.223203568,1028631.3661580199,4236857.342455711,1.4075635316776524e-08,8.604970516402393e-08,16,7.19740698472474e-08
90,0,2021-07-14 14:30:00,4642432.862925725,1028631.4501361232,4236857.277703677,1.1421816229776814e-08,8.375081212085404e-08,15,7.232899589107722e-08
91,0,2021-07-14 14:35:00,4642432.385869825,1028631.7976681681,4236856.966882176,6.935253222519623e-09,7.961459547554868e-08,15,7.267934225302905e-08
92,0,2021-07-14 14:40:00,4642432.490899973,1028631.6837688033,4236856.907668105,6.2805023789051965e-09,8.041106931445026e-08,16,7.413056693554506e-08
93,0,2021-07-14 14:45:00,4642432.236098755,1028631.5637610302,4236856.913380111,5.541009620840993e-09,8.126349090124727e-08,17,7.572248128040628e-08
94,0,2021-07-14 14:50:00,4642432.154324151,1028631.2506955296,4236856.369460792,5.107289781261217e-09,7.997777691468113e-08,17,7.48704871334199e-08
95,0,2021-07-14 14:55:00,4642431.538140559,1028631.7525436294,4236856.448997029,3.6168722330447012e-09,7.903901843173219e-08,17,7.542214619868748e-08
96,0,2021-07-14 15:15:00,,,,,,0,
97,0,2021-07-14 15:20:00,,,,,,0,
98,0,2021-07-14 16:00:00,4642428.211608869,1028630.0843186366,4236853.701962067,-9.934629317833566e-09,6.587223842996973e-08,14,7.58068677478033e-08
99,0,2021-07-14 16:05:00,4642428.375261849,1028629.734793286,4236854.271556389,-8.816171771826206e-09,6.653839230741309e-08,14,7.535456407923929e-08
100,0,2021-07-14 16:10:00,4642428.526551857,1028629.9694159732,4236854.003426983,-8.5228928085602e-09,6.693760354049153e-08,14,7.546049634905173e-08
101,0,2021-07-14 16:15:00,4642429.027225997,1028629.8321180928,4236853.795860509,-8.467793534085503e-09,6.769911014738648e-08,14,7.616690368147198e-08
102,0,2021-07-14 16:20:00,4642429.60488026,1028629.8734674122,4236854.575082972,-5.348393469946991e-09,7.099115395203833e-08,14,7.633954742198532e-08
103,0,2021-07-14 16:25:00,4642429.227195946,1028629.2997655332,4236853.7149732895,-7.09441079716668e-09,6.838282312499176e-08,14,7.547723392215844e-08
104,0,2021-07-14 16:30:00,4642428.903253726,1028629.4902059733,4236853.584037143,-6.1721616298139865e-09,6.993793179302743e-08,15,7.61100934228414e-08
105,0,2021-07-14 16:35:00,4642429.571611622,1028629.4674525819,4236854.127495812,-6.731988602348304e-09,6.901919317762682e-08,15,7.575118177997513e-08
106,0,2021-07-14 16:40:00,4642430.047420368,1028629.425767701,4236854.948781468,-2.4624399752189258e-09,7.345633140822859e-08,15,7.591877138344751e-08
107,0,2021-07-14 16:45:00,4642429.201919928,1028629.4677759608,4236854.488541024,-4.886095123105427e-09,6.973372826338339e-08,15,7.461982338648881e-08
108,0,2021-07-14 16:50:00,4642430.027494558,1028629.576925813,4236854.984701402,-2.5580314084524038e-09,7.448193901547973e-08,15,7.703997042393213e-08
109,0,2021-07-14 16:55:00,4642429.82272046,1028629.6801756938,4236855.219207971,-2.561084098020516e-09,7.370810240850652e-08,16,7.626918650652703e-08
110,0,2021-07-14 18:00:00,4642430.817727595,1028629.6699522537,4236854.702595034,-6.32686017935671e-09,7.109348381772377e-08,16,7.742034399708048e-08
111,0,2021-07-14 18:05:00,4642431.281291662,1028629.7839222229,4236854.518201546,-2.9339409848733037e-09,7.425033617261587e-08,17,7.718427715748918e-08
112,0,2021-07-14 18:10:00,4642430.937653217,1028629.3271527421,4236854.546305808,-4.683018830997683e-09,7.320907418692411e-08,17,7.78920930179218e-08
113,0,2021-07-14 18:15:00,4642431.033570198,1028629.838572863,4236853.944795676,-5.148724760104738e-09,7.336618698042929e-08,15,7.851491174053403e-08
114,0,2021-07-14 18:20:00,4642431.228558763,1028630.1015630856,4236854.621136964,-4.638383564043438e-09,7.228882880098099e-08,15,7.692721236502443e-08
115,0,2021-07-14 18:25:00,4642431.933319846,1028629.8613022044,4236854.284729794,-4.974047412783531e-09,7.205774057979432e-08,17,7.703178799257786e-08
116,0,2021-07-14 18:30:00,4642431.578872522,1028629.9506404247,4236854.43157481,-4.155891178105131e-09,7.198615939205003e-08,17,7.614205057015517e-08
117,0,2021-07-14 18:35:00,4642431.56029694,1028629.4751989942,4236855.122486882,-2.70066534846988e-09,7.53415022915726e-08,18,7.804216764004248e-08
118,0,2021-07-14 18:40:00,4642431.585902114,1028629.8132858585,4236855.322268765,-2.4522081185632746e-09,7.608372124673535e-08,17,7.853592936529863e-08
119,0,2021-07-14 18:45:00,4642431.3790840665,1028629.4756300859,4236855.395022446,-2.68839214158802e-09,7.539139961316856e-08,16,7.807979175475659e-08
120,0,2021-07-14 18:50:00,4642431.615555257,1028629.6166977116,4236855.968942616,-1.2815737654283506e-09,7.642587455864621e-08,16,7.770744832407456e-08
121,0,2021-07-14 18:55:00,4642431.748788136,1028629.743067088,4236855.08276309,-2.7099933931443787e-09,7.493000638257e-08,16,7.763999977571438e-08
122,0,2021-07-14 20:00:00,4642431.140334928,1028629.5582528766,4236856.289132991,-2.6316000625462184e-09,7.45143953375372e-08,17,7.714599540008342e-08
123,0,2021-07-14 20:05:00,4642431.0301661035,1028629.474863716,4236856.271597157,-2.0227487721331433e-09,7.532161845035939e-08,17,7.734436722249254e-08
124,0,2021-07-14 20:10:00,4642430.98384406,1028629.5934653011,4236855.973991599,-1.1445682298631255e-09,7.682558048733742e-08,18,7.797014871720054e-08
125,0,2021-07-14 20:15:00,4642430.643559431,1028629.4682064095,4236856.034447724,-2.9257967834099165e-09,7.552524303412519e-08,19,7.84510398175351e-08
126,0,2021-07-14 20:20:00,4642430.998811058,1028629.2418000009,4236855.426530951,-2.760981801024129e-09,7.67372979793098e-08,18,7.949827978033393e-08
127,0,2021-07-14 20:25:00,4642430.89522945,1028629.2156585557,4236855.626625613,-1.4627876098043484e-09,7.780709935197973e-08,18,7.926988696178408e-08
128,0,2021-07-14 20:30:00,4642430.024748497,1028629.455112646,4236855.442089824,-2.936590899158775e-09,7.655631169902963e-08,19,7.94929025981884e-08
129,0,2021-07-14 20:35:00,4642430.09109624,1028629.3938655716,4236855.496665119,-2.4271656970373876e-09,7.48246868521961e-08,18,7.725185254923349e-08
130,0,2021-07-14 20:40:00,4642429.854485704,1028629.7367547906,4236854.802314759,-3.847093876779342e-09,7.559773031026458e-08,17,7.944482418704392e-08
131,0,2021-07-14 20:45:00,4642429.550986832,1028629.4978679063,4236854.934552818,-4.793432050078292e-09,7.339137168803255e-08,16,7.818480373811084e-08
132,0,2021-07-14 20:50:00,4642428.999369289,1028629.3719134899,4236854.879420738,-4.5444715604912366e-09,7.297333891601908e-08,16,7.751781047651031e-08
133,0,2021-07-14 20:55:00,4642428.590469445,1028629.4095299678,4236854.527003965,-7.649145153840544e-09,7.110829060381256e-08,17,7.87574357576531e-08
134,0,2021-07-14 22:00:00,4642430.642349198,1028627.9988340719,4236853.323917308,-4.7872680094968535e-09,7.247488835102939e-08,14,7.726215636052624e-08
135,0,2021-07-14 22:05:00,4642430.858581006,1028628.11707949,4236853.525509965,-4.41961613257836e-09,7.371642987459348e-08,14,7.813604600717184e-08
136,0,2021-07-14 22:10:00,4642430.307046051,1028627.9744039292,4236853.506752297,-5.220013197454899e-09,7.193491064460375e-08,16,7.715492384205866e-08
137,0,2021-07-14 22:15:00,4642430.42260302,1028627.9238378744,4236853.517603083,-1.9556079450155037e-09,7.474563646408549e-08,17,7.6701244409101e-08
138,0,2021-07-14 22:20:00,4642430.131006064,1028627.755081507,4236853.257880361,-2.842719177230691e-09,7.396385125176579e-08,16,7.680657042899648e-08
139,0,2021-07-14 22:25:00,4642430.152203789,1028627.9584085083,4236852.8761076685,-3.954161837153222e-09,7.264288363012602e-08,15,7.659704546727924e-08
140,0,2021-07-14 22:30:00,4642430.194557403,1028627.5598449566,4236853.336707841,-5.921826894350806e-10,7.635927083957062e-08,16,7.695145352900569e-08
141,0,2021-07-14 22:35:00,4642430.23756872,1028627.6753496706,4236853.592201868,-4.858566915093224e-09,7.295102677081759e-08,16,7.780959368591082e-08
142,0,2021-07-14 22:40:00,4642430.984459404,1028628.3387369302,4236854.589529615,-1.2983084784442686e-09,7.609446271630669e-08,16,7.739277119475095e-08
143,0,2021-07-14 22:45:00,4642430.397103594,1028628.0772718977,4236854.127092076,-3.818775456304045e-09,7.490313101968498e-08,15,7.872190647598902e-08
144,0,2021-07-14 22:50:00,4642431.402356002,1028628.602028416,4236855.098715955,-1.5582766266973379e-09,7.770446640066494e-08,17,7.926274302736228e-08
145,0,2021-07-14 22:55:00,4642431.847054125,1028628.8262160299,4236855.700993187,1.3486828174846723e-09,8.034523735716484e-08,17,7.899655453968017e-08
146,0,2021-07-14 01:00:00,,,,,,0,
147,0,2021-07-14 01:05:00,,,,,,0,
148,0,2021-07-14 01:10:00,,,,,,0,
149,0,2021-07-14 01:15:00,,,,,,0,
150,0,2021-07-14 01:20:00,,,,,,0,
151,0,2021-07-14 01:25:00,,,,,,0,
152,0,2021-07-14 01:30:00,,,,,,0,
153,0,2021-07-14 01:35:00,,,,,,0,
154,0,2021-07-14 01:40:00,,,,,,0,
155,0,2021-07-14 01:45:00,,,,,,0,
156,0,2021-07-14 01:50:00,,,,,,0,
157,0,2021-07-14 01:55:00,,,,,,0,
158,0,2021-07-14 03:00:00,,,,,,0,
159,0,2021-07-14 03:05:00,,,,,,0,
160,0,2021-07-14 03:10:00,,,,,,0,
161,0,2021-07-14 03:15:00,,,,,,0,
162,0,2021-07-14 03:20:00,,,,,,0,
163,0,2021-07-14 03:25:00,,,,,,0,
164,0,2021-07-14 03:30:00,,,,,,0,
165,0,2021-07-14 03:35:00,,,,,,0,
166,0,2021-07-14 03:40:00,,,,,,0,
167,0,2021-07-14 03:45:00,,,,,,0,
168,0,2021-07-14 03:50:00,,,,,,0,
169,0,2021-07-14 03:55:00,,,,,,0,
170,0,2021-07-14 05:00:00,,,,,,0,
171,0,2021-07-14 05:05:00,,,,,,0,
172,0,2021-07-14 05:10:00,,,,,,0,
173,0,2021-07-14 05:15:00,,,,,,0,
174,0,2021-07-14 05:20:00,,,,,,0,
175,0,2021-07-14 05:25:00,,,,,,0,
176,0,2021-07-14 05:30:00,,,,,,0,
177,0,2021-07-14 05:35:00,,,,,,0,
178,0,2021-07-14 05:40:00,,,,,,0,
179,0,2021-07-14 05:45:00,,,,,,0,
180,0,2021-07-14 05:50:00,,,,,,0,
181,0,2021-07-14 05:55:00,,,,,,0,
182,0,2021-07-14 07:00:00,,,,,,0,
183,0,2021-07-14 07:05:00,,,,,,0,
184,0,2021-07-14 07:10:00,,,,,,0,
185,0,2021-07-14 07:15:00,,,,,,0,
186,0,2021-07-14 07:20:00,,,,,,0,
187,0,2021-07-14 07:25:00,,,,,,0,
188,0,2021-07-14 07:30:00,,,,,,0,
189,0,2021-07-14 07:35:00,,,,,,0,
190,0,2021-07-14 07:40:00,,,,,,0,
191,0,2021-07-14 07:45:00,,,,,,0,
192,0,2021-07-14 07:50:00,,,,,,0,
193,0,2021-07-14 07:55:00,,,,,,0,
194,0,2021-07-14 09:00:00,,,,,,0,
195,0,2021-07-14 09:05:00,,,,,,0,
196,0,2021-07-14 09:10:00,,,,,,0,
197,0,2021-07-14 09:15:00,,,,,,0,
198,0,2021-07-14 09:20:00,,,,,,0,
199,0,2021-07-14 09:25:00,,,,,,0,
200,0,2021-07-14 09:30:00,,,,,,0,
201,0,2021-07-14 09:35:00,,,,,,0,
202,0,2021-07-14 09:40:00,,,,,,0,
203,0,2021-07-14 09:45:00,,,,,,0,
204,0,2021-07-14 09:50:00,,,,,,0,
205,0,2021-07-14 09:55:00,,,,,,0,
206,0,2021-07-14 11:00:00,,,,,,0,
207,0,2021-07-14 11:05:00,,,,,,0,
208,0,2021-07-14 11:10:00,,,,,,0,
209,0,2021-07-14 11:15:00,,,,,,0,
210,0,2021-07-14 11:20:00,,,,,,0,
211,0,2021-07-14 11:25:00,,,,,,0,
212,0,2021-07-14 11:30:00,,,,,,0,
213,0,2021-07-14 11:35:00,,,,,,0,
214,0,2021-07-14 11:40:00,,,,,,0,
215,0,2021-07-14 11:45:00,,,,,,0,
216,0,2021-07-14 11:50:00,,,,,,0,
217,0,2021-07-14 11:55:00,,,,,,0,
218,0,2021-07-14 13:00:00,,,,,,0,
219,0,2021-07-14 13:05:00,,,,,,0,
220,0,2021-07-14 13:10:00,,,,,,0,
221,0,2021-07-14 13:15:00,,,,,,0,
222,0,2021-07-14 13:20:00,,,,,,0,
223,0,2021-07-14 13:25:00,,,,,,0,
224,0,2021-07-14 13:30:00,,,,,,0,
225,0,2021-07-14 13:35:00,,,,,,0,
226,0,2021-07-14 13:40:00,,,,,,0,
227,0,2021-07-14 13:45:00,,,,,,0,
228,0,2021-07-14 13:50:00,,,,,,0,
229,0,2021-07-14 13:55:00,,,,,,0,
230,0,2021-07-14 15:00:00,,,,,,0,
231,0,2021-07-14 15:05:00,,,,,,0,
232,0,2021-07-14 15:10:00,,,,,,0,
233,0,2021-07-14 15:25:00,,,,,,0,
234,0,2021-07-14 15:30:00,,,,,,0,
235,0,2021-07-14 15:35:00,,,,,,0,
236,0,2021-07-14 15:40:00,,,,,,0,
237,0,2021-07-14 15:45:00,,,,,,0,
238,0,2021-07-14 15:50:00,,,,,,0,
239,0,2021-07-14 15:55:00,,,,,,0,
240,0,2021-07-14 17:00:00,,,,,,0,
241,0,2021-07-14 17:05:00,,,,,,0,
242,0,2021-07-14 17:10:00,,,,,,0,
243,0,2021-07-14 17:15:00,,,,,,0,
244,0,2021-07-14 17:20:00,,,,,,0,
245,0,2021-07-14 17:25:00,,,,,,0,
246,0,2021-07-14 17:30:00,,,,,,0,
247,0,2021-07-14 17:35:00,,,,,,0,
248,0,2021-07-14 17:40:00,,,,,,0,
249,0,2021-07-14 17:45:00,,,,,,0,
