,time,sv,xs,ys,zs,xs_dot,ys_dot,zs_dot,ts,C1C,constellation,TEC,iono_delay
26,2021-05-06 00:35:00,E25,24094626.830707103,16689399.53493905,-4118055.2387503698,384.4914717014726,185.59572930280117,3000.320975728918,-0.0005329581655360017,26493325.291,E,27.537632750359947,4.471352828362407
27,2021-05-06 00:40:00,E03,17377139.658095084,-8594774.54601949,22369741.75403113,-358.88284243240435,2213.4408244414117,1130.6436888508686,-0.0004277581465431,24285788.648,E,20.10022728555883,3.2637230999035647
28,2021-05-06 00:40:00,E13,-1401164.2030507745,-16560585.657031275,24497176.186705593,2274.96037888395,-937.8604153866625,-502.96755887947785,0.0004159974050708,27377841.738,E,40.452769005538585,6.56841511206666
29,2021-05-06 00:40:00,E24,11172645.22386203,22605840.386447947,15469453.824264541,-1157.199834359178,-1041.8225593570594,2357.6666705314055,-0.0008845216361806,25452308.077,E,24.39664887538319,3.961343588986721
30,2021-05-06 00:40:00,E25,24200126.719058298,16735137.810338305,-3215317.525153919,318.3082073937136,119.78580311737318,3017.236394601359,-0.0005329584980700021,26327242.119,E,29.67386631806361,4.8182183012077315
31,2021-05-06 00:40:00,E31,-7226464.486360546,15236898.612511128,24330011.61926016,-1890.9600115500643,-1543.4188897411263,405.15218674829964,-0.0004808615194634,27465944.499,E,39.009383316078186,6.3340490449651865
32,2021-05-06 00:45:00,E03,17276249.06015824,-7924700.00242793,22693388.88406654,-313.3810658914402,2253.05408342061,1026.7558288361668,-0.00042775939141397306,24220186.719,E,21.845598390112016,3.5471232779665796
33,2021-05-06 00:45:00,E08,10479584.055636914,-25744156.423648346,10166921.973634124,-179.00470406179477,1004.4433920243101,2730.9254652057475,0.0060067277443640234,26235389.845,E,48.95174763121883,7.948415072870491
34,2021-05-06 00:45:00,E09,2342887.32420432,28274805.346242618,8478596.923294986,-55.38371442146544,848.6650874098814,-2816.8199666986648,0.0056775706869982194,25967974.616,E,45.86969530981153,7.4479746940835625
35,2021-05-06 00:45:00,E13,-724407.3954351991,-16849262.803266704,24329385.03386214,2236.05904171592,-986.2254688920782,-615.5108547800565,0.00041599755854803094,27300383.56,E,43.77053584554787,7.107129034153105
36,2021-05-06 00:45:00,E24,10813597.896691896,22290857.001139298,16165872.725140369,-1236.3811561753746,-1057.3304724797088,2284.589841457454,-0.0008845277710065806,25414085.679,E,26.63207074785183,4.324314509641301
37,2021-05-06 00:45:00,E25,24285301.215551473,16761556.653006243,-2308130.9171119123,249.01992413339514,56.83188085489776,3029.9768552171995,-0.0005329588306040024,26163768.245,E,31.52636869471814,5.1190136461269145
38,2021-05-06 00:45:00,E31,-7800447.053878522,14779563.505232066,24434709.232777428,-1935.0215150509125,-1504.930712969317,292.7516139745246,-0.0004808616388345796,27564335.396,E,43.72801847032826,7.100225383876911
39,2021-05-06 00:50:00,E03,17189304.124056313,-7243349.596074798,22985653.604458544,-265.948537301178,2288.5951800596195,921.4521160104638,-0.0004277605330572,24156761.667,E,23.384745624647387,3.7970383815194055
40,2021-05-06 00:50:00,E08,10427925.901615378,-25430072.28646831,10978975.891591495,-164.73847638931832,1089.1880127183472,2682.143606050872,0.006006725889165,26109748.843,E,52.063764054715854,8.453720796251227
41,2021-05-06 00:50:00,E09,2330603.8920717137,28516899.006771967,7627887.711550683,-27.110104129682547,764.9644790180498,-2853.9217787309917,0.005677566858593959,26090837.604,E,50.767636859451514,8.243265451269298
42,2021-05-06 00:50:00,E13,-59936.95473481063,-17152052.763142414,24127955.00149813,2193.078273076163,-1031.9088295246152,-727.2009766456407,0.0004159976961091,27230531.893,E,46.65930019323002,7.576184771571645
43,2021-05-06 00:50:00,E24,10430870.575472197,21971883.44766709,16839891.080601785,-1315.0228610106149,-1068.4257676072086,2208.3476177866914,-0.0008845339762047,25384153.26,E,28.66709385965849,4.654746193048823
44,2021-05-06 00:50:00,E25,24349247.32852466,16769541.449931933,-1397750.6873928076,176.81854573326203,-3.0773103792942464,3038.52475592073,-0.0005329591631380027,26003286.56,E,33.030572249593675,5.363254858888298
45,2021-05-06 00:50:00,E31,-8387126.76859686,14334261.5217285,24505622.201618183,-1975.5793280829362,-1463.2300087351296,179.9471116829646,-0.000480861926917,27669264.931,E,48.25085607190024,7.834609594943433
46,2021-05-06 00:55:00,E03,17116850.686830547,-6551961.583438082,23246133.069863416,-216.8088218373409,2319.9523733439537,814.8781833706232,-0.00042776177792807306,24095548.176,E,24.667756231452795,4.0053639539302495
47,2021-05-06 00:55:00,E08,10381123.204503808,-25090813.474620994,11775837.105018333,-146.6500345105028,1172.2340978108552,2629.652147872343,0.006006724077281024,25984118.859,E,54.10915103918224,8.785835287028211
48,2021-05-06 00:55:00,E09,2326253.318496463,28733598.93063644,6766638.145634899,-2.5154694125686916,679.413049560073,-2887.080876013284,0.005677563030189699,26214359.421,E,55.436125512118224,9.001299379984767
49,2021-05-06 00:55:00,E13,591047.4998609396,-17468118.29507785,23893165.203647487,2146.1791327797346,-1074.6942038098737,-837.8836479932277,0.0004159978495863309,27168470.719,E,49.038809544376385,7.962551528794959
50,2021-05-06 00:55:00,E24,10024664.636354472,21650240.97392297,17490575.22720115,-1392.860856827424,-1075.127548727098,2129.0458158341744,-0.000884540115293937,25362605.825,E,30.443663592491102,4.943212168744585
51,2021-05-06 00:55:00,E25,24391121.257226825,16760032.51375069,-485436.51790636475,101.9066414706838,-59.76443207196511,3042.8683074755368,-0.0005329594956720031,25846175.4,E,34.13548805815307,5.542662743018782
52,2021-05-06 00:55:00,E31,-8985426.714202479,13901927.35347015,24542652.69012981,-2012.4604037355944,-1418.511619571037,66.89447097540285,-0.000480862050551436,27780457.474,E,52.45754380270173,8.51765977771235
53,2021-05-06 01:00:00,E03,17059366.603704765,-5851806.70673408,23474468.172564495,-166.1917114474665,2347.028192986879,707.1814393418306,-0.0004277629195713,24036587.795,E,25.652590838915614,4.165273959538501
54,2021-05-06 01:00:00,E05,13494545.078190692,16474472.92112528,20568646.65042214,-118.22677947919891,2057.5127668868413,-1570.7526333026015,-0.0002832729369402,24244005.978,E,26.80139487281338,4.351808082234135
55,2021-05-06 01:00:00,E08,10340308.495518625,-24726925.81392346,12556403.39397966,-124.83527243828729,1253.341272678187,2573.5241302912646,0.006006722222082,25858498.355,E,55.51191578366632,9.01360563187363
56,2021-05-06 01:00:00,E09,2328716.870394014,28924385.75881589,5896038.074070382,18.30223323942526,592.2510248478911,-2916.251275212496,0.005677559201785439,26338556.335,E,59.22578867719561,9.616636263344434
57,2021-05-06 01:00:00,E13,1227395.882197652,-17796558.748568997,23625340.90999108,2095.5354423915487,-1114.375205093322,-947.4059850895476,0.0004159979871474,27114365.274,E,50.850539301293686,8.256726523655933
58,2021-05-06 01:00:00,E15,20283147.942861293,-18411859.207611736,11232924.825465878,941.6783539406983,-637.1559081860004,-2744.721826559064,0.0008158207056113,25668958.047,E,37.353781650571385,6.0652249504319125
59,2021-05-06 01:00:00,E24,9595260.795275494,21327242.840196658,18117023.56745692,-1469.6329464187588,-1077.4704140008114,2046.794601004499,-0.0008845462580211,25349511.364,E,31.910023579148547,5.18130862871181
60,2021-05-06 01:00:00,E25,24410141.481943212,16734021.57337755,427549.2466582018,24.496729976775182,-113.06414605033689,3043.0015492746643,-0.0005329598282060034,25692807.46,E,34.80595817381362,5.651528616682235
61,2021-05-06 01:00:00,E31,-9594219.141391333,13483435.95240148,24545749.668864056,-2045.5038676764204,-1370.9805196239822,-46.25006017240666,-0.0004808622179553,27897624.89,E,56.27127706841807,9.136904982224626
62,2021-05-06 01:05:00,E03,17017259.933492403,-5144181.623969045,23670344.47719858,-114.3321966635912,2369.7385921669456,598.5107523329785,-0.00042776416444217306,23979929.039,E,26.307020498368182,4.271535305068256
63,2021-05-06 01:05:00,E05,13466389.038081396,17084860.401432168,20083314.516702216,-69.80482880207194,2011.0773657148206,-1664.4224515640788,-0.0002832720331298401,24308358.722,E,28.08314370019932,4.559928776432418
64,2021-05-06 01:05:00,E08,10306583.676375134,-24339026.09519227,13319595.58618153,-99.40394023190495,1332.2755587723682,2513.8374810489167,0.006006720405934768,25732890.209,E,56.18809827377717,9.123399037757682
65,2021-05-06 01:05:00,E09,2336848.525896837,29088813.038015526,5017290.317668317,35.25908857025116,503.7240784334106,-2941.3924879038746,0.005677555373381178,26463443.738,E,61.916124887365044,10.053472738419789
66,2021-05-06 01:05:00,E13,1848012.7273816038,-18136413.31012291,23324852.83774001,2041.333220347962,-1150.7561429372445,-1055.6167156828465,0.0004159981406246309,27068355.459,E,52.05594553526705,8.452451284112405
67,2021-05-06 01:05:00,E15,20552296.79373591,-18600643.288756717,10401934.015725518,852.6323434373973,-620.6603597435925,-2794.578700309736,0.0008158201044921456,25763921.252,E,39.4532651199994,6.406123219873915
68,2021-05-06 01:05:00,E24,9143017.545513995,21004189.647655092,18718368.399407677,-1545.0797420218964,-1075.504352498538,1961.7081376810645,-0.000884552397110337,25344910.1,E,33.02273900401182,5.361982955631208
69,2021-05-06 01:05:00,E25,24405591.639994144,16692548.087383715,1339943.3488288396,-55.189451751427626,-162.82368409337695,3038.9243573592094,-0.0005329601607400037,25543550.83,E,35.02358784790105,5.686865679515049
70,2021-05-06 01:05:00,E31,-10212330.328999458,13079599.022063125,24514909.06733955,-2074.561392728017,-1320.8509167582674,-159.33018821069297,-0.00048086234585299244,28020466.488,E,59.66955284254492,9.688691336990319
71,2021-05-06 01:10:00,E03,16990867.5839013,-4430407.06490799,23833492.250371005,-61.4698207060891,2388.0143423084046,489.0163665134244,-0.0004277654093130461,23925628.253,E,26.610086891211814,4.3207449370329085
72,2021-05-06 01:10:00,E05,13452456.711403681,17680729.921212554,19570223.18902467,-23.438028490129277,1960.7494406372762,-1755.7932222922095,-0.0002832711907104,24375268.735,E,29.02782265397786,4.713318610270512
73,2021-05-06 01:10:00,E08,10281015.358631963,-23927800.601959046,14064358.23669183,-70.47904447757708,1408.8099857663897,2450.6752161315485,0.006006718613207,25607303.161,E,55.99449301981889,9.091962878821295
74,2021-05-06 01:10:00,E09,2349479.232383257,29226508.729152996,4131609.0122838663,48.285518688442515,414.08248977244455,-2962.469577792332,0.005677551544976918,26589038.014,E,63.68200100452545,10.340202365566103
75,2021-05-06 01:10:00,E13,2451859.6763138548,-18486663.955378816,22992116.993525036,1983.7699785013965,-1183.6526923532617,-1162.3663842523652,0.00041599829410186184,27030557.333,E,52.634774910856315,8.546437226518671
76,2021-05-06 01:10:00,E15,20794732.03888185,-18783809.690535888,9556564.048657062,763.6342190481357,-599.7076141144366,-2840.5727271617457,0.0008158194832504,25865391.172,E,41.150573848715375,6.681719392339
77,2021-05-06 01:10:00,E24,8668371.055638865,20682364.65340685,19293776.731606107,-1618.9456363891059,-1069.294542400885,1873.9046156053164,-0.0008845585361995739,25348815.063,E,33.74840299895742,5.479810794561858
78,2021-05-06 01:10:00,E31,-10838543.764349831,12691163.151932448,24450173.609954044,-2099.4978936985326,-1268.3456137632475,-272.1896553576499,-0.0004808623925783,28148672.634,E,62.27438592156553,10.111644459391101
79,2021-05-06 01:15:00,E03,16980454.022953562,-3711822.0161222047,23963687.058224816,-7.847717950451729,2401.800609015077,378.8496220529812,-0.00042776665418391916,23873746.432,E,26.55300669454908,4.311476685796315
80,2021-05-06 01:15:00,E05,13452099.816252902,18260934.622457612,19030081.201199308,20.6643214702439,1906.668754762617,-1844.7388038425802,-0.0002832702911632965,24444762.625,E,29.602698354994644,4.80666258485978
81,2021-05-06 01:15:00,E08,10264631.873970252,-23494002.136111293,14789661.825367672,-38.196584563790424,1482.7254848218704,2384.12494261791,0.006006716797059768,25481750.007,E,54.866243354015594,8.908766219180226
82,2021-05-06 01:15:00,E13,3037959.4139413694,-18846239.21512016,22627593.86432331,1923.0540680971458,-1212.8925591763546,-1267.5075556393324,0.00041599844757909276,27001058.413,E,52.58382394637751,8.538164193713152
83,2021-05-06 01:15:00,E15,21010509.514831595,-18960024.81376332,8697983.150493823,674.9589000260492,-574.3245955154878,-2882.640516269353,0.0008158188778679892,25973040.607,E,42.39265261335659,6.883398761356468
84,2021-05-06 01:15:00,E24,8171833.370729026,20363029.33322564,19842451.644287016,-1690.9796440212567,-1058.9211108489892,1783.5059688131394,-0.0008845646752888109,25361209.597,E,34.064956601890515,5.531210377838845
85,2021-05-06 01:15:00,E31,-11471604.693153143,12318806.351196721,24351632.917422764,-2120.1918187209358,-1213.6951184706395,-384.67256291123306,-0.000480862516212736,28281924.624,E,63.54748649404149,10.318360915272944
86,2021-05-06 01:20:00,E02,25858247.47114427,3617794.2826311328,-13934060.916636517,1265.9395887228927,600.5407286084346,2507.0679210082935,0.0002170649822801,27988488.986,E,63.00455150393327,10.230203232089174
87,2021-05-06 01:20:00,E03,16986210.342637297,-2989779.7056975225,24060750.00995499,46.28821685681251,2411.057310222964,268.16276431091586,-0.0004277678990547922,23824351.432,E,26.13947928348133,4.244331227947945
88,2021-05-06 01:20:00,E05,13464608.818721255,18824370.926733226,18463634.809849896,62.301489883997675,1848.9875004393448,-1931.136110981552,-0.0002832694444805,24516869.78,E,29.787123226176174,4.8366081025756085
89,2021-05-06 01:20:00,E08,10258418.288037583,-23038448.40636104,15494503.545871412,-2.70492054612728,1553.8115927673648,2314.279159106714,0.006006715120748,25356248.17,E,52.827052097557754,8.577657743924107
90,2021-05-06 01:20:00,E13,3605398.6644409774,-19214017.813293286,22231787.838999055,1859.4039417991385,-1238.3160906303,-1370.895019266039,0.0004159986010563237,26979919.486,E,51.91598958420524,8.42972629379463
91,2021-05-06 01:20:00,E15,21199766.964268707,-19127965.66913198,7827378.214005842,586.8793426567095,-544.5543184969933,-2920.7237376404278,0.0008158182724855783,26086526.009,E,43.14038875127381,7.004810508163255
92,2021-05-06 01:20:00,E24,7653991.026660182,20047418.918681886,20363633.342708968,-1760.9362896442303,-1044.4788385543343,1690.6377344057128,-0.0008845708143780478,25382049.427,E,33.96256591537655,5.51458495146714
93,2021-05-06 01:20:00,E25,24244390.01617983,16486380.474387787,4060965.0393668944,-305.5660606921324,-289.5327822520584,3001.516363357803,-0.0005329613923095,25124001.611,E,33.019092434053555,5.361390853142062
94,2021-05-06 01:20:00,E31,-12110223.682591159,11963136.949326387,24219423.282868728,-2136.535791978347,-1157.136940776114,-496.62348464736453,-0.0004808626254089,28419896.3,E,63.613111969601775,10.329016684358807
95,2021-05-06 01:25:00,E02,26230064.842071164,3788099.5496053286,-13172472.023576772,1212.1781703580468,535.1340172137703,2569.6060908595755,0.0002170657752457931,27804813.607,E,60.25663233334381,9.78401687079543
96,2021-05-06 01:25:00,E03,17008253.56121762,-2265643.1558280583,24124547.9979799,100.69019940654422,2415.7592523416606,157.10873444287944,-0.00042776914392566527,23777520.668,E,25.385388371407437,4.121887640907955
97,2021-05-06 01:25:00,E05,13489215.040224135,19369983.274886537,17871666.356905848,101.28170780688775,1787.8696636764553,-2014.8658741528934,-0.0002832685449333965,24591624.043,E,29.57356598562225,4.80193229074296
98,2021-05-06 01:25:00,E08,10263313.758730829,-22562018.389040466,16177909.345739577,35.835568406969124,1621.8671980976783,2241.2347188266044,0.006006713308864024,25230825.403,E,49.98989708737618,8.116981940950007
99,2021-05-06 01:25:00,E13,4153331.1080767754,-19588832.545968845,21805246.510924652,1793.0473909677992,-1259.7768447905867,-1472.385988640783,0.0004159987545335546,26967177.441,E,50.65936463969365,8.225685025949657
100,2021-05-06 01:25:00,E15,21362723.733877536,-19286324.51054591,6945952.653852726,499.66579661485946,-510.4556205618301,-2954.7696853990215,0.0008158176671031675,26205492.273,E,43.37109811540562,7.042271352281272
101,2021-05-06 01:25:00,E24,7115503.267958413,19736738.051775984,20856600.21170837,-1828.5764652796088,-1026.076813305194,1595.4288759671465,-0.0008845769534672848,25411266.365,E,33.44402062991668,5.430387484321214
102,2021-05-06 01:25:00,E25,24139787.312590044,16394268.147862956,4958402.895064261,-391.9829261325562,-323.8727358051055,2980.712791618808,-0.0005329617291067567,24994692.316,E,31.557131957347778,5.124008752373543
103,2021-05-06 01:25:00,E31,-12753081.68853602,11624690.700806394,24053727.502639353,-2148.436782143387,-1098.914617610642,-607.8877659538413,-0.000480862749043336,28562259.486,E,63.04545631297643,10.23684504604852
104,2021-05-06 01:30:00,E02,26585162.20500423,3939070.044290958,-12392652.697342835,1154.49552284097,471.6805623565847,2628.5900723709524,0.00021706656821148622,27620658.544,E,56.19158572510555,9.123965303765452
105,2021-05-06 01:30:00,E03,17046626.187832132,-1540780.7022980838,24154993.875167154,155.109433074862,2415.896214800795,45.84095920254702,-0.0004277703887965383,23733333.632,E,24.317923524391503,3.9485607610649605
106,2021-05-06 01:30:00,E05,13525094.05680486,19896766.449178312,17254993.725706827,137.42323501908442,1723.4905469279042,-2095.812147111114,-0.0002832675818354,24669056.106,E,28.968026765758093,4.7036094055491136
107,2021-05-06 01:30:00,E08,10280207.282601561,-22065650.437155668,16838934.49420399,77.25327770148262,1686.7012151893073,2165.0930749995714,0.006006711628288,25105511.589,E,46.66579464371584,7.5772392913922735
108,2021-05-06 01:30:00,E13,4680980.064333845,-19969474.32429357,21348559.9212364,1724.220750671719,-1277.1421140742884,-1571.840297578491,0.00041599890801078554,26962836.893,E,48.856143067873205,7.932891525926745
109,2021-05-06 01:30:00,E15,21499679.714305975,-19433813.597800244,6054924.862150954,413.58481736440933,-472.1029998792804,-2984.7312273267926,0.0008158170617207566,26329567.081,E,43.08029273137913,6.995052570327225
110,2021-05-06 01:30:00,E24,6557100.011791192,19432156.551073227,21320669.816560686,-1893.6682651007072,-1003.8380333348524,1498.0116022380496,-0.0008845830925565218,25448761.6,E,32.52463752894727,5.281105000015643
111,2021-05-06 01:30:00,E25,24009094.609826673,16292466.692925151,5848980.192240217,-479.45674908895813,-354.113981524483,2955.7853947181916,-0.0005329620908014,24871188.348,E,29.77356632639566,4.834406835577572
112,2021-05-06 01:35:00,E02,26922384.254364908,4071325.8306258135,-11595681.609674904,1093.0342995059177,410.40626040878306,2683.9379264167496,0.00021706736117717932,27436353.324,E,51.80208485582669,8.411231304264616
113,2021-05-06 01:35:00,E03,17101296.050845627,-816561.4963762894,24152046.568913754,209.29698956125375,2411.472982725393,-65.48685978482571,-0.00042777163366741137,23691879.199,E,22.974179336017848,3.730373728368711
114,2021-05-06 01:35:00,E05,13571368.041438945,20403769.923760656,16614468.67556425,170.55460729344952,1656.036100816238,-2173.8631751799676,-0.0002832666780250401,24749200.552,E,27.989816800943142,4.544775059381488
115,2021-05-06 01:35:00,E08,10309935.134113435,-21550338.051890153,17476665.853467736,121.36579647772119,1748.1332428858127,2085.959735228899,0.0060067098206672805,24980346.199,E,43.020074689577015,6.9852748194954355
116,2021-05-06 01:35:00,E13,5187640.9320585085,-20354696.36736323,20862359.74374955,1653.1680751921936,-1290.2934009342057,-1669.1205928739296,0.00041599906148801646,26966876.785,E,46.561464050632,7.560298877642871
117,2021-05-06 01:35:00,E15,21611014.09344294,-19569169.858812515,5155526.526306229,328.89834552711807,-429.58636643362286,-3010.5668707086616,0.0008158164563383457,26458370.307,E,42.28218039456293,6.86546111680886
118,2021-05-06 01:35:00,E24,5979579.565199635,19134805.30417512,21755199.848765608,-1955.9877951475664,-977.898961963725,1398.5211813136568,-0.0008845892316457588,25494413.903,E,31.231673420275524,5.071163253145447
119,2021-05-06 01:35:00,E25,23852033.609268464,16182216.420359554,6731465.078679225,-567.7275442002122,-380.1885227473116,2926.768832635801,-0.0005329624233354004,24753790.731,E,27.726225435260847,4.501975084192624
120,2021-05-06 01:40:00,E02,27240620.464717325,4185553.487204561,-10782661.262147622,1027.950296914581,351.52851660205795,2735.5727452839096,0.00021706815414287243,27252228.767,E,46.8692940963704,7.610281995587147
121,2021-05-06 01:40:00,E03,17172156.39052245,-94351.00470152288,24115711.13196377,263.00468985737723,2402.509327642845,-176.72095700015885,-0.0004277728785382844,23653251.076,E,21.39931783600871,3.474659612119816
122,2021-05-06 01:40:00,E05,13627109.768284958,20890100.05063946,15950976.253779557,200.5156374351266,1585.7023420627675,-2248.910811722536,-0.0002832657191902,24832090.478,E,26.670709797674306,4.330588426730514
123,2021-05-06 01:40:00,E08,10353276.936145738,-21017127.862563375,18090221.97838148,167.98072003188756,1805.9942192673552,2003.9445442342883,0.006006708194036,24855375.634,E,39.14469729398172,6.356020306739968
124,2021-05-06 01:40:00,E13,5672683.37818047,-20743218.53042529,20347318.41263604,1580.1402868821347,-1299.1268440994108,-1764.0925231681301,0.0004159992149652474,26979247.063,E,43.84010180871982,7.118424629856864
125,2021-05-06 01:40:00,E15,21697183.835851345,-19691159.469091948,4249000.928258291,245.86280240947926,-383.0107392919846,-3032.240820387755,0.0008158158509559348,26591511.805,E,41.00374468625354,6.657878381863934
126,2021-05-06 01:40:00,E24,5383806.103544208,18845772.300910678,22159589.01545448,-2015.319955065001,-948.4090350983038,1297.0957506405427,-0.0008845953707349957,25548076.593,E,29.603272491376675,4.806755808789336
127,2021-05-06 01:40:00,E25,23668404.788420256,16064775.509951938,7604636.46413529,-656.5317892655057,-402.0436295490118,2893.7033218517877,-0.0005329627310857,24642783.706,E,25.47778531369946,4.136890358570535
128,2021-05-06 01:45:00,E02,27538808.95550915,4282503.444968068,-9954716.460245637,959.4119258092444,295.25548375784,2783.422761500142,0.00021706894710856554,27068617.492,E,41.42097981319384,6.725625870613208
129,2021-05-06 01:45:00,E03,17259026.21565665,624493.4772553467,24046038.72992949,315.98598248769815,2389.0399363031984,-287.70771398322734,-0.0004277741234091575,23617548.87,E,19.64440169821494,3.1897095836479448
130,2021-05-06 01:45:00,E05,13691345.488244627,21354923.808550775,15265432.97769034,227.15757117870402,1512.6946371995941,-2320.851410291549,-0.0002832648153798401,24917759.212,E,25.05351413648848,4.068000409117993
131,2021-05-06 01:45:00,E08,10410953.540558344,-20467114.62526544,18678755.578253824,216.8961020703098,1860.126858874858,1919.1611006033995,0.0060067063864152805,24730654.201,E,35.13860327371076,5.705541015705405
132,2021-05-06 01:45:00,E13,6135553.267464492,-21133731.753347326,19804148.194045253,1505.3943013336293,-1303.5535938752837,-1856.6249237526474,0.0004159993684424783,26999870.855,E,40.76663370654872,6.619378091757295
