,time,sv,xs,ys,zs,xs_dot,ys_dot,zs_dot,ts,C1C,constellation,iono_delay
76,2021-05-06 00:40:00,G04,1138887.966433064,22730271.251557276,13655135.647044526,-856.8309690670127,1525.0798212110312,-2474.229342582629,-0.00019506421085684745,23973691.443,G,
77,2021-05-06 00:40:00,G05,2260167.5160849085,-17859487.90397554,19317852.739213366,1778.7849514921236,1752.645202888763,1419.1764162030204,-4.10947577620434e-05,24299701.983,G,
78,2021-05-06 00:40:00,G06,25694419.76903852,-6321308.316689337,2724774.8279762394,366.82314427564893,140.19847319935548,-3197.2814884401632,1.3047905667916488e-05,22345439.288,G,
79,2021-05-06 00:40:00,G07,19452435.372990623,8667750.087364588,16523389.762050912,-1961.7629882109986,492.88800152265026,2046.3092314671212,0.00014263449702411107,20661134.552,G,
80,2021-05-06 00:40:00,G09,9963729.111552224,14427856.271259941,19886459.48856584,-945.1036556564444,2361.858882056943,-1238.6888577888647,-0.0003436556908126986,21381286.194,G,
81,2021-05-06 00:40:00,G13,13207457.260314621,-22892115.64049495,1632283.3134078647,136.30978919632275,323.55889323747306,3191.3246064771456,0.00012844278535341532,25502680.448,G,
82,2021-05-06 00:40:00,G16,-7397693.480429286,14194209.314135257,20858548.483179897,-1626.1956046084424,-2172.518278742803,935.7449155323577,-0.0003206078217772582,24480062.703,G,
83,2021-05-06 00:40:00,G30,26186727.190934103,-58434.2861788529,5196979.358624648,-595.3452984521543,417.4318156858381,3014.9494189542925,-0.0004222457209834634,21719696.656,G,
84,2021-05-06 00:45:00,G02,18843011.257585786,-14369150.068271417,12697395.604143027,1506.8265745406234,-205.20160405261765,-2598.808632756284,-0.0006017732043801936,22770870.725,G,
85,2021-05-06 00:45:00,G04,890928.5901474152,23176808.5129402,12900002.934666043,-796.5732539374662,1451.035219266023,-2559.185462699798,-0.00019506468834156588,24134671.05,G,
86,2021-05-06 00:45:00,G05,2803531.1595426267,-17332517.56645548,19724650.70310382,1843.2469097411254,1759.5862253229097,1292.3739248279715,-4.109509882255656e-05,24103588.187,G,
87,2021-05-06 00:45:00,G06,25787054.295944843,-6276900.216509515,1763297.9982560554,250.78080268216576,156.6680771805764,-3211.546080442981,1.30489629555073e-05,22503498.018,G,
88,2021-05-06 00:45:00,G07,18854217.387449745,8822734.862549776,17121961.34718638,-2025.5609572901917,540.6914777454035,1943.5566209905228,0.00014263777120503745,20663487.177,G,
89,2021-05-06 00:45:00,G09,9688496.884590093,15131893.345701497,19495834.1468675,-889.783277231209,2330.75301517981,-1365.0617033727879,-0.00034365644114582757,21485260.257,G,
90,2021-05-06 00:45:00,G13,13241092.400677659,-22779216.844236866,2587794.7912087324,88.66185251364045,429.3682315679855,3177.724484185577,0.0001284442178075706,25328315.104,G,
91,2021-05-06 00:45:00,G16,-7894156.851442387,13542810.31410582,21118604.67201479,-1683.13180516882,-2169.171234501522,797.7001263208491,-0.000320609629397978,24565756.363,G,
92,2021-05-06 00:45:00,G30,25992547.28976976,70941.15215057321,6096280.71763005,-698.8276393354452,445.72465536273387,2979.4511896162553,-0.0004222472216497213,21578955.713,G,
93,2021-05-06 00:50:00,G02,19280714.973343454,-14430541.638695737,11906263.364254342,1410.83772071182,-203.29761606920755,-2674.6204683062347,-0.0006017741934556818,22809708.541,G,
94,2021-05-06 00:50:00,G04,660724.3439947199,23600422.473627567,12120114.433943873,-738.5118355795877,1372.2921764995494,-2639.2412505773755,-0.0001950651658262843,24296524.686,G,
95,2021-05-06 00:50:00,G05,3365863.8217379926,-16804273.80313775,20093028.138231494,1905.1907520894677,1761.1516564357462,1163.0820371078305,-4.1095439883069726e-05,23909272.126,G,
96,2021-05-06 00:50:00,G06,25844931.35864032,-6226821.991500836,798459.2781164717,135.16946099364768,177.99168815769283,-3219.690072481619,1.305002024309811e-05,22667860.775,G,
97,2021-05-06 00:50:00,G07,18237584.554568276,8992359.49607385,17689165.942715436,-2084.501966423865,590.4398442190578,1837.2262845122357,0.00014264104538596386,20674708.189,G,
98,2021-05-06 00:50:00,G09,9429839.241940318,15825729.647874268,19067685.6402222,-834.6618370355977,2293.863591248895,-1488.8029845151354,-0.00034365719147895653,21593153.689,G,
99,2021-05-06 00:50:00,G13,13261103.52862844,-22634351.289091423,3538302.7523676655,45.50475543747737,536.6114216925746,3157.972256995084,0.0001284456502617259,25154972.233,G,
100,2021-05-06 00:50:00,G14,20544379.379928183,8670967.608577896,-14461420.99800357,1011.2788128565455,1545.5286332983273,2362.3157586594534,8.94325739864188e-05,25681336.814,G,
101,2021-05-06 00:50:00,G16,-8407299.142773906,12893282.478254493,21337025.031887684,-1737.3341527526425,-2160.065932549922,658.2201317007521,-0.00032061143701869776,24661952.901,G,
102,2021-05-06 00:50:00,G30,25767661.930034015,209385.64262949582,6984088.484279137,-799.9970689905017,477.8682194082013,2938.3374156720756,-0.00042224872231597923,21445493.375,G,
103,2021-05-06 00:55:00,G02,19689313.512980502,-14490657.193172969,11093102.48314842,1312.8453521228912,-196.67987134957636,-2745.6409272085257,-0.00060177518253117,22857821.566,G,
104,2021-05-06 00:55:00,G04,447573.4032382043,23999735.493677534,11316963.783203682,-682.9308270847799,1289.0665072786453,-2714.2413730675216,-0.00019506564331100274,24459170.673,G,
105,2021-05-06 00:55:00,G05,3946361.627029325,-16276352.918070402,20422276.692240153,1964.2950913493837,1757.4543656013348,1031.557961578817,-4.109578094358289e-05,23717144.172,G,
106,2021-05-06 00:55:00,G06,25868236.584124357,-6169625.464943459,-167902.11262675296,20.36410352772116,204.111911073302,-3221.695124424486,1.3051077530688921e-05,22837948.343,G,
107,2021-05-06 00:55:00,G07,17604017.05804591,9177164.484980403,18223957.80283554,-2138.4350892220364,641.845077634593,1727.5029833301894,0.00014264431956689024,20694642.475,G,
108,2021-05-06 00:55:00,G09,9187646.797119018,16507640.13069026,18602839.44788525,-780.0701052961465,2251.2612287047714,-1609.6735365944699,-0.0003436579418120855,21704850.385,G,
109,2021-05-06 00:55:00,G13,13268856.33921789,-22457142.483798046,4481966.1664099535,6.957765068230913,644.929463904406,3132.100649712227,0.0001284470827158812,24982716.496,G,
110,2021-05-06 00:55:00,G14,20842935.447348576,9121740.584569301,-13739135.818368072,978.2301625747502,1459.506922484129,2452.1518372218998,8.943124385041746e-05,25489766.518,G,
111,2021-05-06 00:55:00,G16,-8936251.9241243,12247332.236248042,21513421.75729833,-1788.4827143192197,-2145.346577863351,517.5902421653831,-0.00032061324463941753,24768342.541,G,
112,2021-05-06 00:55:00,G30,25512810.65123216,358031.9151633512,7858729.2492458895,-898.5508258609907,513.7094871416954,2891.6847959683555,-0.00042225022298223716,21319564.017,G,
113,2021-05-06 01:00:00,G02,20068254.144021984,-14548070.184944924,10259372.815929769,1213.172792986613,-185.26906897589768,-2811.721541207031,-0.0006017761716066582,22914968.57,G,
114,2021-05-06 01:00:00,G04,250690.68344909418,24373437.51196418,10492089.77315272,-630.1009759716503,1201.592771282681,-2784.0401983950314,-0.00019506612079572117,24622532.152,G,
115,2021-05-06 01:00:00,G05,4544125.752546966,-15750314.042776525,20711765.835154828,2020.2485721887629,1748.629194853247,898.0632100451995,-4.1096122004096056e-05,23527614.684,G,
116,2021-05-06 01:00:00,G06,25857267.541228324,-6103883.16985962,-1133943.1874493654,-93.26423192511749,234.94811956256825,-3217.5544726141457,1.3052134818279732e-05,23013178.099,G,
117,2021-05-06 01:00:00,G07,16955037.5920406,9377602.576532423,18725347.452126052,-2187.2279365353825,694.6103972300748,1614.5770545954,0.00014264759374781662,20723110.262,G,
118,2021-05-06 01:00:00,G09,8961711.543485431,17175924.35419917,18102191.963524055,-726.3345334241194,2203.039303986697,-1727.4398397479606,-0.00034365869214521446,21820239.104,G,
119,2021-05-06 01:00:00,G13,13265748.964068163,-22247322.67450344,5416955.665110913,-26.88222166209242,753.9566982693965,3100.154679763878,0.0001284485151700365,24811618.867,G,
120,2021-05-06 01:00:00,G14,21130799.734323133,9546618.693504702,-12990598.49147447,940.0048379609243,1372.9545105610255,2537.302254494436,8.942991371441611e-05,25295346.787,G,
121,2021-05-06 01:00:00,G16,-9480052.564661454,11606619.298988465,21647492.844212003,-1836.26965943909,-2125.180282685813,376.0970425555385,-0.0003206150522601373,24884576.839,G,
122,2021-05-06 01:00:00,G30,25228822.250554975,517964.03273409605,8718554.110619994,-994.1968166888817,553.0771471432275,2839.579991063557,-0.0004222517236484951,21201399.265,G,
123,2021-05-06 01:05:00,G02,20417082.13049273,-14601333.449383963,9406577.709093524,1112.149824996045,-169.00713757158726,-2872.7208956184527,-0.0006017771606821464,22980873.689,G,
124,2021-05-06 01:05:00,G04,69212.03077752516,24720291.52947109,9647073.391555248,-580.2784703832074,1110.1233248153221,-2848.502092397803,-0.0001950665982804396,24786538.988,G,
125,2021-05-06 01:05:00,G05,5158165.650408787,-15227672.64425633,20960944.063997194,2072.751280500469,1734.8322772801203,762.8630205901993,-4.109646306460922e-05,23341103.026,G,
126,2021-05-06 01:05:00,G06,25812432.326411124,-6028195.274228571,-2097820.671847618,-205.34998603320975,270.3967671135095,-3207.2729649244366,1.3053192105870543e-05,23192956.797,G,
127,2021-05-06 01:05:00,G07,16292205.724553498,9594036.31763989,19192403.324403264,-2230.767148278699,748.4314479041722,1498.6441845798674,0.000142650867928743,20759908.996,G,
128,2021-05-06 01:05:00,G09,8751728.370243859,17828913.260629766,17566708.731957577,-673.775788883358,2149.313586118546,-1841.8744823780949,-0.0003436594424783434,21939217.516,G,
129,2021-05-06 01:05:00,G13,13253205.19357466,-22004734.610431593,6341457.223378765,-55.94110605739844,863.3223591506938,3062.1916064589536,0.00012844994762419178,24641747.603,G,
130,2021-05-06 01:05:00,G14,21406424.478298638,9945495.171374766,-12217239.303211426,896.64154872548,1286.2208382520434,2617.6046033746943,8.942858357841477e-05,25098532.562,G,
131,2021-05-06 01:05:00,G16,-10037648.076513251,10972749.91862179,21739022.369715646,-1880.4006669289267,-2099.7561684610514,234.02770896516816,-0.0003206168598808571,25010273.939,G,
132,2021-05-06 01:05:00,G30,24916611.407849442,690212.0105594639,9561941.640670355,-1086.6547724961833,595.7823188020291,2782.1194758325514,-0.000422253224314753,21091202.914,G,
133,2021-05-06 01:10:00,G02,20735442.48457982,-14648985.641166758,8536261.830549208,1010.1114439084201,-147.8576777965686,-2928.504989349549,-0.0006017781497576345,23055226.004,G,
134,2021-05-06 01:10:00,G04,-97801.23907336127,25039138.796167262,8783534.78193123,-533.7038090757387,1014.927294077565,-2907.501695349188,-0.00019506707576515803,24951129.834,G,
135,2021-05-06 01:10:00,G05,5787402.684899697,-14709894.251930615,21169339.93329017,2121.5160993809873,1716.2402596503598,626.2257741127016,-4.1096804125122386e-05,23158047.063,G,
136,2021-05-06 01:10:00,G06,25734247.6930391,-5941196.397931962,-3057694.4894043365,-315.5345883495544,310.33179749450665,-3190.8670745814775,1.3054249393461355e-05,23376687.773,G,
137,2021-05-06 01:10:00,G07,15617112.123365194,9826735.963859923,19624253.332882214,-2268.9588176628868,802.9975136405506,1379.90517738635,0.0001426541421096694,20804814.401,G,
138,2021-05-06 01:10:00,G09,8557297.014133682,18464975.825171784,16997422.548735842,-622.7073168190831,2090.2217740344045,-1952.7566118786735,-0.0003436601928114724,22061686.225,G,
139,2021-05-06 01:10:00,G13,13232667.586024465,-21729332.838868245,7253675.820662897,-80.16791312040493,972.6521573990315,3018.280851872401,0.00012845138007834707,24473170.983,G,
140,2021-05-06 01:10:00,G14,21668276.92315328,10318367.830815855,-11420535.887847586,848.2016023236404,1199.6533951819133,2692.905684973898,8.942725344241343e-05,24899801.574,G,
141,2021-05-06 01:10:00,G16,-10607899.369650893,10347270.432803802,21787880.567965064,-1920.5962597838393,-2069.2843698338866,91.66933415769138,-0.00032061866750157685,25145016.39,G,
142,2021-05-06 01:10:00,G30,24577174.97087232,875746.6626783507,10387300.80624289,-1175.6573566493394,641.6193464472206,2719.409377785025,-0.00042225472498101093,20989160.918,G,
143,2021-05-06 01:15:00,G02,21023081.339871205,-14689557.79240887,7650008.891101221,907.3965807659208,-121.8063257103951,-2978.947598327418,-0.0006017791388331227,23137681.524,G,
144,2021-05-06 01:15:00,G04,-251357.47307450697,25328903.678702362,7903130.122207496,-490.600740253666,916.2894747803732,-2960.9241786711827,-0.00019506755324987646,25116244.453,G,
145,2021-05-06 01:15:00,G05,6430674.167645015,-14198388.43166687,21336562.909767147,2166.270005425593,1693.0494332770504,488.42240610829157,-4.109714518563555e-05,22978889.36,G,
146,2021-05-06 01:15:00,G06,25623336.73156952,-5841562.291862758,-4011731.2487908015,-423.46793979787094,354.6051529457617,-3168.3648925521534,1.3055306681052166e-05,23563774.983,G,
147,2021-05-06 01:15:00,G07,14931372.6650383,10075877.756505147,20020086.37021338,-2301.7288462692377,857.9927575055833,1258.5657186590063,0.00014265741629059577,20857581.645,G,
148,2021-05-06 01:15:00,G09,8377924.437814254,19082525.553618178,16395431.42654227,-573.4339348442195,2025.9229386988557,-2059.8723715954807,-0.00034366094314460134,22187553.069,G,
149,2021-05-06 01:15:00,G13,13205590.494711753,-21421184.522238452,8151839.074357653,-99.53501250299618,1081.5698829908956,2968.5038932570196,0.00012845281253250236,24305957.66,G,
150,2021-05-06 01:15:00,G14,21914846.070539176,10665338.253789224,-10602010.421538824,794.7687013045135,1113.5962420441926,2763.0617992583493,8.942592330641208e-05,24699646.706,G,
151,2021-05-06 01:15:00,G16,-11189585.895741602,9731661.121700587,21794023.705314357,-1956.5930624188481,-2033.994946797622,-50.691736273012616,-0.0003206204751222966,25288361.635,G,
152,2021-05-06 01:15:00,G28,20584405.086919736,7608438.33708112,-14287059.750783645,1160.3274343671544,1536.4057098648484,2418.073639612394,0.0005759074988418779,25137073.834,G,
153,2021-05-06 01:15:00,G30,24211587.915853377,1075474.697278644,11193073.838531634,-1260.9512206951272,690.3666629626482,2651.565301263865,-0.00042225622564726886,20895424.733,G,
154,2021-05-06 01:20:00,G02,21279846.936145745,-14721579.967532478,6749439.256524672,804.3467917008095,-90.86103376861095,-3023.9306412396822,-0.0006017801279086109,23227866.64,G,
