,time,E,N,U,Az,El,Dist
0,2021-05-06 00:00:00,-0.20373678455676247,2.3352290106433133,-2.5550153401587266,-4.986138278027562,-47.465163728322445,2.3440996586177127
1,2021-05-06 00:05:00,0.7008836753253391,2.5935460243446053,-0.7018081621716944,15.122469188812959,-14.640058856725142,2.6865812674719636
2,2021-05-06 00:10:00,0.20295554747545358,2.7319176182294873,-1.6410407209200903,4.248727677398682,-30.923340589174515,2.739446080331521
3,2021-05-06 00:15:00,0.11332999873101562,2.4949839227770974,-1.320907895335238,2.6007663887909764,-27.873471761718296,2.4975564985658614
4,2021-05-06 00:20:00,0.1494322809580001,3.863076077330053,-0.8955449060363172,2.2152223473174932,-13.042436941276877,3.8659651816631846
5,2021-05-06 00:25:00,-0.2709919924926232,3.654917526729826,-1.6472770786033224,-4.240407242178622,-24.202383037224475,3.664950038839819
6,2021-05-06 00:30:00,0.26520973926780844,2.8218982791544067,-1.3532688994822033,5.369043735953155,-25.522412312818798,2.834333449630989
7,2021-05-06 00:35:00,0.7046382357217622,2.4924356529175284,-1.7612856120036966,15.786165488226898,-34.215705410088695,2.5901255813522837
8,2021-05-06 00:40:00,0.2721564218499563,2.950718142385333,-1.019689248596616,5.269707123728415,-18.98898803592874,2.9632425944826255
9,2021-05-06 00:45:00,-0.05660900858368134,2.5022003921571434,-1.96142489978065,-1.2960209288395965,-38.08507115187413,2.5028406626000366
10,2021-05-06 00:50:00,0.27345655607900726,2.507225294797433,-1.6793506265786513,6.224498201039367,-33.65788884416358,2.5220938061330447
11,2021-05-06 00:55:00,0.06289029295523396,2.3544646046768065,-2.393150330824739,1.53006834067307,-45.45664683941885,2.355304388741274
12,2021-05-06 01:00:00,0.3559578481052176,2.959770912412783,-2.829740450442941,6.857759856972867,-43.50792084020166,2.981098764481394
13,2021-05-06 01:05:00,0.20450023248935134,2.65524991744709,-2.954756056024658,4.4040732819563955,-47.97175155041755,2.663113303859033
14,2021-05-06 01:10:00,0.6064512544309711,3.083626390214647,-4.095598526485673,11.126259623504719,-52.49971654376253,3.1426954733841317
15,2021-05-06 01:15:00,0.21194681892788414,3.4914984695696516,-3.94482929857089,3.4738021505870056,-48.436226680688655,3.4979255305196064
16,2021-05-06 01:20:00,0.8196460308987799,2.3389903275586343,-5.214116553450762,19.31185324245795,-64.5766764423235,2.478446160073075
17,2021-05-06 01:25:00,0.7486982426682235,2.7267351665686714,-5.3927091095857556,15.353706545857348,-62.3298291172877,2.8276551641204
18,2021-05-06 01:30:00,0.7767447319818511,2.528059339619557,-6.012491188320323,17.07954443392947,-66.25689463600543,2.644695899966427
19,2021-05-06 01:35:00,0.5195013078012269,2.5142703887809024,-6.286733107040182,11.67423384931656,-67.78585129180495,2.567379441513789
20,2021-05-06 01:40:00,0.5909197177939354,2.5757585035286352,-5.995222986108848,12.920970405830348,-66.2122891617905,2.6426725074018798
21,2021-05-06 01:45:00,0.5610294469151597,2.7324002876617013,-7.103626547024671,11.602982297116785,-68.56140432266703,2.7894023324575605
22,2021-05-06 01:50:00,0.5961346403750698,2.2199886923037613,-5.933140874926745,15.031070043013333,-68.82248211247213,2.2986357483106534
23,2021-05-06 01:55:00,0.4326694681985206,2.27163452857452,-6.376140913353768,10.783742373650517,-70.06551794564132,2.312471902558639
24,2021-05-06 02:00:00,0.129291567967333,1.694133479074142,-6.13098304175611,4.364195264238415,-74.51051962992013,1.6990599031427078
25,2021-05-06 02:05:00,-0.15093287680840994,1.2156619462534186,-6.88623690989488,-7.077451219918302,-79.91314416122263,1.224995796266384
26,2021-05-06 02:10:00,0.33114057836023536,1.3611398983462766,-5.712755930888354,13.673393396037282,-76.22219525030343,1.400841142138131
27,2021-05-06 02:15:00,-0.25464050792972925,1.4078342723749704,-4.948690701817911,-10.252467004793958,-73.87529680817948,1.4306778556866926
28,2021-05-06 02:20:00,-0.2535768699480492,0.861812754142373,-5.155450938162139,-16.395813936180577,-80.11537967635611,0.8983442837660359
29,2021-05-06 02:25:00,-0.4211538293291719,0.9214241895297968,-5.829845782897962,-24.56363995166945,-80.14159227809057,1.0131105986067208
30,2021-05-06 02:30:00,-0.39100074521573425,0.7172331265012977,-4.928238306420459,-28.59707798765499,-80.58842663599269,0.8168873487269135
31,2021-05-06 02:35:00,-0.7393631558729407,0.5547198418509072,-5.244676861742965,-53.12030968397781,-80.00482713943978,0.9243224433094167
32,2021-05-06 02:40:00,-0.462675849082952,0.22725674226311954,-5.484143164290997,-63.840690448574584,-84.6303320519293,0.5154750898236272
33,2021-05-06 02:45:00,-0.7870920055504218,0.1584345335212356,-3.8236545314637143,-78.618961556072,-78.14148460962527,0.8028793973029055
34,2021-05-06 02:50:00,-0.9401562035269124,0.007612800016990384,-4.476765911190944,-89.53606456365515,-78.13940961021983,0.9401870248808137
35,2021-05-06 02:55:00,-0.803211583302176,-0.13349781827153206,-3.9911193309053017,80.56341378874087,-78.46929530460834,0.8142300135920115
36,2021-05-06 03:00:00,-1.2432779133736203,-0.8821103088983566,-4.620057595212344,54.64415727783856,-71.73932751864572,1.5244207316050964
37,2021-05-06 03:05:00,-1.031948135155634,-0.7699176072480283,-4.716454341655059,53.27405452659103,-74.7312299874561,1.2875131360889955
38,2021-05-06 03:10:00,-0.7872603924446595,-1.224699992394498,-5.41308538525041,32.73367882153852,-74.9459302458957,1.4559083064819716
39,2021-05-06 03:15:00,-1.5875148483226038,-2.0133831921509984,-5.505786553183852,38.25511594231411,-65.02928900611818,2.563964756403817
