,index,datetime,xr,yr,zr,dtr_GPS,dtr_GAL,in_view_sat,dtr
33,0,2021-05-06 02:45:00,4642430.751318703,1028627.9109722624,4236852.346627991,-9.378276924473604e-10,8.239334827663611e-08,17,8.333117596908347e-08
34,0,2021-05-06 02:50:00,4642430.472254225,1028627.679425864,4236851.881515853,-2.0775014224186207e-09,8.2583708030329e-08,17,8.466120945274762e-08
35,0,2021-05-06 02:55:00,4642430.946556321,1028627.9045107317,4236852.180828051,-1.4737404111396008e-09,8.406840409205651e-08,17,8.554214450319611e-08
36,0,2021-05-06 03:00:00,4642431.196341852,1028627.4679090695,4236851.379569976,-2.730896069644815e-09,8.198810884964341e-08,16,8.471900491928823e-08
37,0,2021-05-06 03:05:00,4642430.851354977,1028627.4954288785,4236851.21016972,-3.1874552199000016e-09,8.005713101691276e-08,16,8.324458623681277e-08
38,0,2021-05-06 03:10:00,4642430.379216513,1028627.6450613523,4236849.986427047,-1.2547584193949992e-08,7.043957122324558e-08,14,8.298715541719558e-08
39,0,2021-05-06 03:15:00,4642431.004650871,1028626.9602073028,4236849.336629705,-1.0780726720824048e-08,7.323109093841815e-08,14,8.40118176592422e-08
40,0,2021-05-06 03:20:00,4642432.504305361,1028627.9276620166,4236853.922971671,5.872075850848412e-11,8.676964880831722e-08,17,8.671092804980875e-08
41,0,2021-05-06 03:25:00,4642433.082237704,1028627.6730360348,4236854.420756163,4.205030889848113e-09,8.874350293504963e-08,17,8.453847204520152e-08
42,0,2021-05-06 03:30:00,4642434.081923058,1028628.0441242709,4236855.165513702,5.297282883366687e-09,8.956639422734053e-08,17,8.426911134397384e-08
43,0,2021-05-06 03:35:00,4642433.815063876,1028628.1818816715,4236855.806774752,8.689945785793176e-09,9.360912562273732e-08,17,8.491917983694414e-08
44,0,2021-05-06 03:40:00,4642434.339122221,1028628.8530408492,4236855.311884953,5.0988756622242355e-09,9.115527338195494e-08,18,8.605639771973071e-08
45,0,2021-05-06 03:45:00,4642435.166366162,1028628.6611801946,4236855.845076118,1.0894818199967395e-08,9.717828398397325e-08,17,8.628346578400585e-08
46,0,2021-05-06 03:50:00,4642435.7835555095,1028629.0227766327,4236856.508331415,8.590608778067414e-09,9.35415891900847e-08,16,8.495098041201728e-08
47,0,2021-05-06 03:55:00,4642435.674075492,1028628.90349233,4236856.39837528,9.471455482260062e-09,9.604962065531317e-08,15,8.65781651730531e-08
48,0,2021-05-06 04:00:00,4642435.680634652,1028628.900192947,4236856.367367046,1.0508322402772477e-08,9.673747082539728e-08,16,8.62291484226248e-08
49,0,2021-05-06 04:05:00,4642436.181978866,1028628.8543283925,4236856.216592456,1.0766163124731055e-08,9.82918098250249e-08,16,8.752564670029384e-08
50,0,2021-05-06 04:10:00,4642435.613552658,1028628.7537153031,4236856.335101861,8.904695340689196e-09,9.573990729168015e-08,16,8.683521195099096e-08
51,0,2021-05-06 04:15:00,4642435.828345149,1028629.5487199291,4236855.811138081,6.358726793249221e-09,9.33032316428524e-08,17,8.694450484960318e-08
52,0,2021-05-06 04:20:00,4642435.554513249,1028629.5526331295,4236855.760055039,6.876776678008875e-09,9.365123753657738e-08,16,8.677446085856851e-08
53,0,2021-05-06 04:25:00,4642435.480588634,1028629.5920557344,4236856.00961941,6.312298716640873e-09,9.37258180649176e-08,16,8.741351934827673e-08
54,0,2021-05-06 04:30:00,4642435.607189209,1028629.4681426671,4236856.1794580445,4.548659621638427e-09,9.135110448740623e-08,17,8.68024448657678e-08
55,0,2021-05-06 04:35:00,4642435.402586327,1028629.8831244858,4236855.648055497,9.251901630295006e-09,9.512893967262605e-08,17,8.587703804233104e-08
56,0,2021-05-06 04:40:00,4642435.308203478,1028629.9534324112,4236855.999407811,3.5780532257608087e-09,8.946025609807216e-08,17,8.588220287231135e-08
57,0,2021-05-06 04:45:00,4642435.808327714,1028630.0060602222,4236856.457752964,9.208745543509204e-09,9.448198173504498e-08,17,8.527323619153578e-08
58,0,2021-05-06 04:50:00,4642435.495965073,1028630.3440117658,4236856.674801283,7.4108141723004085e-09,9.105669269592022e-08,17,8.364587852361981e-08
59,0,2021-05-06 04:55:00,4642436.130707454,1028630.6222617904,4236856.32567302,7.861553579520635e-09,9.142973276603393e-08,18,8.356817918651329e-08
60,0,2021-05-06 05:00:00,4642435.220709936,1028630.3606244494,4236855.536539872,8.161441788006753e-09,9.047973046764254e-08,18,8.231828867963578e-08
61,0,2021-05-06 05:05:00,4642434.6060965145,1028630.5612505708,4236855.763867446,4.704422536855934e-09,8.572742925038657e-08,18,8.102300671353063e-08
62,0,2021-05-06 05:10:00,4642434.640330148,1028630.5696700163,4236855.4807346985,5.062957705534135e-09,8.35956494796068e-08,18,7.853269177407266e-08
63,0,2021-05-06 05:15:00,4642434.312222867,1028630.899029151,4236855.397140476,3.2329610267211353e-09,8.170115223834756e-08,19,7.846819121162642e-08
64,0,2021-05-06 05:20:00,4642433.622079293,1028630.8061580529,4236854.589136703,1.8244276835903293e-09,7.763655452956576e-08,17,7.581212684597542e-08
65,0,2021-05-06 05:25:00,4642433.8345490955,1028630.9267700996,4236854.744884227,-4.921085570478137e-10,7.502535466645295e-08,17,7.551746322350076e-08
66,0,2021-05-06 05:30:00,4642434.354659006,1028631.2141472899,4236855.022473708,-5.405020289158033e-10,7.284031678205341e-08,19,7.338081881096921e-08
67,0,2021-05-06 05:35:00,4642433.938653204,1028631.0420996986,4236855.069452735,-3.034275438220633e-09,6.979708175121346e-08,19,7.28313571894341e-08
68,0,2021-05-06 05:40:00,4642433.554710828,1028631.1773128347,4236854.38978281,-2.705007317911466e-09,6.960124664587151e-08,19,7.230625396378298e-08
69,0,2021-05-06 05:45:00,4642433.1517707715,1028631.6159319972,4236853.917511208,-1.8035723393734509e-09,6.966111097260755e-08,17,7.1464683311981e-08
70,0,2021-05-06 05:50:00,4642431.992646898,1028631.8083809701,4236852.8780804025,-5.773129578436598e-09,6.27825766255556e-08,17,6.85557062039922e-08
71,0,2021-05-06 05:55:00,4642431.215697685,1028631.5258841832,4236852.383789063,-1.684516221457946e-09,6.486000741553804e-08,17,6.6544523636996e-08
72,0,2021-05-06 06:00:00,4642431.78381664,1028631.2362405506,4236852.2226824155,-7.083132049627397e-09,6.02836344137168e-08,17,6.73667664633442e-08
73,0,2021-05-06 06:05:00,4642431.43228797,1028631.502260076,4236852.506624841,-6.8976700362259595e-09,5.971812068221782e-08,17,6.661579071844379e-08
74,0,2021-05-06 06:10:00,4642430.87311083,1028631.3578972967,4236851.372194145,-8.680167801476494e-09,5.826479893002808e-08,17,6.694496673150458e-08
75,0,2021-05-06 06:15:00,4642431.658719945,1028631.6002756032,4236851.892844533,-4.271698482848227e-09,6.198039914243647e-08,17,6.62520976252847e-08
76,0,2021-05-06 06:20:00,4642430.189172902,1028631.255532891,4236850.040059629,-9.68370230742934e-09,5.6534973226612406e-08,15,6.621867553404174e-08
77,0,2021-05-06 06:25:00,4642431.629032145,1028631.6824948681,4236851.814063807,-6.975374086225023e-09,6.095659536131264e-08,17,6.793196944753766e-08
78,0,2021-05-06 06:30:00,4642431.527476804,1028631.8277426579,4236851.338669135,-6.445815625112774e-09,6.372251050451343e-08,14,7.01683261296262e-08
79,0,2021-05-06 06:35:00,4642431.048039821,1028631.464270355,4236851.692857076,1.4163364216438197e-09,7.105392645698202e-08,14,6.96375900353382e-08
80,0,2021-05-06 06:40:00,4642431.035267289,1028631.4111638336,4236851.804106201,-2.373643465106736e-10,7.039631933881078e-08,14,7.063368368532145e-08
81,0,2021-05-06 06:45:00,4642431.931962448,1028631.3716085984,4236853.096358667,2.736993232966209e-09,7.658796608666376e-08,15,7.385097285369756e-08
82,0,2021-05-06 06:50:00,4642432.448275867,1028631.6344339242,4236853.708427692,4.980823578484819e-09,8.162853012333844e-08,14,7.664770654485362e-08
83,0,2021-05-06 06:55:00,4642431.4200622635,1028631.0450241267,4236853.63769395,4.799438612013624e-09,8.131859093173404e-08,17,7.651915231972042e-08
84,0,2021-05-06 07:00:00,4642431.826008021,1028630.9399146503,4236853.893150214,3.1169340066531435e-09,8.077554081995493e-08,18,7.765860681330179e-08
85,0,2021-05-06 07:05:00,4642431.410093317,1028630.447016591,4236853.835493058,3.0671987329335363e-09,8.1022776092666e-08,18,7.795557735973247e-08
86,0,2021-05-06 07:10:00,4642431.537457989,1028630.3970874065,4236853.707058615,2.2417887065780587e-09,8.191833374636362e-08,19,7.967654503978556e-08
87,0,2021-05-06 07:15:00,4642432.068787412,1028630.5227656651,4236854.340844579,5.7511768461147656e-09,8.570981752366168e-08,17,7.995864067754692e-08
88,0,2021-05-06 07:20:00,4642432.179472794,1028630.6705484564,4236854.4693356585,5.589787038549784e-09,8.80874891181773e-08,16,8.249770207962751e-08
89,0,2021-05-06 07:25:00,4642431.945135699,1028630.6071894632,4236854.352566239,7.206220218184336e-09,8.98581550337017e-08,16,8.265193481551736e-08
90,0,2021-05-06 07:30:00,4642432.13127196,1028630.2196478753,4236854.582966112,5.3156294877568075e-09,8.806473090856498e-08,17,8.274910142080817e-08
91,0,2021-05-06 07:35:00,4642431.747374492,1028630.0042222277,4236854.988011223,7.460436293721787e-09,9.004196715654805e-08,16,8.258153086282627e-08
92,0,2021-05-06 07:40:00,4642430.861769249,1028629.9193088794,4236854.423959098,5.763211335160744e-09,8.925772413296935e-08,15,8.34945127978086e-08
93,0,2021-05-06 07:45:00,4642431.737262381,1028629.6636616491,4236855.320444767,5.6858856121287114e-09,9.032820989900217e-08,16,8.464232428687346e-08
94,0,2021-05-06 07:50:00,4642431.374347046,1028629.7022612981,4236855.036069587,4.000400441727669e-09,8.730365791050016e-08,16,8.330325746877249e-08
95,0,2021-05-06 07:55:00,4642431.365857215,1028629.6079332391,4236855.4592698505,5.9380947712943136e-09,9.093471006999001e-08,17,8.49966152986957e-08
96,0,2021-05-06 08:00:00,4642432.280827075,1028629.9931709663,4236855.936136738,8.620676357333292e-09,9.265121634431355e-08,16,8.403053998698026e-08
97,0,2021-05-06 08:05:00,4642431.754928724,1028630.0478091285,4236855.892671106,8.364000214708482e-09,9.164837957037587e-08,16,8.328437935566738e-08
98,0,2021-05-06 08:10:00,4642432.4003212955,1028630.0801556839,4236855.982061438,1.1052553243283875e-08,9.508465873920134e-08,16,8.403210549591747e-08
99,0,2021-05-06 08:15:00,4642432.174326077,1028630.2900509577,4236856.171660614,8.639195103094792e-09,9.36283304270676e-08,17,8.49891353239728e-08
100,0,2021-05-06 08:20:00,4642431.920129806,1028629.975230798,4236855.974680822,7.734033848019956e-09,9.176137137250912e-08,15,8.402733752448916e-08
101,0,2021-05-06 08:25:00,4642433.065875755,1028630.4073306526,4236856.58488723,1.239220488012941e-08,9.654250097306586e-08,14,8.415029609293645e-08
102,0,2021-05-06 08:30:00,4642432.499134613,1028630.5061011531,4236856.396564579,1.505911103237232e-08,9.918258973715145e-08,15,8.412347870477913e-08
103,0,2021-05-06 08:35:00,4642432.368457274,1028630.2416297642,4236856.355551323,1.6479611680651335e-08,1.016932938812403e-07,15,8.521368220058897e-08
104,0,2021-05-06 08:40:00,4642432.29759819,1028630.6094291791,4236856.133761935,1.0390331212196747e-08,9.520360304976528e-08,15,8.481327183756853e-08
105,0,2021-05-06 08:45:00,4642432.610425588,1028630.5322232776,4236856.657421354,1.2976278377222137e-08,9.7117682631973e-08,15,8.414140425475086e-08
106,0,2021-05-06 08:50:00,4642432.079024191,1028630.7239063516,4236855.200157104,1.0316120085738073e-08,9.07193184190618e-08,11,8.040319833332373e-08
107,0,2021-05-06 08:55:00,4642433.095841388,1028630.9880716136,4236854.555189886,1.3723042148014488e-08,9.325100930537248e-08,10,7.952796715735799e-08
108,0,2021-05-06 09:00:00,4642433.45525983,1028630.8039433529,4236856.61290157,1.635474789183051e-08,1.0062058322118706e-07,15,8.426583532935655e-08
109,0,2021-05-06 09:05:00,4642433.29510863,1028630.425859003,4236856.612079334,1.5540110695146716e-08,1.0001728343303176e-07,16,8.447717273788505e-08
110,0,2021-05-06 09:10:00,4642432.720256507,1028630.6368684631,4236856.387447779,1.9038971507240006e-08,1.0461371999030412e-07,15,8.557474848306412e-08
111,0,2021-05-06 09:15:00,4642432.979123438,1028630.4379950061,4236856.81081658,1.7905836528282702e-08,1.016001915953031e-07,15,8.36943550670204e-08
112,0,2021-05-06 09:20:00,4642432.319766555,1028630.5753468598,4236856.143017789,1.806597091118439e-08,1.0258094203596809e-07,15,8.45149711247837e-08
113,0,2021-05-06 09:25:00,4642432.187833491,1028630.4005043877,4236856.567642796,1.5723266413517772e-08,9.862266636047091e-08,15,8.289939994695313e-08
114,0,2021-05-06 09:30:00,4642431.797125596,1028630.283628578,4236856.088152357,1.8410293069747067e-08,1.004113251810217e-07,15,8.200103211127463e-08
115,0,2021-05-06 09:35:00,4642431.83201658,1028630.1226118832,4236855.7337366585,1.7010636212922324e-08,9.92711763324296e-08,15,8.226054011950728e-08
116,0,2021-05-06 09:40:00,4642430.432414816,1028629.8243891334,4236855.059551679,1.526601782741517e-08,9.608934651914048e-08,14,8.082332869172531e-08
117,0,2021-05-06 09:45:00,4642430.723441076,1028630.1098252811,4236855.169438245,1.6672383069942364e-08,9.740835415501486e-08,14,8.07359710850725e-08
118,0,2021-05-06 09:50:00,4642430.513837347,1028629.5527070697,4236855.021117852,1.645909439018036e-08,9.516837610881774e-08,13,7.870928171863737e-08
119,0,2021-05-06 09:55:00,4642430.139093491,1028629.4762777617,4236854.570301439,1.6237862938364684e-08,9.336821044578346e-08,14,7.713034750741878e-08
120,0,2021-05-06 10:00:00,4642430.022204587,1028629.5756002631,4236854.927593423,1.8679833307848684e-08,9.588376905189662e-08,12,7.720393574404794e-08
121,0,2021-05-06 10:05:00,4642430.246718301,1028628.984102683,4236854.910584301,1.8630382381445014e-08,9.403561127679351e-08,12,7.540522889534849e-08
122,0,2021-05-06 10:10:00,4642429.63087021,1028628.6583416726,4236854.148459024,1.6998087395675946e-08,9.019016678305114e-08,15,7.31920793873752e-08
123,0,2021-05-06 10:15:00,4642429.424948214,1028629.0546856722,4236854.390773021,1.6809550729654005e-08,9.060159939810384e-08,14,7.379204866844983e-08
124,0,2021-05-06 10:20:00,4642428.742830111,1028628.5195717332,4236853.566140095,1.235019123426441e-08,8.456160024533594e-08,14,7.221140901107153e-08
125,0,2021-05-06 10:25:00,4642427.866368183,1028628.2494713324,4236852.920507413,1.0809610829272984e-08,8.146252791856451e-08,13,7.065291708929152e-08
126,0,2021-05-06 10:30:00,4642428.601396441,1028628.3092220429,4236853.060358521,1.0004656807872153e-08,8.0156816768966e-08,13,7.015215996109385e-08
127,0,2021-05-06 10:35:00,4642429.494526659,1028628.7346850254,4236853.636676942,1.3666726113476888e-08,8.248750655743038e-08,14,6.88207804439535e-08
128,0,2021-05-06 10:40:00,4642429.962868544,1028628.6564846749,4236853.366111061,1.1274754747300862e-08,7.963822044784465e-08,15,6.83634657005438e-08
129,0,2021-05-06 10:45:00,4642430.570370135,1028628.6261548345,4236854.36100357,1.392658088459842e-08,8.197432540147246e-08,15,6.804774451687404e-08
130,0,2021-05-06 10:50:00,4642430.726562562,1028628.9283384774,4236853.690486599,1.2352690646786309e-08,7.935552715108331e-08,15,6.700283650429701e-08
131,0,2021-05-06 10:55:00,4642431.082719377,1028628.5581909647,4236854.119745508,1.4994229270962384e-08,8.193373097944949e-08,16,6.693950170848711e-08
132,0,2021-05-06 11:00:00,4642431.371569002,1028628.6384356545,4236853.745393213,1.4890539331397632e-08,8.29130670962033e-08,14,6.802252776480567e-08
133,0,2021-05-06 11:05:00,4642431.6363907065,1028628.7999427628,4236853.718153488,1.5861185848754447e-08,8.45515977799635e-08,14,6.869041193120905e-08
134,0,2021-05-06 11:10:00,4642432.686046972,1028629.2365121321,4236854.134175424,1.8576264883367016e-08,8.906540715270096e-08,14,7.048914226933394e-08
135,0,2021-05-06 11:15:00,4642433.10428807,1028629.3243117662,4236854.661097776,2.456388659756045e-08,9.499287718995471e-08,14,7.042899059239425e-08
136,0,2021-05-06 11:20:00,4642432.993967475,1028629.5376603957,4236854.406996127,1.563649978470999e-08,8.78382524644404e-08,14,7.220175267973041e-08
137,0,2021-05-06 11:25:00,4642433.228292088,1028629.1705554309,4236854.872963446,1.8650647135025164e-08,9.110030952323361e-08,14,7.244966238820844e-08
138,0,2021-05-06 11:30:00,4642433.944636057,1028629.4955318213,4236855.073863898,1.610668337833163e-08,8.989900681773015e-08,14,7.379232343939851e-08
139,0,2021-05-06 11:35:00,4642435.11899095,1028629.5866432185,4236855.176440412,1.9064165445372022e-08,9.399699972156476e-08,13,7.493283427619274e-08
140,0,2021-05-06 11:40:00,4642435.443804126,1028630.0976761817,4236856.257436929,1.9661820097618936e-08,9.67518785644478e-08,15,7.709005846682886e-08
141,0,2021-05-06 11:45:00,4642432.634605835,1028628.3139138028,4236855.656292258,1.245443694901443e-08,9.271566864689956e-08,14,8.026123169788513e-08
142,0,2021-05-06 11:50:00,4642432.628518079,1028627.4902313469,4236856.113224665,1.3054394386288691e-08,9.619074313041434e-08,14,8.313634874412565e-08
143,0,2021-05-06 11:55:00,4642433.250631016,1028628.5625532416,4236857.359364487,1.5867203417699724e-08,9.905598449767898e-08,14,8.318878107997925e-08
144,0,2021-05-06 12:00:00,4642435.047855229,1028630.256854276,4236857.065433618,2.7172914821740564e-08,1.0792893632493166e-07,14,8.07560215031911e-08
145,0,2021-05-06 12:05:00,4642434.384034987,1028630.4189842009,4236857.459745358,2.7692199869264552e-08,1.0854275346621798e-07,14,8.085055359695344e-08
146,0,2021-05-06 12:10:00,4642434.721947189,1028630.2021048024,4236857.268055586,2.872985244892392e-08,1.108134625703353e-07,14,8.208361012141137e-08
147,0,2021-05-06 12:15:00,4642434.539223604,1028630.3247526785,4236856.662588669,2.5302665805851215e-08,1.0862623336794996e-07,15,8.332356756209874e-08
148,0,2021-05-06 12:20:00,4642433.809977887,1028629.8681057113,4236855.781438178,2.5095133645194062e-08,1.0820126388830462e-07,14,8.310613024311055e-08
149,0,2021-05-06 12:25:00,4642434.185372171,1028630.0894233619,4236855.5703572035,2.9021627681399413e-08,1.106511281882013e-07,14,8.162950050680188e-08
150,0,2021-05-06 12:30:00,4642433.550858738,1028630.3268079167,4236856.456870589,3.155869128947914e-08,1.1527891842027161e-07,15,8.372022713079248e-08
151,0,2021-05-06 12:35:00,4642433.891944771,1028630.5145903539,4236856.456228113,2.9502077296294272e-08,1.130761035353733e-07,16,8.357402623907904e-08
152,0,2021-05-06 12:40:00,4642433.214889812,1028630.4138136152,4236856.219000899,2.889495854792769e-08,1.1226470704202618e-07,16,8.336974849409848e-08
153,0,2021-05-06 12:45:00,4642433.487019606,1028630.684062141,4236856.596685128,2.8796362978248914e-08,1.1252732261729639e-07,16,8.373095963904747e-08
154,0,2021-05-06 12:50:00,4642432.588098108,1028630.2498228073,4236855.58417027,2.7280952438088285e-08,1.1002177963308821e-07,16,8.274082719499992e-08
155,0,2021-05-06 12:55:00,4642432.766540923,1028630.574891687,4236855.604656769,2.7175699771283083e-08,1.0982161303912999e-07,16,8.26459132678469e-08
156,0,2021-05-06 13:00:00,4642432.612081337,1028630.7043055092,4236855.876103634,2.814480309937043e-08,1.1162162247059612e-07,16,8.34768193712257e-08
157,0,2021-05-06 13:05:00,4642432.512564999,1028630.7622007017,4236856.40832003,2.9464898162059945e-08,1.1191831244503097e-07,17,8.245341428297102e-08
158,0,2021-05-06 13:10:00,4642432.1404256085,1028630.5028292184,4236856.038669768,2.8912235560402937e-08,1.112289922388426e-07,16,8.231675667843967e-08
159,0,2021-05-06 13:15:00,4642432.293036641,1028630.7277055624,4236856.180312167,3.001446566885454e-08,1.1126039826498681e-07,16,8.124593259613228e-08
160,0,2021-05-06 13:20:00,4642431.139803444,1028630.2696932547,4236855.701471006,2.5755806994127945e-08,1.0859474818412973e-07,16,8.283894119000179e-08
161,0,2021-05-06 13:25:00,4642431.658429136,1028630.1373594349,4236855.6967127705,2.4129242514293873e-08,1.0682325911258639e-07,16,8.269401659829252e-08
162,0,2021-05-06 13:30:00,4642431.282509473,1028630.5066072871,4236855.861173422,2.3891305049685927e-08,1.0607277335233608e-07,15,8.218146830265016e-08
163,0,2021-05-06 13:35:00,4642430.716614449,1028630.1674265428,4236855.579461377,2.0496586098075055e-08,1.024986368230599e-07,15,8.200205072498485e-08
164,0,2021-05-06 13:40:00,4642430.643095597,1028630.3735037231,4236855.678120409,2.291260903825164e-08,1.040830589137276e-07,15,8.117044987547596e-08
165,0,2021-05-06 13:45:00,4642431.479653658,1028630.4385448481,4236856.385379062,2.283928444989334e-08,1.0394781837270801e-07,14,8.110853392281467e-08
166,0,2021-05-06 13:50:00,4642431.601873477,1028630.1403839285,4236856.89952583,2.055116421506994e-08,1.0256082044127483e-07,15,8.200965622620489e-08
167,0,2021-05-06 13:55:00,4642431.492399661,1028630.2985616603,4236857.3643169915,2.7145808753816775e-08,1.0896214795746583e-07,16,8.181633920364906e-08
168,0,2021-05-06 14:00:00,4642432.361277202,1028630.9910540873,4236857.830160561,2.890210575880535e-08,1.0988128991369284e-07,16,8.09791841548875e-08
169,0,2021-05-06 14:05:00,4642432.86203899,1028631.030182078,4236858.192079834,3.0254158027916854e-08,1.1018361802451678e-07,16,7.992945999659993e-08
170,0,2021-05-06 14:10:00,4642432.893752864,1028631.1700606272,4236858.837655042,2.9921254616998435e-08,1.0982371044067615e-07,17,7.990245582367771e-08
171,0,2021-05-06 14:15:00,4642433.385824664,1028631.5130662146,4236859.726783691,3.089264551570172e-08,1.1030582715848938e-07,16,7.941318164278766e-08
172,0,2021-05-06 14:20:00,4642433.692140092,1028631.5764363772,4236859.812314921,3.144470646167183e-08,1.1003452417107409e-07,17,7.858981770940226e-08
173,0,2021-05-06 14:25:00,4642432.892757053,1028631.364472501,4236859.846207587,2.9783151942292418e-08,1.0727480396603344e-07,17,7.749165202374102e-08
174,0,2021-05-06 14:30:00,4642433.0274877995,1028632.1208195454,4236859.808881992,3.164477140604971e-08,1.1033278816597519e-07,16,7.868801675992548e-08
175,0,2021-05-06 14:35:00,4642432.847065238,1028631.6380092934,4236859.729527118,3.0589380754897314e-08,1.0594896274628527e-07,17,7.535958199138795e-08
176,0,2021-05-06 14:40:00,4642432.737356313,1028631.7760988368,4236859.139624343,2.898972682816006e-08,1.0491174094921562e-07,17,7.592201412105556e-08
177,0,2021-05-06 14:45:00,4642432.725107443,1028631.8189509917,4236859.300074163,3.583464353252553e-08,1.0922680514969493e-07,15,7.33921616171694e-08
