,index,datetime,xr,yr,zr,dtr_GPS,dtr_GAL,in_view_sat,dtr
54,0,2021-07-10 04:30:00,4642438.277629446,1028630.7085654355,4236855.968058367,1.3192650148247657e-08,8.860085283055733e-08,16,7.540820268230967e-08
55,0,2021-07-10 04:35:00,4642437.787097384,1028630.8600722486,4236856.08344221,1.077054789097733e-08,8.685727132876876e-08,16,7.608672343779143e-08
56,0,2021-07-10 04:40:00,4642437.081276752,1028630.4631656983,4236855.484713824,9.774678404504468e-09,8.541189583852257e-08,17,7.56372174340181e-08
57,0,2021-07-10 04:45:00,4642437.506328712,1028630.5065992537,4236856.095903146,9.47326654104374e-09,8.480765150710513e-08,17,7.533438496606139e-08
58,0,2021-07-10 04:50:00,4642436.280999743,1028630.4587174411,4236855.662505265,6.5011640487840296e-09,8.083169365233154e-08,17,7.433052960354751e-08
59,0,2021-07-10 04:55:00,4642436.185358045,1028630.4192199273,4236855.745529766,5.9445729348533395e-09,7.962729182174463e-08,17,7.36827188868913e-08
60,0,2021-07-10 05:00:00,4642435.838715743,1028630.3413734984,4236855.601477442,6.611942661158924e-09,7.773770267236669e-08,17,7.112576001120777e-08
61,0,2021-07-10 05:05:00,4642435.163346344,1028630.2477561414,4236855.330583873,5.304043750549317e-09,7.447102764522146e-08,17,6.916698389467214e-08
62,0,2021-07-10 05:10:00,4642434.1816306,1028630.0088224153,4236854.503419688,4.354927112445388e-09,7.008123970892711e-08,16,6.572631259648172e-08
63,0,2021-07-10 05:15:00,4642433.8451814465,1028629.8457440251,4236854.200911121,2.0825733894825882e-11,6.239041993048274e-08,16,6.236959419658792e-08
64,0,2021-07-10 05:20:00,4642432.946761207,1028629.3862032393,4236853.789887773,-1.062621472571089e-09,5.6478598184621005e-08,16,5.75412196571921e-08
65,0,2021-07-10 05:25:00,4642432.162930058,1028629.3786639533,4236853.781444287,2.9350756334777998e-09,5.4879797207541545e-08,14,5.194472157406374e-08
66,0,2021-07-10 05:30:00,4642431.392334177,1028628.7921287989,4236851.139753384,-8.16469587393775e-09,3.5853649081487086e-08,15,4.4018344955424837e-08
67,0,2021-07-10 05:35:00,4642431.023862551,1028628.4225935502,4236850.900869098,-1.0739630800038383e-08,2.620494935129265e-08,15,3.6944580151331035e-08
68,0,2021-07-10 05:40:00,4642430.516551815,1028627.8169738475,4236850.150984108,-1.6789929440801796e-08,1.3309679868350675e-08,16,3.009960930915247e-08
69,0,2021-07-10 05:45:00,4642430.604369392,1028627.2805172005,4236850.373674244,-1.23343041735657e-08,9.335210087749913e-09,18,2.1669514261315612e-08
70,0,2021-07-10 05:50:00,4642429.794866353,1028626.7858049893,4236852.794521924,-1.1461083352089243e-08,4.34774952213965e-09,17,1.5808832874228894e-08
71,0,2021-07-10 05:55:00,4642427.692430123,1028626.3485183935,4236852.123557279,-1.637541702209856e-08,-9.03559776411282e-09,16,7.33981925798574e-09
72,0,2021-07-10 06:00:00,4642429.149094687,1028626.5399771907,4236850.115219172,-1.665329350021521e-08,-1.95247656548497e-08,17,-2.8714721546344916e-09
73,0,2021-07-10 06:05:00,4642428.2695965655,1028626.441675413,4236849.034018481,-2.088762940781121e-08,-3.165281581084521e-08,16,-1.0765186403033997e-08
74,0,2021-07-10 06:10:00,4642430.104678413,1028626.0330789795,4236848.9622918265,-1.895533595668226e-08,-3.3996212505693926e-08,15,-1.5040876549011666e-08
75,0,2021-07-10 06:15:00,4642430.091705561,1028625.8140931786,4236848.782911873,-1.9815346170379936e-08,-4.103331638122302e-08,15,-2.1217970210843086e-08
76,0,2021-07-10 06:20:00,4642427.115077948,1028626.1535995459,4236849.007574401,-2.2637833615087368e-08,-5.279137794223835e-08,17,-3.0153544327150985e-08
77,0,2021-07-10 06:25:00,4642427.1448490415,1028626.2125804943,4236848.944049237,-2.311241416107907e-08,-5.734781883308689e-08,17,-3.4235404672007814e-08
78,0,2021-07-10 06:30:00,4642426.828871368,1028626.6836019245,4236848.581369111,-2.4411506212695874e-08,-6.282981571225957e-08,16,-3.841830949956369e-08
79,0,2021-07-10 06:35:00,4642426.714027062,1028626.5507984207,4236847.988172497,-2.4753741656378243e-08,-6.348307287383772e-08,15,-3.872933121745948e-08
80,0,2021-07-10 06:40:00,4642428.044561654,1028627.7606929112,4236849.623165057,-1.9783312415453666e-08,-5.5943169154853125e-08,15,-3.615985673939946e-08
81,0,2021-07-10 06:45:00,4642427.814500581,1028627.8661550945,4236850.044094121,-1.9553226264866494e-08,-5.324427658317666e-08,15,-3.369105031831017e-08
82,0,2021-07-10 06:50:00,4642428.24042395,1028628.1635773532,4236850.29025138,-1.3900305726518645e-08,-4.415117014396019e-08,15,-3.025086441744155e-08
83,0,2021-07-10 06:55:00,4642428.016712696,1028628.4605707056,4236850.371196054,-2.355430420973804e-08,-5.008783192758211e-08,15,-2.6533527717844067e-08
84,0,2021-07-10 07:00:00,4642426.208423009,1028625.7795312061,4236850.161910578,-1.797880155326261e-08,-4.494280917915062e-08,14,-2.6964007625888012e-08
85,0,2021-07-10 07:05:00,4642426.730280605,1028626.4539498073,4236850.949043181,-1.734398238672977e-08,-3.760950104094594e-08,14,-2.0265518654216167e-08
86,0,2021-07-10 07:10:00,4642428.144015504,1028628.0847956437,4236849.945039739,-1.9594946127316702e-08,-2.712720392085104e-08,15,-7.532257793534336e-09
87,0,2021-07-10 07:15:00,4642429.56537341,1028628.7589411191,4236850.8186689345,-1.6791878387164817e-08,-1.6111785294035874e-08,15,6.800930931289432e-10
88,0,2021-07-10 07:20:00,4642431.685292042,1028629.6431026475,4236852.620867172,-9.47186223512294e-09,-3.9116876969021915e-09,15,5.560174538220749e-09
89,0,2021-07-10 07:25:00,4642431.346635975,1028628.9452426386,4236852.881142762,-1.0434914395845599e-08,3.296144163500001e-09,16,1.37310585593456e-08
90,0,2021-07-10 07:30:00,4642431.437147116,1028629.2456905127,4236853.4848250495,-1.4928466660740601e-09,2.306352127577449e-08,17,2.4556367941848548e-08
91,0,2021-07-10 07:35:00,4642432.730538826,1028629.7339004166,4236855.644631533,6.45826344848781e-10,3.4310811205371216e-08,17,3.3664984860522436e-08
92,0,2021-07-10 07:40:00,4642435.827258632,1028631.2904010445,4236858.059281855,6.162762621671734e-09,4.894646995238936e-08,14,4.2783707330717626e-08
93,0,2021-07-10 07:45:00,4642436.236851619,1028631.1988509756,4236859.209851344,7.244375489102701e-09,5.709756978355496e-08,15,4.9853194294452256e-08
94,0,2021-07-10 07:50:00,4642435.493578636,1028631.0643076871,4236859.386301455,5.3318879184926905e-09,6.043737902207925e-08,16,5.510549110358656e-08
95,0,2021-07-10 07:55:00,4642435.800463116,1028631.5534624539,4236860.269621255,6.30311976744765e-09,6.547354107931377e-08,16,5.9170421311866114e-08
96,0,2021-07-10 08:00:00,4642436.051424798,1028631.7694774115,4236860.649310454,7.891128573693626e-09,7.18016806986698e-08,16,6.391055212497616e-08
97,0,2021-07-10 08:05:00,4642435.61704193,1028632.2813148815,4236860.028320391,5.833306864424698e-09,7.139636743656526e-08,15,6.556306057214056e-08
98,0,2021-07-10 08:10:00,4642434.66962999,1028632.402503462,4236859.740038638,5.73253452689846e-09,7.3943861903121e-08,16,6.821132737622253e-08
99,0,2021-07-10 08:15:00,4642435.197278024,1028632.4788259933,4236860.185897711,4.768582081269575e-09,7.516314536031735e-08,16,7.039456327904778e-08
100,0,2021-07-10 08:20:00,4642434.41415337,1028632.7048623167,4236860.245285393,5.841045482271209e-09,7.841792402308621e-08,16,7.257687854081501e-08
101,0,2021-07-10 08:25:00,4642434.972163889,1028632.5277322207,4236860.087666847,1.0321290603764504e-08,8.332535192240398e-08,16,7.300406131863948e-08
102,0,2021-07-10 08:30:00,4642433.700639773,1028632.4702421746,4236859.69302007,7.475942904289316e-09,8.101018917839294e-08,15,7.353424627410363e-08
103,0,2021-07-10 08:35:00,4642433.5218873285,1028632.4061821015,4236859.76474586,6.281013124584848e-09,8.060182679804117e-08,15,7.432081367345633e-08
104,0,2021-07-10 08:40:00,4642433.301603993,1028632.377169221,4236860.230330415,6.298997511653783e-09,8.072297261997999e-08,16,7.44239751083262e-08
105,0,2021-07-10 08:45:00,4642432.876968956,1028632.4957428335,4236860.312589751,5.6275757602445736e-09,8.045581303880512e-08,16,7.482823727856055e-08
106,0,2021-07-10 08:50:00,4642432.137324805,1028632.3529437195,4236859.988370267,3.6250239316600397e-09,7.810357741187026e-08,16,7.447855348021022e-08
107,0,2021-07-10 08:55:00,4642432.150464117,1028632.4375765368,4236860.225662631,4.099657183899412e-09,7.928080309703584e-08,16,7.518114591313643e-08
108,0,2021-07-10 09:00:00,4642431.212522406,1028632.4343748079,4236859.5812511,4.909364068318475e-09,7.941094473986298e-08,15,7.45015806715445e-08
109,0,2021-07-10 09:05:00,4642430.885357066,1028632.1851343014,4236859.5893800715,5.1323237099193545e-09,7.944097197804728e-08,15,7.430864826812792e-08
110,0,2021-07-10 09:10:00,4642430.524618727,1028632.2237156417,4236859.69231953,5.075068338961226e-09,7.919303163774882e-08,15,7.411796329878759e-08
111,0,2021-07-10 09:15:00,4642430.758630595,1028632.1910036473,4236860.072421913,6.1486019790122034e-09,8.001785860257845e-08,15,7.386925662356625e-08
112,0,2021-07-10 09:20:00,4642430.506192321,1028632.1292834595,4236860.375744229,6.151094011655187e-09,8.019878081700953e-08,15,7.404768680535435e-08
113,0,2021-07-10 09:25:00,4642430.30290667,1028632.1918518596,4236860.495126273,7.008644819255917e-09,8.061555307025521e-08,15,7.360690825099929e-08
114,0,2021-07-10 09:30:00,4642430.19139587,1028632.144384169,4236860.865508237,1.059954401155383e-08,8.376281530771786e-08,15,7.316327129616402e-08
115,0,2021-07-10 09:35:00,4642431.349964933,1028632.0512996925,4236861.869361198,1.2237729198482246e-08,8.501604553548624e-08,15,7.2778316337004e-08
116,0,2021-07-10 09:40:00,4642431.21736536,1028632.4388129521,4236862.264295762,1.364004741997569e-08,8.58790514625086e-08,16,7.223900404253292e-08
117,0,2021-07-10 09:45:00,4642431.401936005,1028632.5375294033,4236863.0040323995,1.7595918279756862e-08,8.8665890016632e-08,16,7.106997173687514e-08
118,0,2021-07-10 09:50:00,4642432.437696227,1028633.1202977633,4236864.345110702,1.9075910074188273e-08,8.765481020060968e-08,16,6.85789001264214e-08
119,0,2021-07-10 09:55:00,4642432.535510543,1028633.4296092659,4236864.516111931,2.0878977051580284e-08,8.638725401531827e-08,15,6.5508276963738e-08
120,0,2021-07-10 10:00:00,4642432.279471693,1028633.5532318904,4236863.722620785,2.0150644583729263e-08,8.17928891734025e-08,15,6.164224458967324e-08
121,0,2021-07-10 10:05:00,4642432.421690099,1028633.6660134841,4236863.437568496,1.8055650895969446e-08,7.70161447543397e-08,15,5.896049385837025e-08
122,0,2021-07-10 10:10:00,4642431.550639391,1028633.4509772108,4236862.630962145,1.5853148113600963e-08,6.988867746022986e-08,15,5.4035529346628904e-08
123,0,2021-07-10 10:15:00,4642431.070005381,1028633.6731529237,4236861.421142256,1.43810099473846e-08,6.345672169525378e-08,14,4.907571174786918e-08
124,0,2021-07-10 10:20:00,4642430.831463941,1028633.1579172343,4236860.69332276,1.1427202246763177e-08,5.6075685122549906e-08,14,4.464848287578673e-08
125,0,2021-07-10 10:25:00,4642430.278284253,1028633.5359312948,4236859.045361076,8.794790587028344e-09,4.521465731083939e-08,14,3.641986672381105e-08
126,0,2021-07-10 10:30:00,4642428.379248545,1028632.536267061,4236856.8460745625,8.136931518349921e-10,3.037383555587994e-08,15,2.9560142404044947e-08
127,0,2021-07-10 10:35:00,4642426.551925346,1028632.2820945955,4236854.191283294,-4.708205872978518e-09,1.7220905748440362e-08,16,2.1929111621418882e-08
128,0,2021-07-10 10:40:00,4642425.516608883,1028632.001194453,4236852.643433573,-1.012801538312149e-08,3.272537292408869e-09,16,1.340055267553036e-08
129,0,2021-07-10 10:45:00,4642424.9732839605,1028632.0240770398,4236851.084088857,-1.2702573698990753e-08,-7.3422967449624725e-09,16,5.3602769540282805e-09
130,0,2021-07-10 10:50:00,4642424.140048246,1028631.8967603291,4236850.019885737,-1.50996915584228e-08,-1.748808563570624e-08,16,-2.3883940772834394e-09
131,0,2021-07-10 10:55:00,4642423.255920458,1028631.5371284322,4236848.817506595,-1.4978972320112735e-08,-2.5091263248025975e-08,16,-1.011229092791324e-08
132,0,2021-07-10 11:00:00,4642422.907428224,1028631.3490830314,4236847.924790087,-1.8090693175869895e-08,-3.4737798078944905e-08,16,-1.664710490307501e-08
133,0,2021-07-10 11:05:00,4642422.378533011,1028631.0462622808,4236847.360379078,-2.093426718003283e-08,-4.2876976805569414e-08,15,-2.1942709625536584e-08
134,0,2021-07-10 11:10:00,4642422.97926979,1028630.7965945653,4236848.128759632,-1.9481138580501436e-08,-4.7302383250344024e-08,16,-2.7821244669842588e-08
135,0,2021-07-10 11:15:00,4642422.639858311,1028630.2638317203,4236847.936495887,-1.93989098540907e-08,-5.1137290755342196e-08,15,-3.17383809012515e-08
136,0,2021-07-10 11:20:00,4642422.146428808,1028629.8001230571,4236847.554765985,-2.1156429510556096e-08,-5.4996521843547885e-08,16,-3.384009233299179e-08
137,0,2021-07-10 11:25:00,4642422.0670247255,1028629.7067829296,4236847.354742376,-2.032593446308992e-08,-5.520656985407608e-08,16,-3.488063539098615e-08
138,0,2021-07-10 11:30:00,4642422.91997985,1028628.9944166243,4236848.9364132555,-1.5801261282471403e-08,-4.6415547696497115e-08,14,-3.061428641402571e-08
139,0,2021-07-10 11:35:00,4642423.0678344425,1028628.698259225,4236849.017459548,-1.4559358019944937e-08,-4.444367595767823e-08,14,-2.988431793773329e-08
140,0,2021-07-10 11:40:00,4642423.10610329,1028628.8436832032,4236848.134810826,-1.4069428983830731e-08,-3.957026340305812e-08,14,-2.5500834419227388e-08
141,0,2021-07-10 11:45:00,4642425.372427852,1028629.6394533771,4236850.268301587,-5.3208830740484616e-09,-2.5798060724003817e-08,15,-2.0477177649955355e-08
142,0,2021-07-10 11:50:00,4642424.817683557,1028629.2411706155,4236850.0901232585,-6.264024155965315e-09,-2.135930862636252e-08,15,-1.5095284470397205e-08
143,0,2021-07-10 11:55:00,4642423.81065043,1028628.3117384397,4236849.769141216,-9.169720865342538e-09,-1.879376801610151e-08,16,-9.624047150758971e-09
144,0,2021-07-10 12:00:00,4642422.978729288,1028628.1086740302,4236848.382745024,-1.764002672528419e-08,-1.876430547456189e-08,15,-1.124278749277702e-09
145,0,2021-07-10 12:05:00,4642423.4482805915,1028628.145983806,4236848.63524117,-1.71316518910827e-08,-1.0456845169017173e-08,14,6.674806722065526e-09
146,0,2021-07-10 12:10:00,4642422.110661976,1028627.770540302,4236848.331607545,-1.6839582661069206e-08,-2.2489297791686755e-09,15,1.459065288190053e-08
147,0,2021-07-10 12:15:00,4642424.379395018,1028627.889816677,4236848.954153979,-1.056094294548203e-08,1.1084470634730728e-08,14,2.164541358021276e-08
148,0,2021-07-10 12:20:00,4642424.947603158,1028627.8923302359,4236849.360709249,-9.840774752622909e-09,2.0549118428715878e-08,14,3.038989318133879e-08
149,0,2021-07-10 12:25:00,4642424.08611548,1028628.0358142556,4236849.490667425,-9.913179092410244e-09,2.799084350869291e-08,15,3.790402260110316e-08
150,0,2021-07-10 12:30:00,4642425.39407134,1028627.989255209,4236849.882999443,-6.5447090114012e-09,3.8754935256580786e-08,16,4.529964426798199e-08
151,0,2021-07-10 12:35:00,4642426.062800722,1028628.1981550064,4236850.992981043,-7.033917350479487e-09,4.50059610665895e-08,16,5.203987841706899e-08
152,0,2021-07-10 12:40:00,4642427.316555386,1028628.3578712303,4236852.092523822,-2.301824428980703e-09,5.5599913365523764e-08,17,5.790173779450447e-08
153,0,2021-07-10 12:45:00,4642427.904466351,1028628.4388395924,4236853.202196549,2.568540778056535e-10,6.322518217248084e-08,17,6.296832809467519e-08
154,0,2021-07-10 12:50:00,4642429.34273216,1028628.7872641799,4236853.730233787,3.4827051461608322e-09,7.030079342424044e-08,18,6.68180882780796e-08
155,0,2021-07-10 12:55:00,4642429.767721742,1028628.9198673156,4236854.227958637,6.268162015189201e-09,7.72598847742742e-08,17,7.0991722759085e-08
156,0,2021-07-10 13:00:00,4642429.889433431,1028628.9454035776,4236853.94656686,5.303952828460687e-09,7.967339590450767e-08,16,7.436944307604699e-08
157,0,2021-07-10 13:05:00,4642430.216815229,1028628.6928078404,4236855.410850046,5.380173515520253e-09,8.152225612504881e-08,15,7.614208260952855e-08
158,0,2021-07-10 13:10:00,4642431.047326105,1028629.0254701748,4236856.042924572,1.1668034483789002e-08,9.074217313257278e-08,17,7.907413864878378e-08
159,0,2021-07-10 13:15:00,4642431.593138829,1028629.0341158499,4236857.110941322,1.6425863747055614e-08,9.733743074798874e-08,16,8.091156700093313e-08
160,0,2021-07-10 13:20:00,4642432.246534578,1028628.9461484603,4236857.027773421,1.647794516852477e-08,9.677768660983276e-08,16,8.029974144130799e-08
161,0,2021-07-10 13:25:00,4642432.91853015,1028629.3304902521,4236858.815235578,2.3918460638105895e-08,1.055477757638719e-07,17,8.162931512576601e-08
162,0,2021-07-10 13:30:00,4642432.352050824,1028628.6010320425,4236858.230498467,1.9126613836875155e-08,9.963405434362303e-08,14,8.050744050674788e-08
163,0,2021-07-10 13:35:00,4642433.520692711,1028628.5804985923,4236858.932564387,2.239372945583468e-08,1.0367400574508878e-07,13,8.128027628925411e-08
164,0,2021-07-10 13:40:00,4642434.383584443,1028629.1790351985,4236859.736245164,2.8069054798738195e-08,1.0932438579226762e-07,15,8.125533099352943e-08
165,0,2021-07-10 13:45:00,4642434.780595355,1028628.9566694595,4236860.744783137,2.8703463443867368e-08,1.1084252983469367e-07,15,8.21390663908263e-08
166,0,2021-07-10 13:50:00,4642434.463440355,1028629.5942645168,4236860.0110818995,2.3803199851320478e-08,1.0690358420362311e-07,16,8.310038435230263e-08
167,0,2021-07-10 13:55:00,4642435.038242192,1028629.6048835823,4236860.608564679,2.487858260405056e-08,1.083889817801359e-07,16,8.351039917608534e-08
168,0,2021-07-10 14:00:00,4642434.693190833,1028629.3890224573,4236860.502021776,2.4771745631150752e-08,1.0780497741649444e-07,17,8.303323178534369e-08
169,0,2021-07-10 14:05:00,4642435.050451179,1028629.5529068741,4236860.521695092,2.2269349705676378e-08,1.0610463076815802e-07,17,8.383528106248165e-08
170,0,2021-07-10 14:10:00,4642434.278110595,1028629.8592862432,4236859.726168899,2.246716674634936e-08,1.0597956535210382e-07,17,8.351239860575446e-08
171,0,2021-07-10 14:15:00,4642434.225248142,1028629.5521075211,4236859.795623027,1.938180688242144e-08,1.0266364653268098e-07,17,8.328183965025953e-08
172,0,2021-07-10 14:20:00,4642433.912360308,1028629.4524547476,4236859.171126978,1.8885677242423163e-08,1.0238433147676329e-07,15,8.349865423434012e-08
173,0,2021-07-10 14:25:00,4642434.089735818,1028629.4218337848,4236859.212099329,2.0104100153556378e-08,1.0129864729134866e-07,16,8.119454713779228e-08
174,0,2021-07-10 14:30:00,4642433.97111183,1028629.393319774,4236859.162108275,1.73631401592526e-08,9.792582419528166e-08,16,8.056268403602906e-08
175,0,2021-07-10 14:35:00,4642433.432625155,1028629.5126266758,4236858.348484729,1.636241970156028e-08,9.579785551933387e-08,17,7.94354358177736e-08
