,index,datetime,xr,yr,zr,dtr_GPS,dtr_GAL,in_view_sat
77,0,2021-05-06 06:25:00,4642433.051717745,1028631.9081423706,4236853.21413728,-2.724393514792768e-09,7.139137975754768e-08,17
78,0,2021-05-06 06:30:00,4642431.699292362,1028632.103655687,4236851.0265043955,-6.457251217340841e-09,6.600872959142322e-08,14
79,0,2021-05-06 06:35:00,4642431.129040484,1028631.6783702265,4236851.364206946,1.2091639354235633e-09,7.288250237415575e-08,14
80,0,2021-05-06 06:40:00,4642430.969043325,1028631.7667201628,4236851.5569084855,-5.482984365897712e-10,7.1000993308929e-08,14
81,0,2021-05-06 06:45:00,4642432.772864879,1028631.5881656221,4236853.450975119,4.68253335642704e-09,7.948020337763978e-08,15
82,0,2021-05-06 06:50:00,4642431.123791122,1028632.2460167542,4236852.111465632,8.858405424909411e-10,7.289784050653563e-08,13
83,0,2021-05-06 06:55:00,4642431.639080185,1028630.9338629417,4236854.321345016,5.982330331898772e-09,8.187852719642147e-08,17
84,0,2021-05-06 07:00:00,4642431.998342808,1028630.9051056666,4236854.078181524,3.6151100346940844e-09,7.788511707032115e-08,18
85,0,2021-05-06 07:05:00,4642431.5531852525,1028630.5442781107,4236853.907146289,3.4068081701094534e-09,7.782899832564914e-08,18
86,0,2021-05-06 07:10:00,4642431.595754955,1028630.3960726022,4236853.768778404,2.4081795664132346e-09,7.705086307501756e-08,19
87,0,2021-05-06 07:15:00,4642432.150276056,1028630.7549652221,4236854.2762019625,5.8577026671911745e-09,8.074276087756498e-08,17
88,0,2021-05-06 07:20:00,4642432.509024373,1028630.6721219466,4236854.501803381,6.135871137298405e-09,8.17717612130359e-08,16
89,0,2021-05-06 07:25:00,4642432.093411929,1028630.7386054653,4236854.124965233,7.1658572503998494e-09,8.223189884473671e-08,16
90,0,2021-05-06 07:30:00,4642432.063860303,1028630.3195082303,4236854.464189665,5.088886487078405e-09,8.084177043550509e-08,17
91,0,2021-05-06 07:35:00,4642431.765549747,1028630.3236840465,4236854.897093067,7.467442864861198e-09,8.223623344499556e-08,16
92,0,2021-05-06 07:40:00,4642431.045019722,1028629.9782160654,4236854.464653619,6.114873763984857e-09,8.115633937890075e-08,15
93,0,2021-05-06 07:45:00,4642431.740067477,1028629.8289682255,4236855.457765154,5.978364889817369e-09,8.220819776579071e-08,16
94,0,2021-05-06 07:50:00,4642431.253245835,1028629.8705419573,4236855.378267364,4.442002359660871e-09,7.976355675549869e-08,16
95,0,2021-05-06 07:55:00,4642431.164003697,1028629.5776559568,4236855.585472805,5.8214868389565145e-09,8.250631750853155e-08,17
96,0,2021-05-06 08:00:00,4642431.908814689,1028630.059978881,4236855.943758903,8.102771680195835e-09,8.407581480661433e-08,16
97,0,2021-05-06 08:05:00,4642432.243443268,1028630.141229469,4236856.536426372,1.00865719629672e-08,8.6054530887351e-08,16
98,0,2021-05-06 08:10:00,4642432.565400506,1028630.2321375397,4236856.517635645,1.2164268933883174e-08,8.822752454737452e-08,16
99,0,2021-05-06 08:15:00,4642432.128388697,1028630.2926003503,4236856.805891168,9.517317053746954e-09,8.593587754549863e-08,17
100,0,2021-05-06 08:20:00,4642432.1388914315,1028630.2124975836,4236856.800687913,9.418572385879126e-09,8.559098370971442e-08,15
101,0,2021-05-06 08:25:00,4642433.143925517,1028630.6659947963,4236857.479101498,1.404818126764284e-08,9.057089451531986e-08,14
102,0,2021-05-06 08:30:00,4642432.274407241,1028630.3585435183,4236856.871784918,1.5392097547221117e-08,9.119969768165979e-08,15
103,0,2021-05-06 08:35:00,4642431.901732391,1028630.106353141,4236856.927463423,1.6596804215994943e-08,9.400448000848295e-08,15
104,0,2021-05-06 08:40:00,4642432.162780526,1028630.3799666691,4236856.974012094,1.1368044351203993e-08,8.773044956450472e-08,15
105,0,2021-05-06 08:45:00,4642432.304927651,1028630.4733581095,4236857.216764229,1.3339951487609822e-08,8.975246453065298e-08,15
106,0,2021-05-06 08:50:00,4642431.454913012,1028630.6549428052,4236854.853693681,8.771848048189483e-09,8.048106678341599e-08,11
107,0,2021-05-06 08:55:00,4642432.541596001,1028630.730291948,4236854.223479297,1.2175982842546255e-08,8.215999845070584e-08,10
108,0,2021-05-06 09:00:00,4642433.228777563,1028630.7267668346,4236857.433188824,1.720949351372706e-08,9.45673793389524e-08,15
109,0,2021-05-06 09:05:00,4642433.366790507,1028630.3215623237,4236857.339293023,1.673400032864703e-08,9.410175213544435e-08,16
110,0,2021-05-06 09:10:00,4642432.40741092,1028630.3927004756,4236856.973710539,1.9362007374280537e-08,9.760380732524565e-08,15
111,0,2021-05-06 09:15:00,4642432.599195301,1028630.1699743036,4236857.381293079,1.810681729277328e-08,9.600130020612652e-08,15
112,0,2021-05-06 09:20:00,4642432.579606721,1028630.405151348,4236857.210602229,2.0082056835213548e-08,9.828957825159406e-08,15
113,0,2021-05-06 09:25:00,4642432.295292215,1028630.2428223904,4236857.330369553,1.7041313777604175e-08,9.468766575584203e-08,15
114,0,2021-05-06 09:30:00,4642431.896976351,1028630.1488838737,4236856.83685829,1.9716668333392877e-08,9.73424773226158e-08,15
115,0,2021-05-06 09:35:00,4642431.918172666,1028629.9809144196,4236856.553954111,1.84250684987823e-08,9.722499935370438e-08,15
116,0,2021-05-06 09:40:00,4642430.554319002,1028629.8148375505,4236856.028938819,1.7052533993860455e-08,9.450016529257285e-08,14
117,0,2021-05-06 09:45:00,4642430.825770097,1028629.8818852747,4236856.203496616,1.8467677743006452e-08,9.66586377824801e-08,14
118,0,2021-05-06 09:50:00,4642430.339657164,1028629.4577877559,4236855.653641111,1.7254488588461648e-08,9.464584570295744e-08,13
119,0,2021-05-06 09:55:00,4642430.555117,1028629.640157684,4236855.618848104,1.871531412720769e-08,9.681229623511162e-08,14
120,0,2021-05-06 10:00:00,4642429.870711013,1028629.6156054217,4236854.893690084,1.8423988121262014e-08,9.836910386089581e-08,12
121,0,2021-05-06 10:05:00,4642430.382598359,1028629.2629364935,4236854.84915924,1.8832267602570277e-08,9.894193504943004e-08,12
122,0,2021-05-06 10:10:00,4642430.471542077,1028629.0682409037,4236855.348038911,2.045556084573244e-08,9.853983680916805e-08,15
123,0,2021-05-06 10:15:00,4642429.902454287,1028629.1377303974,4236855.238146724,1.902229263956214e-08,9.814461046427938e-08,14
124,0,2021-05-06 10:20:00,4642429.757884757,1028628.9591525014,4236854.979511348,1.6515742665973022e-08,9.559690120001682e-08,14
125,0,2021-05-06 10:25:00,4642429.161999232,1028628.6679870689,4236854.109707778,1.50893068720796e-08,9.348811815758108e-08,13
126,0,2021-05-06 10:30:00,4642429.8244977575,1028628.6320901703,4236854.366936694,1.4339301769508752e-08,9.302258929772134e-08,13
127,0,2021-05-06 10:35:00,4642430.723580147,1028629.0905058517,4236854.80838281,1.7698455052172406e-08,9.59601951003269e-08,14
128,0,2021-05-06 10:40:00,4642431.057425496,1028629.1376510588,4236854.751261275,1.5443156134169157e-08,9.320330707895707e-08,15
129,0,2021-05-06 10:45:00,4642431.719638082,1028628.9611556767,4236855.305707023,1.7356217654677075e-08,9.543659193175253e-08,15
130,0,2021-05-06 10:50:00,4642431.875742593,1028629.2971095042,4236855.071045187,1.649616357762665e-08,9.395037525142936e-08,15
131,0,2021-05-06 10:55:00,4642432.443937265,1028628.9408529876,4236855.096465759,1.8748723389115252e-08,9.604390360506029e-08,16
132,0,2021-05-06 11:00:00,4642432.401695897,1028628.8727272063,4236854.712462954,1.8085946146158093e-08,9.519337275461114e-08,14
133,0,2021-05-06 11:05:00,4642432.612181065,1028628.8472202375,4236854.557290506,1.863342545667531e-08,9.56581607814658e-08,14
134,0,2021-05-06 11:10:00,4642433.243067374,1028628.9544944149,4236854.709317888,2.0071330933955042e-08,9.758372665454628e-08,14
135,0,2021-05-06 11:15:00,4642433.748229163,1028629.1983770734,4236855.2356521515,2.629742088009107e-08,1.0369879513472676e-07,14
136,0,2021-05-06 11:20:00,4642433.557122148,1028629.166871401,4236854.953148363,1.701742910250695e-08,9.408883021293831e-08,14
137,0,2021-05-06 11:25:00,4642433.966621245,1028629.042714276,4236855.487520245,2.0588252969683434e-08,9.80410376898758e-08,14
138,0,2021-05-06 11:30:00,4642434.8981306,1028629.4492414556,4236855.671168704,1.844400954454885e-08,9.624123359930325e-08,14
139,0,2021-05-06 11:35:00,4642436.33292143,1028629.6955238135,4236856.154356559,2.2542640901232967e-08,1.000761649188174e-07,13
140,0,2021-05-06 11:40:00,4642436.850475367,1028630.3461875462,4236857.750639749,2.4190956553384383e-08,1.038721042760334e-07,15
141,0,2021-05-06 11:45:00,4642433.929270691,1028628.5293508447,4236857.426693811,1.7131233373132702e-08,9.78889977734095e-08,14
142,0,2021-05-06 11:50:00,4642434.706348305,1028628.1644599022,4236858.043016532,1.9793711518581578e-08,1.0227018162713611e-07,14
143,0,2021-05-06 11:55:00,4642434.462827131,1028628.4458347448,4236858.722008291,1.9532756017118137e-08,1.0106939752818528e-07,14
144,0,2021-05-06 12:00:00,4642436.470422118,1028630.7918103724,4236859.365106612,3.3129474741299106e-08,1.1081642416741669e-07,14
145,0,2021-05-06 12:05:00,4642435.7392317355,1028630.837165432,4236859.632195752,3.32909996319513e-08,1.0985046937979934e-07,14
146,0,2021-05-06 12:10:00,4642435.193695087,1028630.3320756605,4236858.015081963,3.0660429825717534e-08,1.0833263564294993e-07,14
147,0,2021-05-06 12:15:00,4642435.380465201,1028630.298698423,4236857.623147122,2.7983326591314473e-08,1.0598374115394729e-07,15
148,0,2021-05-06 12:20:00,4642434.004812567,1028629.4533735877,4236855.681649233,2.4995204547743688e-08,1.0086254220918115e-07,14
149,0,2021-05-06 12:25:00,4642434.152436415,1028629.8013449814,4236855.391366609,2.8524857130345986e-08,1.036220603500432e-07,14
150,0,2021-05-06 12:30:00,4642433.868937342,1028630.3980225751,4236857.098819441,3.3013904381226014e-08,1.1056001355449919e-07,15
151,0,2021-05-06 12:35:00,4642434.588608549,1028630.5426897635,4236857.343517881,3.1847809678391087e-08,1.0868556936888482e-07,16
152,0,2021-05-06 12:40:00,4642433.56317786,1028630.3981745228,4236856.738026169,3.0155853439602964e-08,1.065105884577024e-07,16
153,0,2021-05-06 12:45:00,4642433.519351573,1028630.5199786404,4236856.819480063,2.906346011303545e-08,1.0511750094611997e-07,16
154,0,2021-05-06 12:50:00,4642432.91655212,1028630.3803119463,4236856.2106379885,2.8763198127102605e-08,1.0458521055539561e-07,16
155,0,2021-05-06 12:55:00,4642432.674039407,1028630.4915444008,4236856.1432539355,2.777384949284083e-08,1.0303379681085512e-07,16
156,0,2021-05-06 13:00:00,4642432.429395754,1028630.542432971,4236856.316481584,2.8428956120944574e-08,1.0397105446131653e-07,16
157,0,2021-05-06 13:05:00,4642432.47530946,1028630.5131569704,4236856.798662074,2.9821419735334267e-08,1.0484603277974535e-07,17
158,0,2021-05-06 13:10:00,4642432.551060481,1028630.7324354174,4236856.525497364,3.0372617126156767e-08,1.0527543250755151e-07,16
159,0,2021-05-06 13:15:00,4642432.915424783,1028630.9892019993,4236856.863536771,3.210797398500887e-08,1.0709483163267752e-07,16
160,0,2021-05-06 13:20:00,4642431.328716517,1028630.1211139625,4236855.95405687,2.6326819416173935e-08,1.0261247832119571e-07,16
161,0,2021-05-06 13:25:00,4642431.17887597,1028630.0436787341,4236855.93912576,2.3688705382474557e-08,9.930821880443205e-08,16
162,0,2021-05-06 13:30:00,4642431.061957993,1028630.2012313869,4236855.988839477,2.3568264746139264e-08,9.902804208008526e-08,15
163,0,2021-05-06 13:35:00,4642430.919905256,1028630.0074682538,4236855.858990743,2.1153152888420886e-08,9.71540586076845e-08,15
164,0,2021-05-06 13:40:00,4642431.35847362,1028630.5443553821,4236856.376415108,2.5233910838917393e-08,9.89354869200181e-08,15
165,0,2021-05-06 13:45:00,4642431.029301522,1028630.4408858529,4236856.788938323,2.2695859481094238e-08,9.652450253900552e-08,14
166,0,2021-05-06 13:50:00,4642431.6227106545,1028630.2481488308,4236857.624553263,2.1758593438080926e-08,9.690993769702183e-08,15
167,0,2021-05-06 13:55:00,4642432.177049418,1028630.5111450473,4236858.216893111,2.9754882848586445e-08,1.0507247457532073e-07,16
168,0,2021-05-06 14:00:00,4642432.624323682,1028630.828580375,4236858.668662275,3.052889683789522e-08,1.0507205868873489e-07,16
169,0,2021-05-06 14:05:00,4642432.997128846,1028631.1846959636,4236859.382664926,3.242664052738616e-08,1.067675185758266e-07,16
170,0,2021-05-06 14:10:00,4642433.430243205,1028631.3965805746,4236860.1150689395,3.2951376292689035e-08,1.0722223455029608e-07,17
171,0,2021-05-06 14:15:00,4642433.9379756665,1028631.6966608342,4236861.301891649,3.446664974892337e-08,1.0957715963120094e-07,16
172,0,2021-05-06 14:20:00,4642434.4302596925,1028631.721155835,4236861.717417348,3.5785062039812685e-08,1.0932202003787171e-07,17
173,0,2021-05-06 14:25:00,4642433.967112081,1028631.5388549945,4236861.686478689,3.4605939549770516e-08,1.0771402999750545e-07,17
174,0,2021-05-06 14:30:00,4642434.1855912525,1028632.5955736805,4236861.744946069,3.69621619096887e-08,1.1162361506457198e-07,16
175,0,2021-05-06 14:35:00,4642433.5421786485,1028632.0381524535,4236861.345792899,3.453376934911444e-08,1.1009907738614096e-07,17
176,0,2021-05-06 14:40:00,4642433.552237816,1028632.1910155878,4236860.667237426,3.3004252523381006e-08,1.085199394285065e-07,17
177,0,2021-05-06 14:45:00,4642433.190390432,1028632.0265985037,4236860.0841471935,3.799794416326919e-08,1.1285342511695191e-07,15
178,0,2021-05-06 14:50:00,4642432.71532258,1028631.9855193447,4236858.663643763,2.8740436811172075e-08,1.0332331002322102e-07,15
179,0,2021-05-06 14:55:00,4642432.38827047,1028631.6071084677,4236858.610304595,2.5625379246316792e-08,1.0152305920184361e-07,15
180,0,2021-05-06 15:00:00,4642431.9227747135,1028631.5406527456,4236857.583159743,2.097700654060787e-08,9.631925583640168e-08,15
181,0,2021-05-06 15:05:00,4642430.434946459,1028631.009152993,4236856.015991351,1.8910231717695734e-08,9.293777802926056e-08,16
182,0,2021-05-06 15:10:00,4642430.54325631,1028630.8540518639,4236855.602784131,1.5569022618867288e-08,9.044812864741454e-08,16
183,0,2021-05-06 15:15:00,4642430.364037995,1028630.6746181932,4236855.2024879465,1.3534341833342465e-08,8.821227912948532e-08,15
184,0,2021-05-06 15:20:00,4642430.449001451,1028630.7955979554,4236854.808570868,1.6479150721806365e-08,9.202722105092195e-08,15
185,0,2021-05-06 15:25:00,4642430.236171004,1028630.9370396269,4236854.465315488,1.5456561249679376e-08,9.020739076565871e-08,15
186,0,2021-05-06 15:30:00,4642429.774002591,1028631.0474106313,4236854.50114106,1.2384638425965878e-08,8.780325555094087e-08,12
187,0,2021-05-06 15:35:00,4642431.012266787,1028631.0423116155,4236855.071046999,1.5232926483699843e-08,9.088904434370581e-08,12
188,0,2021-05-06 15:40:00,4642430.354148378,1028630.0031892376,4236854.390394679,1.3244915275001237e-08,8.51964789877731e-08,13
189,0,2021-05-06 15:45:00,4642430.954983668,1028629.9992691049,4236854.475383351,1.514995006235633e-08,8.716456221432734e-08,12
190,0,2021-05-06 15:50:00,4642430.616227125,1028629.9089390208,4236855.8300309,1.60133138288303e-08,9.042259931444996e-08,13
191,0,2021-05-06 15:55:00,4642429.983304404,1028629.3617928649,4236854.002236892,1.4075656893475306e-08,8.631262757278103e-08,12
192,0,2021-05-06 16:00:00,4642429.981326024,1028629.1249349371,4236854.175832665,1.3083972434168865e-08,8.546998848686826e-08,12
193,0,2021-05-06 16:05:00,4642429.332487123,1028628.7906018898,4236854.063835562,1.6601573621720395e-08,8.999235895792684e-08,12
194,0,2021-05-06 16:10:00,4642431.010004637,1028628.6364930432,4236856.242197073,1.8900139738217184e-08,9.487291717242848e-08,16
195,0,2021-05-06 16:15:00,4642430.706277472,1028628.61857461,4236856.3104876,1.9476497018287208e-08,9.52936284179678e-08,16
196,0,2021-05-06 16:20:00,4642429.77861595,1028629.035439069,4236854.215996312,1.4116033643319116e-08,8.589792148780876e-08,15
197,0,2021-05-06 16:25:00,4642430.270895524,1028628.3249375547,4236854.9438846335,1.4858249916269003e-08,8.86382975328584e-08,15
198,0,2021-05-06 16:30:00,4642427.90463121,1028627.8161361302,4236853.940541555,9.062070195632043e-09,8.084589872295226e-08,15
199,0,2021-05-06 16:35:00,4642427.5589903435,1028627.6863273383,4236853.4288369855,5.2190100353938674e-09,7.756900312424592e-08,14
200,0,2021-05-06 16:40:00,4642428.896465513,1028628.7159740335,4236852.581143149,7.07132398810368e-09,8.726312455309901e-08,12
201,0,2021-05-06 16:45:00,4642429.094145485,1028628.7484579823,4236852.460700712,9.885139870971298e-09,9.085887835777545e-08,12
202,0,2021-05-06 16:50:00,4642429.326912256,1028628.2864723139,4236854.004227255,1.5109595093490587e-08,9.006606733391525e-08,15
203,0,2021-05-06 16:55:00,4642429.74403386,1028628.0678797518,4236854.212622482,1.1858256695952198e-08,8.756475018200046e-08,15
204,0,2021-05-06 17:00:00,4642429.978568533,1028627.9960354812,4236853.263147944,1.0631260894330486e-08,8.398028927531237e-08,14
205,0,2021-05-06 17:05:00,4642430.460176693,1028628.046578261,4236853.640278856,1.1778564701528343e-08,8.466923640668516e-08,14
206,0,2021-05-06 17:10:00,4642430.910498406,1028628.1409186842,4236855.749965793,1.4702282385474267e-08,9.031994339750128e-08,16
207,0,2021-05-06 17:15:00,4642430.965433875,1028628.3131933899,4236856.656929304,1.5151114652011087e-08,9.031022512709657e-08,17
