,index,datetime,xr,yr,zr,dtr,in_view_sat
68,0,2021-05-06 05:40:00,4642439.381836737,1028633.8257455488,4236860.495520412,9.376967752926732e-08,6
69,0,2021-05-06 05:45:00,4642440.073776434,1028634.1520585361,4236860.687160001,9.786164774922721e-08,6
70,0,2021-05-06 05:50:00,4642436.4305092,1028634.2869038231,4236858.922054827,8.560765843333352e-08,6
71,0,2021-05-06 05:55:00,4642436.272201847,1028634.5326821426,4236858.656916138,9.096261386952968e-08,6
72,0,2021-05-06 06:00:00,4642440.782285824,1028635.146243952,4236860.610336819,9.802195353612911e-08,6
73,0,2021-05-06 06:05:00,4642441.402174781,1028635.5917012483,4236860.9285549,1.0072072572358855e-07,6
74,0,2021-05-06 06:10:00,4642441.954367152,1028636.1091874728,4236861.063658444,1.0228868329328878e-07,6
75,0,2021-05-06 06:15:00,4642442.077568396,1028636.4598231215,4236860.843666883,1.0426336526508534e-07,6
76,0,2021-05-06 06:20:00,4642441.017102986,1028636.4222542212,4236858.535442339,9.779918863488708e-08,5
77,0,2021-05-06 06:25:00,4642442.517310655,1028637.2374457048,4236860.256173533,1.0254797288208516e-07,6
78,0,2021-05-06 06:30:00,,,,,0
79,0,2021-05-06 06:35:00,,,,,0
80,0,2021-05-06 06:40:00,,,,,0
81,0,2021-05-06 06:45:00,4642449.5272313785,1028640.4441364831,4236863.0033705,1.28999276564319e-07,5
82,0,2021-05-06 06:50:00,,,,,0
83,0,2021-05-06 06:55:00,4642424.948728238,1028625.5472911563,4236867.85520889,9.967387550889547e-08,5
84,0,2021-05-06 07:00:00,4642432.174648845,1028630.3507134278,4236854.373145339,7.845394975344233e-08,6
85,0,2021-05-06 07:05:00,4642432.044150211,1028630.3343249869,4236854.022698156,7.873762644271708e-08,6
86,0,2021-05-06 07:10:00,4642432.15558134,1028630.3168240179,4236854.185132516,7.860108096836972e-08,6
87,0,2021-05-06 07:15:00,4642451.850528177,1028643.0683375035,4236861.158819118,1.3066776273951837e-07,5
88,0,2021-05-06 07:20:00,4642451.477750019,1028643.1075142758,4236860.651950657,1.2908758375467265e-07,5
89,0,2021-05-06 07:25:00,4642450.722936348,1028642.9789565457,4236859.865636708,1.2797628816642614e-07,5
90,0,2021-05-06 07:30:00,4642435.990751999,1028631.9250740702,4236855.59809645,8.911429220200578e-08,6
91,0,2021-05-06 07:35:00,4642435.7747767065,1028631.7216271315,4236855.753376025,9.009126683213421e-08,6
92,0,2021-05-06 07:40:00,4642435.414103558,1028631.424423295,4236855.796574921,9.020356842158002e-08,6
93,0,2021-05-06 07:45:00,4642435.020509827,1028630.9481309404,4236856.817741421,8.943745908912283e-08,7
94,0,2021-05-06 07:50:00,4642434.756785884,1028630.633490687,4236857.217735178,8.785869153199959e-08,7
95,0,2021-05-06 07:55:00,4642435.004252255,1028630.4884009557,4236857.508748611,9.117451391816218e-08,7
96,0,2021-05-06 08:00:00,4642434.346513954,1028630.3573819908,4236857.730986628,9.024686719728121e-08,7
97,0,2021-05-06 08:05:00,4642434.210004622,1028630.1810020871,4236858.005424205,9.09647679483912e-08,7
98,0,2021-05-06 08:10:00,4642434.530278991,1028630.2201775098,4236858.436077194,9.370785693969473e-08,7
99,0,2021-05-06 08:15:00,4642433.089394234,1028629.4475361351,4236858.336738175,8.913334473791513e-08,8
100,0,2021-05-06 08:20:00,4642434.343643722,1028630.0434714021,4236859.392734151,9.242495869006189e-08,6
101,0,2021-05-06 08:25:00,4642434.583202905,1028630.1835757789,4236859.525628868,9.53398991803138e-08,6
102,0,2021-05-06 08:30:00,4642432.894561883,1028629.3116948209,4236858.86533533,9.457465208620726e-08,7
103,0,2021-05-06 08:35:00,4642432.913597898,1028629.5092522888,4236858.899189598,9.796820791867366e-08,7
104,0,2021-05-06 08:40:00,4642432.868015588,1028629.5504989481,4236858.875442328,9.107405073014565e-08,7
105,0,2021-05-06 08:45:00,4642432.789984748,1028629.4760290537,4236859.104425094,9.269251464508573e-08,7
106,0,2021-05-06 08:50:00,,,,,0
107,0,2021-05-06 08:55:00,,,,,0
108,0,2021-05-06 09:00:00,4642433.431242511,1028629.8125523747,4236859.538140963,9.747747504816822e-08,8
109,0,2021-05-06 09:05:00,4642433.281492567,1028629.7607801731,4236859.47689155,9.683669200273726e-08,8
110,0,2021-05-06 09:10:00,4642433.13943054,1028629.6316296143,4236859.347248437,1.016399861926327e-07,7
111,0,2021-05-06 09:15:00,4642433.174673937,1028629.6103814165,4236859.41468527,9.946196774001972e-08,7
112,0,2021-05-06 09:20:00,4642433.290499044,1028629.7215766965,4236859.545935331,1.0234185989910972e-07,7
113,0,2021-05-06 09:25:00,4642433.085739895,1028629.7026727393,4236859.519126977,9.877271835273578e-08,7
114,0,2021-05-06 09:30:00,4642433.26056065,1028629.2380926022,4236858.994785176,1.020515948115262e-07,7
115,0,2021-05-06 09:35:00,4642432.965770375,1028629.304903168,4236858.562927535,1.0134080172827525e-07,7
116,0,2021-05-06 09:40:00,4642428.471085293,1028629.9749077515,4236857.296670852,9.26546223742034e-08,6
117,0,2021-05-06 09:45:00,4642428.589176929,1028629.746629321,4236857.050957135,9.37016883196891e-08,6
118,0,2021-05-06 09:50:00,4642428.298706612,1028629.3813231057,4236856.152763564,9.161144540522785e-08,5
119,0,2021-05-06 09:55:00,4642429.831309879,1028629.9250192924,4236856.609100983,9.715091620932387e-08,6
120,0,2021-05-06 10:00:00,,,,,0
121,0,2021-05-06 10:05:00,,,,,0
122,0,2021-05-06 10:10:00,4642431.022535144,1028629.2758117461,4236855.938695816,1.0047909584090688e-07,6
123,0,2021-05-06 10:15:00,4642431.109217527,1028629.124715263,4236855.62269598,1.0086925371329692e-07,6
124,0,2021-05-06 10:20:00,4642431.439060589,1028628.9493578573,4236855.449794937,9.93413681669356e-08,6
125,0,2021-05-06 10:25:00,4642432.144747249,1028628.7698366425,4236855.307727317,1.0078855973343612e-07,6
126,0,2021-05-06 10:30:00,4642432.420008529,1028628.5553754764,4236855.249703296,9.910804856131417e-08,6
127,0,2021-05-06 10:35:00,4642432.754325806,1028628.5316689821,4236855.123562077,9.991852033208504e-08,6
128,0,2021-05-06 10:40:00,4642432.876632713,1028628.4343253386,4236855.08446867,9.672621132975654e-08,6
129,0,2021-05-06 10:45:00,4642433.365702876,1028628.2361602689,4236854.92823322,9.759175301258802e-08,6
130,0,2021-05-06 10:50:00,4642433.6330959,1028628.2652977464,4236854.9067194285,9.644876086151432e-08,6
131,0,2021-05-06 10:55:00,4642434.305291428,1028628.0816576342,4236854.902721414,9.882760769912423e-08,6
132,0,2021-05-06 11:00:00,4642434.612668397,1028627.8799709363,4236854.718542196,9.887203623742153e-08,5
133,0,2021-05-06 11:05:00,4642434.983834096,1028627.8237914359,4236854.788790403,1.0000963978982821e-07,5
134,0,2021-05-06 11:10:00,4642435.072947437,1028627.7671250035,4236854.87793659,1.0063435085216136e-07,5
135,0,2021-05-06 11:15:00,4642435.6285008,1028627.641100179,4236854.9400457125,1.058415383035743e-07,5
136,0,2021-05-06 11:20:00,4642435.713845393,1028627.6268121658,4236855.054950435,9.746298901758618e-08,5
137,0,2021-05-06 11:25:00,4642436.076713961,1028627.6494984132,4236855.32266794,1.0101445899741121e-07,5
138,0,2021-05-06 11:30:00,4642436.335524729,1028627.6420853268,4236855.363263206,9.729710663500903e-08,5
139,0,2021-05-06 11:35:00,4642436.87441135,1028627.7744470958,4236855.955651819,9.939962693967087e-08,5
140,0,2021-05-06 11:40:00,4642439.400016584,1028629.6288195497,4236859.529051389,1.1148274570572073e-07,6
141,0,2021-05-06 11:45:00,4642439.822863288,1028629.9696196391,4236860.142958384,1.1540119945797372e-07,6
142,0,2021-05-06 11:50:00,4642440.143240414,1028630.0982162063,4236860.546227916,1.1882411815320584e-07,6
143,0,2021-05-06 11:55:00,4642440.381661966,1028630.2546644919,4236860.836004094,1.1793349391463224e-07,6
144,0,2021-05-06 12:00:00,4642436.25633826,1028630.6350981297,4236861.250858899,1.1280230444784342e-07,6
145,0,2021-05-06 12:05:00,4642436.152310515,1028630.551710133,4236861.191700053,1.1284257142137384e-07,6
146,0,2021-05-06 12:10:00,4642438.507914084,1028628.733300008,4236861.058064821,1.196822116168118e-07,6
147,0,2021-05-06 12:15:00,4642438.00469337,1028628.8256271301,4236860.756325982,1.1612806640821368e-07,6
148,0,2021-05-06 12:20:00,4642435.300400948,1028627.3953024864,4236854.782344622,1.0065826931539612e-07,5
149,0,2021-05-06 12:25:00,4642435.339006588,1028627.5479285241,4236855.19183691,1.0448054072484739e-07,5
150,0,2021-05-06 12:30:00,4642436.91377003,1028629.237073518,4236860.417762093,1.21889774419729e-07,6
151,0,2021-05-06 12:35:00,4642437.010501245,1028629.5129740473,4236860.633664888,1.1875303575606099e-07,6
152,0,2021-05-06 12:40:00,4642436.527915888,1028629.4104072576,4236860.4395180475,1.1833079730699934e-07,6
153,0,2021-05-06 12:45:00,4642436.32714985,1028629.5743632723,4236860.329348806,1.1630149306099846e-07,6
154,0,2021-05-06 12:50:00,4642436.09714405,1028629.801115063,4236860.30795878,1.1753154841206025e-07,6
155,0,2021-05-06 12:55:00,4642436.080698959,1028629.7294661065,4236860.245231462,1.1637872421907798e-07,6
156,0,2021-05-06 13:00:00,4642436.025264378,1028629.8827998369,4236860.245651472,1.1739917814315974e-07,6
157,0,2021-05-06 13:05:00,4642435.833900203,1028629.7994861002,4236860.1127556395,1.1677518267097594e-07,6
158,0,2021-05-06 13:10:00,4642439.470384993,1028633.1061088461,4236860.883693537,1.2781499539034914e-07,5
159,0,2021-05-06 13:15:00,4642439.4550725715,1028633.1429530144,4236860.912214308,1.2816735431898056e-07,5
160,0,2021-05-06 13:20:00,4642435.018771523,1028629.6389603931,4236859.179177468,1.1407880878645122e-07,5
161,0,2021-05-06 13:25:00,4642434.924783833,1028629.6347845221,4236859.131674691,1.1088035936263209e-07,5
162,0,2021-05-06 13:30:00,4642434.830851185,1028629.5418506654,4236859.050785102,1.1056814128689982e-07,5
163,0,2021-05-06 13:35:00,4642435.0463853255,1028629.4796519999,4236859.26043565,1.0990336948345627e-07,5
164,0,2021-05-06 13:40:00,4642436.580519272,1028629.2126897414,4236865.17454621,1.2617661291942115e-07,5
165,0,2021-05-06 13:45:00,4642436.7225400815,1028629.5256602665,4236865.132766485,1.236536834786454e-07,5
166,0,2021-05-06 13:50:00,4642435.897818602,1028630.4018834119,4236860.984701654,1.1073315951212995e-07,6
167,0,2021-05-06 13:55:00,4642435.858242802,1028630.4643235939,4236861.274496036,1.169432200909747e-07,7
168,0,2021-05-06 14:00:00,4642435.687465418,1028630.5674419958,4236861.339899593,1.1513989289936909e-07,7
169,0,2021-05-06 14:05:00,4642436.255471721,1028630.678429287,4236861.901288557,1.169427885744461e-07,7
170,0,2021-05-06 14:10:00,4642436.110994016,1028630.8059571678,4236862.021965213,1.1532524489015179e-07,7
171,0,2021-05-06 14:15:00,4642436.025646932,1028630.8753059914,4236862.333144645,1.1515046490733014e-07,7
172,0,2021-05-06 14:20:00,4642435.522933888,1028629.8837669524,4236861.575261554,1.0983595947271683e-07,7
173,0,2021-05-06 14:25:00,4642435.497250727,1028629.9924165469,4236861.829308969,1.0947475741138483e-07,7
174,0,2021-05-06 14:30:00,4642438.595191423,1028635.4550835212,4236862.540231367,1.2236913179083747e-07,6
175,0,2021-05-06 14:35:00,4642438.973100377,1028635.9898396287,4236862.614745179,1.2381936815244337e-07,6
176,0,2021-05-06 14:40:00,4642439.006836773,1028636.2084072927,4236862.428310937,1.2292076311061677e-07,6
177,0,2021-05-06 14:45:00,4642436.1507643135,1028634.7195628651,4236858.8223423045,1.1736569250136551e-07,5
178,0,2021-05-06 14:50:00,4642435.7739383755,1028634.5436594904,4236858.389523409,1.0946440764204724e-07,5
179,0,2021-05-06 14:55:00,4642435.9178591985,1028634.7940542053,4236858.495487605,1.0903990056903707e-07,5
180,0,2021-05-06 15:00:00,,,,,0
181,0,2021-05-06 15:05:00,4642427.435571292,1028629.2194325546,4236854.060920084,8.455449238390559e-08,5
182,0,2021-05-06 15:10:00,4642426.574021546,1028628.6680584063,4236853.988561529,8.09685277466544e-08,5
183,0,2021-05-06 15:15:00,4642425.468960356,1028628.2958899064,4236853.642505601,7.743099546533987e-08,5
184,0,2021-05-06 15:20:00,4642429.502185924,1028630.2608596064,4236854.647976819,9.049246253934993e-08,5
185,0,2021-05-06 15:25:00,4642429.424617872,1028630.0951847314,4236854.894457863,9.000809171031035e-08,5
186,0,2021-05-06 15:30:00,,,,,0
187,0,2021-05-06 15:35:00,,,,,0
188,0,2021-05-06 15:40:00,,,,,0
189,0,2021-05-06 15:45:00,,,,,0
190,0,2021-05-06 15:50:00,,,,,0
191,0,2021-05-06 15:55:00,,,,,0
192,0,2021-05-06 16:00:00,,,,,0
193,0,2021-05-06 16:05:00,,,,,0
194,0,2021-05-06 16:10:00,4642446.275774814,1028621.7490403934,4236865.436234508,1.4509815055140713e-07,5
195,0,2021-05-06 16:15:00,4642447.872777538,1028621.7989835229,4236866.639679284,1.504731518972505e-07,5
196,0,2021-05-06 16:20:00,,,,,0
197,0,2021-05-06 16:25:00,4642435.581311763,1028627.4348718649,4236857.238847524,1.01661192487999e-07,5
198,0,2021-05-06 16:30:00,4642423.415364607,1028625.1815625608,4236853.672270471,7.282128999416444e-08,5
199,0,2021-05-06 16:35:00,4642424.002167496,1028625.2842577731,4236854.373157324,7.306758658937112e-08,5
200,0,2021-05-06 16:40:00,,,,,0
201,0,2021-05-06 16:45:00,,,,,0
202,0,2021-05-06 16:50:00,4642432.464962232,1028627.513617251,4236858.361691457,1.025383046461351e-07,6
203,0,2021-05-06 16:55:00,4642431.92831618,1028627.6179854196,4236859.104119499,9.95222854244214e-08,6
204,0,2021-05-06 17:00:00,4642430.971989385,1028627.6937175846,4236861.154682849,1.0196448782604925e-07,5
205,0,2021-05-06 17:05:00,4642430.8038403345,1028627.7376630694,4236862.738935775,1.0444598646631478e-07,5
206,0,2021-05-06 17:10:00,4642432.327052458,1028627.4261190894,4236861.351873647,1.0258332114323245e-07,6
207,0,2021-05-06 17:15:00,4642432.120272998,1028627.4396175173,4236862.0748133715,1.0190914863428275e-07,6
208,0,2021-05-06 17:20:00,4642431.464767141,1028627.2631758127,4236862.77701302,1.0264055946363422e-07,6
209,0,2021-05-06 17:25:00,4642429.6469894545,1028627.25761263,4236863.2334316615,9.853710235746603e-08,7
210,0,2021-05-06 17:30:00,4642429.165216633,1028627.6241366364,4236862.848899814,9.763667556595338e-08,8
211,0,2021-05-06 17:35:00,4642429.151743904,1028627.5359017036,4236863.656902951,9.855855746256945e-08,8
212,0,2021-05-06 17:40:00,4642429.994783741,1028627.0072915995,4236863.077929445,1.0189139107006953e-07,9
213,0,2021-05-06 17:45:00,4642430.496859426,1028627.0078901311,4236862.872119822,1.0271219025842455e-07,9
214,0,2021-05-06 17:50:00,4642431.536235051,1028625.7515681756,4236860.244996305,9.362838071137527e-08,6
215,0,2021-05-06 17:55:00,4642432.0359579,1028625.4258879198,4236860.133397472,9.027214756966274e-08,6
216,0,2021-05-06 18:00:00,4642434.794395877,1028626.5000687127,4236862.06733986,1.0159327086782504e-07,7
217,0,2021-05-06 18:05:00,4642435.286767544,1028626.409445182,4236862.196943033,1.0005110378941747e-07,7
218,0,2021-05-06 18:10:00,4642418.004896647,1028631.9425238313,4236846.18846975,6.59070299842201e-08,5
219,0,2021-05-06 18:15:00,4642415.842618476,1028632.5284354179,4236843.417195413,5.9440915736803744e-08,5
220,0,2021-05-06 18:20:00,4642437.120392373,1028626.0155610119,4236862.133751217,9.926468244746914e-08,7
221,0,2021-05-06 18:25:00,4642437.496805247,1028625.9757951237,4236862.349872254,9.837243227429058e-08,7
222,0,2021-05-06 18:30:00,4642438.156748966,1028625.9862995374,4236862.598479357,1.0015738574138856e-07,7
223,0,2021-05-06 18:35:00,4642438.515922055,1028625.9192560478,4236862.584761978,9.578329446609585e-08,7
224,0,2021-05-06 18:40:00,4642438.645393696,1028625.7746991036,4236862.741248817,9.329819590461336e-08,7
225,0,2021-05-06 18:45:00,4642437.354500767,1028624.6587813165,4236860.537391511,8.70160757721506e-08,6
226,0,2021-05-06 18:50:00,4642437.39218065,1028624.8929275454,4236861.334091599,8.686975813608757e-08,5
227,0,2021-05-06 18:55:00,4642437.116883829,1028624.9898690601,4236861.592037376,8.665798419289319e-08,5
228,0,2021-05-06 19:00:00,4642436.594663989,1028624.3044525667,4236859.898908752,7.842534081368902e-08,5
229,0,2021-05-06 19:05:00,4642436.667816318,1028624.5316814246,4236860.189378015,8.037552530531012e-08,5
230,0,2021-05-06 19:10:00,4642437.322516249,1028624.3211077384,4236860.525571253,8.122013312801539e-08,5
231,0,2021-05-06 19:15:00,4642436.7978628585,1028624.5462910286,4236860.342468308,8.035251101165441e-08,5
232,0,2021-05-06 19:20:00,4642437.12386264,1028624.6885903815,4236860.752757005,8.19264778328485e-08,5
233,0,2021-05-06 19:25:00,4642437.290969792,1028624.9925401156,4236861.107449017,8.285065931368351e-08,5
234,0,2021-05-06 19:30:00,4642437.072516222,1028625.150982008,4236861.164820801,7.971372527343557e-08,5
235,0,2021-05-06 19:35:00,4642437.428802791,1028625.3792449831,4236861.673915435,8.069301954427068e-08,5
236,0,2021-05-06 19:40:00,4642436.715441278,1028625.7061638323,4236861.663250523,8.16445684174579e-08,5
237,0,2021-05-06 19:45:00,4642436.868558853,1028625.9028419388,4236861.93394469,7.998561444218609e-08,5
238,0,2021-05-06 19:50:00,4642437.873476702,1028627.3821271333,4236864.266558157,8.687719003542324e-08,6
239,0,2021-05-06 19:55:00,4642437.309822062,1028627.6220167733,4236864.015450217,8.471148362517703e-08,6
240,0,2021-05-06 20:00:00,4642436.986247847,1028627.6257433009,4236863.488652213,8.268617481566746e-08,6
241,0,2021-05-06 20:05:00,4642436.572247375,1028627.3952269861,4236862.798911183,8.16975871120753e-08,6
242,0,2021-05-06 20:10:00,4642436.330332592,1028627.8818508474,4236863.070676879,8.189768928913126e-08,5
243,0,2021-05-06 20:15:00,4642435.986158092,1028628.3893700617,4236862.952913284,8.312502613095653e-08,5
244,0,2021-05-06 20:20:00,4642434.532392904,1028627.3142725888,4236861.7244427735,7.666636745346731e-08,7
245,0,2021-05-06 20:25:00,4642431.547626958,1028628.7522348628,4236861.495811672,6.592289832458791e-08,6
246,0,2021-05-06 20:30:00,4642431.1713745985,1028628.6896275687,4236861.015614495,7.015035215162513e-08,6
247,0,2021-05-06 20:35:00,4642431.534283336,1028628.7170429755,4236860.7926669065,6.684886209548567e-08,6
248,0,2021-05-06 20:40:00,4642431.367951839,1028628.5817129983,4236860.397785617,6.52770335760885e-08,6
249,0,2021-05-06 20:45:00,4642429.484283425,1028629.4447882804,4236859.1631812155,5.823146437621514e-08,5
250,0,2021-05-06 20:50:00,4642429.756089676,1028629.6123352374,4236859.375406779,5.934841315388135e-08,5
251,0,2021-05-06 20:55:00,4642429.935800526,1028629.3377923684,4236859.010943798,6.051133729061566e-08,5
252,0,2021-05-06 21:00:00,4642429.860229662,1028629.3016872777,4236858.817649082,6.250108901507454e-08,5
253,0,2021-05-06 21:05:00,4642430.243744976,1028629.1037648146,4236858.51943542,6.095722083239375e-08,5
254,0,2021-05-06 21:10:00,4642430.020780696,1028629.0510240475,4236858.0647335155,5.967503922505424e-08,5
255,0,2021-05-06 21:15:00,4642430.5651682075,1028628.6956923425,4236857.754517009,6.065862661426384e-08,5
256,0,2021-05-06 21:20:00,,,,,0
257,0,2021-05-06 21:25:00,,,,,0
258,0,2021-05-06 21:30:00,4642431.240438635,1028628.0375468045,4236857.3986907145,6.00992505408466e-08,5
259,0,2021-05-06 21:35:00,4642430.535299135,1028627.91964598,4236856.918113361,5.802825097156643e-08,5
260,0,2021-05-06 21:40:00,4642430.754872601,1028627.759114973,4236856.966692192,5.606611296724462e-08,5
261,0,2021-05-06 21:45:00,4642432.857900842,1028627.118354738,4236857.4219487775,6.308564531545248e-08,6
262,0,2021-05-06 21:50:00,4642432.854822788,1028627.1543620734,4236857.316573431,6.361216821131374e-08,6
263,0,2021-05-06 21:55:00,4642432.989775632,1028627.0013314979,4236857.233672446,6.312612246487442e-08,6
264,0,2021-05-06 22:00:00,4642432.973631072,1028626.6693327181,4236856.95037257,6.180691881133292e-08,6
265,0,2021-05-06 22:05:00,4642433.187107946,1028626.719660406,4236856.813758501,6.33713487340146e-08,6
266,0,2021-05-06 22:10:00,4642433.0081387805,1028626.7386690698,4236856.447293663,6.102654811446023e-08,6
267,0,2021-05-06 22:15:00,4642433.223492641,1028626.6156491808,4236856.426410075,5.915399775329502e-08,7
268,0,2021-05-06 22:20:00,4642433.317683781,1028626.5731143383,4236856.238971254,6.003157002454864e-08,7
269,0,2021-05-06 22:25:00,4642433.189060061,1028626.4724665729,4236855.970531252,6.000312061671804e-08,7
270,0,2021-05-06 22:30:00,4642433.320994913,1028624.1348070395,4236855.426377416,5.621510325045346e-08,6
