,index,datetime,xr,yr,zr,dtr_GPS,dtr_GAL,in_view_sat
205,0,2021-05-06 17:05:00,4642430.912441926,1028628.2414335065,4236853.953330468,1.3092824908256914e-08,9.076992499254499e-08,14
206,0,2021-05-06 17:10:00,4642431.345041751,1028628.3807764495,4236856.306152183,1.633394074500756e-08,9.760720764540025e-08,16
207,0,2021-05-06 17:15:00,4642431.41673623,1028628.5663614068,4236857.240771719,1.682264373873663e-08,9.811831065648021e-08,17
208,0,2021-05-06 17:20:00,4642431.480309816,1028628.6534665667,4236857.507733122,1.7332667635625816e-08,9.932487006967707e-08,17
209,0,2021-05-06 17:25:00,4642431.918187206,1028628.8517366541,4236858.362485523,1.7233326003894887e-08,9.939104829090541e-08,16
210,0,2021-05-06 17:30:00,4642432.576740524,1028628.6083461328,4236859.551424824,1.9460827027408295e-08,1.033169451901101e-07,17
211,0,2021-05-06 17:35:00,4642432.49139614,1028628.7045141589,4236859.838876397,2.04602183939827e-08,1.0328516620482322e-07,18
212,0,2021-05-06 17:40:00,4642433.051547382,1028628.3691543989,4236860.746288316,2.5082464442169848e-08,1.0952792440119521e-07,19
213,0,2021-05-06 17:45:00,4642432.615992168,1028628.3385457235,4236860.674178009,2.549011090483772e-08,1.0961302182351255e-07,19
214,0,2021-05-06 17:50:00,4642432.710597381,1028627.8316031166,4236858.822330771,2.1674666878130157e-08,1.0026420468066624e-07,16
215,0,2021-05-06 17:55:00,4642433.009740936,1028627.4294873525,4236859.550343631,1.998256084047013e-08,9.83980171151723e-08,16
216,0,2021-05-06 18:00:00,4642433.848147068,1028628.0793309774,4236860.120810788,2.3537109108799337e-08,1.0512722371268053e-07,17
217,0,2021-05-06 18:05:00,4642433.197390657,1028628.2185982433,4236859.957586975,1.9727785765018447e-08,1.0177129512482166e-07,17
218,0,2021-05-06 18:10:00,4642433.432490192,1028628.51467819,4236859.183491456,1.824772528984597e-08,1.0620134933307729e-07,15
219,0,2021-05-06 18:15:00,4642431.9877859615,1028628.6089073934,4236858.057519595,1.3962866363196798e-08,1.014988244497526e-07,15
220,0,2021-05-06 18:20:00,4642433.389044054,1028627.8114996915,4236860.269688275,1.9844707470312598e-08,9.959835061616757e-08,17
221,0,2021-05-06 18:25:00,4642433.927869803,1028627.981193544,4236860.198315594,1.9703136378511964e-08,9.851272576233644e-08,17
222,0,2021-05-06 18:30:00,4642434.204744987,1028627.5538195774,4236860.77142707,2.1267448667887396e-08,1.0005902319196568e-07,18
223,0,2021-05-06 18:35:00,4642433.82861952,1028627.6254272498,4236859.941142878,1.507257047121038e-08,9.326853890942447e-08,18
224,0,2021-05-06 18:40:00,4642434.035117217,1028627.4752891201,4236860.121143276,1.354366018739698e-08,9.07201303261911e-08,18
225,0,2021-05-06 18:45:00,4642434.769956392,1028626.7129748889,4236859.886228245,1.589310762832766e-08,9.035967974957084e-08,17
226,0,2021-05-06 18:50:00,4642434.538755977,1028627.168704322,4236860.397622064,1.4572654911946402e-08,8.982180003243445e-08,16
227,0,2021-05-06 18:55:00,4642434.6281645885,1028626.8905609464,4236860.266173608,1.4058000449957342e-08,8.8642434150915e-08,16
228,0,2021-05-06 19:00:00,4642434.398289036,1028626.8363748061,4236859.003385651,8.168873495929725e-09,8.096168215950913e-08,17
229,0,2021-05-06 19:05:00,4642433.744202984,1028627.0130098622,4236858.374469232,7.998585445843064e-09,7.959300211744555e-08,17
230,0,2021-05-06 19:10:00,4642434.403245196,1028627.0801863708,4236858.5574181,8.094141120481978e-09,7.962200796618238e-08,17
231,0,2021-05-06 19:15:00,4642433.992702211,1028627.3203775015,4236858.350391419,8.21122419574081e-09,7.800810057871903e-08,16
232,0,2021-05-06 19:20:00,4642434.067192217,1028627.4948746571,4236858.4303411,8.075728078713086e-09,7.76171909528632e-08,16
233,0,2021-05-06 19:25:00,4642434.613404403,1028627.7823749665,4236858.678864896,9.098238800645899e-09,7.788102145230031e-08,16
234,0,2021-05-06 19:30:00,4642433.785806412,1028627.7261341384,4236858.7909029275,4.893805649829739e-09,7.22998422356055e-08,17
235,0,2021-05-06 19:35:00,4642433.943387534,1028628.0709764586,4236858.703269341,4.202151904917158e-09,7.072402952444812e-08,17
236,0,2021-05-06 19:40:00,4642433.9487851765,1028628.4397163125,4236858.485065957,5.894483096634615e-09,7.13469085962631e-08,17
237,0,2021-05-06 19:45:00,4642433.250813757,1028627.9839761904,4236858.000284476,1.894342295069898e-09,6.50532857292276e-08,16
238,0,2021-05-06 19:50:00,4642433.18693759,1028628.4177373053,4236858.797236643,3.507879175517666e-09,6.571126693327828e-08,17
239,0,2021-05-06 19:55:00,4642432.662287694,1028628.6650213001,4236858.873731485,1.9991568471670422e-09,6.266009311836955e-08,18
240,0,2021-05-06 20:00:00,4642432.376501195,1028629.0599421852,4236858.21804415,1.0935399739989945e-09,5.940498737889633e-08,17
241,0,2021-05-06 20:05:00,4642432.158348243,1028629.036045566,4236857.974597915,6.064535004054853e-10,5.8320320193944596e-08,17
242,0,2021-05-06 20:10:00,4642431.608413955,1028629.2361732136,4236857.709794293,-3.191101627325999e-10,5.573688440382865e-08,16
243,0,2021-05-06 20:15:00,4642430.903368023,1028629.2088949344,4236857.407105423,-6.260210794975485e-10,5.473683722441986e-08,15
244,0,2021-05-06 20:20:00,4642430.1242002165,1028629.161618116,4236856.971998529,-2.6534276293119677e-09,5.07249519567717e-08,16
245,0,2021-05-06 20:25:00,4642428.978233004,1028629.4714529524,4236856.6462494815,-8.982915331959881e-09,4.33476206169204e-08,15
246,0,2021-05-06 20:30:00,4642427.9988448825,1028629.3295349579,4236856.181676268,-4.991138369430575e-09,4.613030557177924e-08,15
247,0,2021-05-06 20:35:00,4642428.1960596405,1028629.0667322159,4236855.893330889,-8.85425614115843e-09,4.2522147399103554e-08,15
248,0,2021-05-06 20:40:00,4642428.684752207,1028629.1597526878,4236855.951863104,-8.135167325617473e-09,4.3536793198250455e-08,15
249,0,2021-05-06 20:45:00,4642428.618871709,1028629.4391262962,4236855.22607156,-9.225318870756038e-09,4.1949826325207056e-08,15
250,0,2021-05-06 20:50:00,4642429.307984581,1028629.8204755826,4236855.8023398,-6.079904094123275e-09,4.5410536917087475e-08,15
251,0,2021-05-06 20:55:00,4642429.251535629,1028629.6021949637,4236856.00609775,-5.383061943780635e-09,4.784102766357354e-08,15
252,0,2021-05-06 21:00:00,4642429.20970931,1028629.4956862924,4236855.886401498,-2.264573947609143e-09,5.1127715563772105e-08,15
253,0,2021-05-06 21:05:00,4642429.6562896855,1028629.8931978992,4236856.0451547215,-3.164259527513322e-09,5.149731924486253e-08,15
254,0,2021-05-06 21:10:00,4642430.583772082,1028629.6270640023,4236856.3902253965,-3.2944797082099003e-10,5.528520107287304e-08,15
255,0,2021-05-06 21:15:00,4642429.279135765,1028629.6438731181,4236855.523110375,-4.021807847650669e-09,5.235965684664929e-08,15
256,0,2021-05-06 21:20:00,4642427.802305573,1028629.5027820928,4236854.0685422085,-7.377005616525763e-09,5.2300444693007326e-08,14
257,0,2021-05-06 21:25:00,4642429.0976612,1028629.1018433128,4236854.297835145,-7.133853000213466e-09,5.4256088886151974e-08,14
258,0,2021-05-06 21:30:00,4642429.674490836,1028629.3260187138,4236855.448880922,-3.706884854669411e-09,5.491877669199633e-08,15
259,0,2021-05-06 21:35:00,4642429.880541126,1028629.2626849032,4236855.273386028,-3.177140720736194e-09,5.630660838228045e-08,15
260,0,2021-05-06 21:40:00,4642430.096345506,1028629.1904801602,4236854.97362177,-6.080976587920348e-09,5.4633308275892464e-08,15
261,0,2021-05-06 21:45:00,4642430.573635621,1028628.8667890022,4236854.945843586,-3.2155542440728417e-09,5.8470727912013136e-08,17
262,0,2021-05-06 21:50:00,4642430.531221489,1028628.9088601114,4236854.85958416,-3.327157341741949e-09,5.96281985255928e-08,17
263,0,2021-05-06 21:55:00,4642430.607446463,1028628.5629818429,4236854.492807191,-3.469406359353564e-09,5.9179885183650995e-08,17
264,0,2021-05-06 22:00:00,4642430.9512257725,1028628.1661693833,4236854.310420866,-5.14814346044823e-09,5.921604606472747e-08,17
265,0,2021-05-06 22:05:00,4642430.8300224235,1028628.2025178086,4236853.951023415,-4.105928575605572e-09,6.00892896218152e-08,18
266,0,2021-05-06 22:10:00,4642430.9918360235,1028628.4779252408,4236853.904946273,-4.789459398421509e-09,5.912779922009152e-08,18
267,0,2021-05-06 22:15:00,4642432.63686767,1028628.2992401477,4236854.694381615,-3.4436672651816808e-09,6.226195718269492e-08,18
268,0,2021-05-06 22:20:00,4642432.415230768,1028628.3418875387,4236854.586929531,-2.4160927990785503e-09,6.284140765012851e-08,18
269,0,2021-05-06 22:25:00,4642432.5129387565,1028627.9064948614,4236854.276460886,-1.7755175401884693e-09,6.329353149734556e-08,17
270,0,2021-05-06 22:30:00,4642433.320329071,1028627.7855284831,4236854.172501954,1.2155418394972841e-09,6.342013824653775e-08,16
271,0,2021-05-06 22:35:00,4642433.76039487,1028627.6682954933,4236853.894090056,3.922215422466789e-10,6.267461267061808e-08,16
272,0,2021-05-06 22:40:00,4642432.417136723,1028627.9978269123,4236853.836123613,-2.5940299366034075e-09,6.150521500402205e-08,17
273,0,2021-05-06 22:45:00,4642431.947320575,1028628.1168412211,4236853.196619769,-4.79694288882272e-09,5.761315189724701e-08,16
274,0,2021-05-06 22:50:00,4642431.421137914,1028627.4871925203,4236852.396465853,-5.397976208414897e-09,5.84447638220766e-08,16
275,0,2021-05-06 22:55:00,4642431.355053921,1028627.6948650845,4236852.360033458,-4.439652734740144e-09,5.83675014271408e-08,15
276,0,2021-05-06 23:00:00,4642430.946149226,1028627.368313988,4236852.409441933,-3.315148835180231e-09,5.977457875469504e-08,16
277,0,2021-05-06 23:05:00,4642434.394186739,1028629.1103480749,4236853.430284938,9.846007419080921e-10,6.592423683296574e-08,17
278,0,2021-05-06 23:10:00,4642434.201308766,1028628.8402922571,4236853.526190556,2.3000848949440956e-09,6.778630815067709e-08,17
279,0,2021-05-06 23:15:00,4642431.282288051,1028627.2386859767,4236852.24591502,-5.1838812681962e-09,5.748906584041237e-08,16
280,0,2021-05-06 23:20:00,4642431.4952185685,1028627.280328015,4236853.049385459,-2.977004029392638e-09,5.981450109749463e-08,15
281,0,2021-05-06 23:25:00,4642432.591364704,1028627.8268624833,4236853.7615255965,-2.559307850633287e-10,6.34376167121622e-08,16
282,0,2021-05-06 23:30:00,4642432.103757124,1028627.2690926171,4236853.713812614,-1.1185959852642379e-10,6.446391119351828e-08,14
283,0,2021-05-06 23:35:00,4642431.869444153,1028627.2575983808,4236853.923324881,5.046685415572958e-10,6.523907692604952e-08,14
284,0,2021-05-06 23:40:00,4642431.802873898,1028629.1058725762,4236855.425607414,6.520282183404857e-09,7.566183217717504e-08,13
285,0,2021-05-06 23:45:00,4642432.007521911,1028629.0162958778,4236855.825635472,5.425823295617666e-09,7.471558989556036e-08,12
286,0,2021-05-06 23:50:00,,,,,,0
287,0,2021-05-06 23:55:00,,,,,,0
