,index,datetime,xr,yr,zr,dtr,in_view_sat
67,0,2021-05-06 05:35:00,4642437.976892872,1028633.2181862066,4236859.092934721,7.965715492227969e-08,6
68,0,2021-05-06 05:40:00,4642437.345926758,1028633.5801555496,4236858.601139157,7.795704794266797e-08,6
69,0,2021-05-06 05:45:00,4642437.699577315,1028633.8526631513,4236858.476164867,7.989575954097414e-08,6
70,0,2021-05-06 05:50:00,4642433.493921518,1028633.9123698132,4236856.29314413,6.49800803183299e-08,6
71,0,2021-05-06 05:55:00,4642433.016341155,1028634.0727120679,4236855.713005492,6.859160415032088e-08,6
72,0,2021-05-06 06:00:00,4642437.399240122,1028634.6115898894,4236857.454023423,7.4723940595916e-08,6
73,0,2021-05-06 06:05:00,4642437.830407881,1028634.9605693115,4236857.60935993,7.667726940836009e-08,6
74,0,2021-05-06 06:10:00,4642438.3025149675,1028635.3912933677,4236857.709999989,7.81915097771336e-08,6
75,0,2021-05-06 06:15:00,4642438.416323649,1028635.6670682066,4236857.534940331,8.062135251927795e-08,6
76,0,2021-05-06 06:20:00,4642437.581159182,1028635.6174221905,4236855.566329815,7.584925728255473e-08,5
77,0,2021-05-06 06:25:00,4642439.37069292,1028636.4413623739,4236857.535633882,8.242516626722083e-08,6
78,0,2021-05-06 06:30:00,,,,,0
79,0,2021-05-06 06:35:00,,,,,0
80,0,2021-05-06 06:40:00,,,,,0
81,0,2021-05-06 06:45:00,4642448.245860506,1028640.1017307264,4236861.952973129,1.1995900441594766e-07,5
82,0,2021-05-06 06:50:00,,,,,0
83,0,2021-05-06 06:55:00,4642424.05092756,1028625.1817421422,4236867.396149436,9.490200497101063e-08,5
84,0,2021-05-06 07:00:00,4642431.755899137,1028630.1627803845,4236854.143717066,7.613130882047751e-08,6
85,0,2021-05-06 07:05:00,4642432.038575913,1028630.2792578447,4236854.109858725,7.892770135392993e-08,6
86,0,2021-05-06 07:10:00,4642432.511044404,1028630.3654344879,4236854.5582988085,8.108255168432358e-08,6
87,0,2021-05-06 07:15:00,4642452.304871394,1028643.0656035972,4236861.70075526,1.3459917256351444e-07,5
88,0,2021-05-06 07:20:00,4642452.145756399,1028643.1421198825,4236861.385669369,1.3460790262780576e-07,5
89,0,2021-05-06 07:25:00,4642451.580176881,1028643.0509647462,4236860.761802591,1.348538866075768e-07,5
90,0,2021-05-06 07:30:00,4642437.23596532,1028632.2035689607,4236856.6904716445,9.767983404387651e-08,6
91,0,2021-05-06 07:35:00,4642437.12736053,1028632.0151758539,4236856.953209394,9.951152626835096e-08,6
92,0,2021-05-06 07:40:00,4642436.82753741,1028631.7113929762,4236857.104498217,1.002888602244806e-07,6
93,0,2021-05-06 07:45:00,4642436.468906428,1028631.2020455837,4236858.26953835,1.0010865017641256e-07,7
94,0,2021-05-06 07:50:00,4642436.231928226,1028630.8810720915,4236858.719283528,9.88394618156426e-08,7
95,0,2021-05-06 07:55:00,4642436.507947208,1028630.7527231573,4236858.995796322,1.0227538931250931e-07,7
96,0,2021-05-06 08:00:00,4642435.869920614,1028630.6389931972,4236859.196572849,1.0138938880088073e-07,7
97,0,2021-05-06 08:05:00,4642435.736915845,1028630.4634287762,4236859.48973056,1.021686488109249e-07,7
98,0,2021-05-06 08:10:00,4642436.057765165,1028630.4966445849,4236859.970336941,1.0500955175561875e-07,7
99,0,2021-05-06 08:15:00,4642434.837725783,1028629.8397313067,4236859.964637212,1.009560078746476e-07,8
100,0,2021-05-06 08:20:00,4642435.864257756,1028630.3284777076,4236860.882589032,1.0360006039243281e-07,6
101,0,2021-05-06 08:25:00,4642436.129621014,1028630.4893783089,4236861.001361824,1.0650540290885725e-07,6
102,0,2021-05-06 08:30:00,4642434.57973405,1028629.6862657547,4236860.381416073,1.0602235091799773e-07,7
103,0,2021-05-06 08:35:00,4642434.594741733,1028629.8624383216,4236860.423598893,1.0940617739574852e-07,7
104,0,2021-05-06 08:40:00,4642434.565081881,1028629.8881508295,4236860.416616037,1.0254952654575392e-07,7
105,0,2021-05-06 08:45:00,4642434.514731025,1028629.8075905594,4236860.661163966,1.0421919481338494e-07,7
106,0,2021-05-06 08:50:00,,,,,0
107,0,2021-05-06 08:55:00,,,,,0
108,0,2021-05-06 09:00:00,4642435.194009754,1028630.2022775257,4236861.11317757,1.0896966839690082e-07,8
109,0,2021-05-06 09:05:00,4642434.992409103,1028630.1702412814,4236861.036116801,1.0811239764982992e-07,8
110,0,2021-05-06 09:10:00,4642434.743188957,1028630.0146010853,4236860.839811506,1.1242273606722177e-07,7
111,0,2021-05-06 09:15:00,4642434.697600547,1028629.9774539791,4236860.840765528,1.0971612142146458e-07,7
112,0,2021-05-06 09:20:00,4642434.719632838,1028630.0505640801,4236860.8629945675,1.118569838758057e-07,7
113,0,2021-05-06 09:25:00,4642434.406701304,1028629.9801216907,4236860.693953404,1.0734796451072737e-07,7
114,0,2021-05-06 09:30:00,4642434.387827234,1028629.4867694423,4236859.994883197,1.0938459466159248e-07,7
115,0,2021-05-06 09:35:00,4642433.884771177,1028629.487571734,4236859.321771581,1.0712905371157791e-07,7
116,0,2021-05-06 09:40:00,4642429.091612179,1028630.1013836327,4236857.807039445,9.660587593610945e-08,6
117,0,2021-05-06 09:45:00,4642428.94148232,1028629.79670874,4236857.321140389,9.574476543435326e-08,6
118,0,2021-05-06 09:50:00,4642428.355292066,1028629.3458565378,4236856.161497906,9.153758814036433e-08,5
119,0,2021-05-06 09:55:00,4642429.563457267,1028629.782828512,4236856.308403046,9.470187819012113e-08,6
120,0,2021-05-06 10:00:00,,,,,0
121,0,2021-05-06 10:05:00,,,,,0
122,0,2021-05-06 10:10:00,4642429.909968359,1028628.8078771309,4236854.752347561,9.093338429661319e-08,6
123,0,2021-05-06 10:15:00,4642429.6985391565,1028628.5714757963,4236854.191296297,8.907238005244845e-08,6
124,0,2021-05-06 10:20:00,4642429.724848053,1028628.3206983402,4236853.7861527335,8.537042244359344e-08,6
125,0,2021-05-06 10:25:00,4642430.126454948,1028628.0780303946,4236853.4272260545,8.47686383935354e-08,6
126,0,2021-05-06 10:30:00,4642430.11879806,1028627.8206420406,4236853.178330113,8.126658162840673e-08,6
127,0,2021-05-06 10:35:00,4642430.202012478,1028627.7769501248,4236852.892204735,8.054667439104271e-08,6
128,0,2021-05-06 10:40:00,4642430.113690123,1028627.6818647997,4236852.725567217,7.616090152584715e-08,6
129,0,2021-05-06 10:45:00,4642430.442608419,1028627.5051244547,4236852.474658131,7.620644554846387e-08,6
130,0,2021-05-06 10:50:00,4642430.608915555,1028627.5708554515,4236852.395257305,7.4649441356057e-08,6
131,0,2021-05-06 10:55:00,4642431.278625317,1028627.4496256561,4236852.396163585,7.716025605245596e-08,6
132,0,2021-05-06 11:00:00,4642432.11486101,1028627.5455372185,4236852.592192685,7.949174226917819e-08,5
133,0,2021-05-06 11:05:00,4642432.549457178,1028627.5365179116,4236852.717975446,8.137569560794518e-08,5
134,0,2021-05-06 11:10:00,4642432.751750293,1028627.5212819092,4236852.893765061,8.307589833043268e-08,5
135,0,2021-05-06 11:15:00,4642433.466250834,1028627.4300511279,4236853.073394487,8.965404430351884e-08,5
136,0,2021-05-06 11:20:00,4642433.750591007,1028627.4439747605,4236853.335736259,8.290019326488287e-08,5
137,0,2021-05-06 11:25:00,4642434.349627343,1028627.4887484456,4236853.782556025,8.829855000071382e-08,5
138,0,2021-05-06 11:30:00,4642434.899397463,1028627.4974221354,4236854.054796547,8.669947477610339e-08,5
139,0,2021-05-06 11:35:00,4642435.760656028,1028627.6472531718,4236854.917477968,9.10967060680005e-08,5
140,0,2021-05-06 11:40:00,4642438.485642471,1028629.4332812709,4236858.601180882,1.0488768732951692e-07,6
141,0,2021-05-06 11:45:00,4642439.238781468,1028629.8159598288,4236859.52518435,1.112540391901372e-07,6
142,0,2021-05-06 11:50:00,4642439.931274813,1028630.0264623129,4236860.299365565,1.1725425034648581e-07,6
143,0,2021-05-06 11:55:00,4642440.498536204,1028630.2751395538,4236860.92546683,1.1871939791162019e-07,6
144,0,2021-05-06 12:00:00,4642436.578157054,1028630.7576463001,4236861.637945402,1.1548381033911757e-07,6
145,0,2021-05-06 12:05:00,4642436.753183273,1028630.7677609023,4236861.8589989925,1.1747534991707717e-07,6
146,0,2021-05-06 12:10:00,4642439.441432999,1028628.9748570567,4236861.960071192,1.2620678441643054e-07,6
147,0,2021-05-06 12:15:00,4642439.116762606,1028629.1311678627,4236861.788100979,1.2388218355398363e-07,6
148,0,2021-05-06 12:20:00,4642436.579666231,1028627.7750920188,4236856.021961488,1.0967236078172593e-07,5
149,0,2021-05-06 12:25:00,4642436.670191747,1028627.9409407884,4236856.450111146,1.1401505418861576e-07,5
150,0,2021-05-06 12:30:00,4642438.275989509,1028629.630308405,4236861.688686309,1.3179738332977633e-07,6
151,0,2021-05-06 12:35:00,4642438.417054756,1028629.9194995968,4236861.948643675,1.290595057966237e-07,6
152,0,2021-05-06 12:40:00,4642437.976787444,1028629.8288895723,4236861.781814128,1.2894070096656008e-07,6
153,0,2021-05-06 12:45:00,4642437.810889754,1028629.998895242,4236861.684261468,1.2712137210556303e-07,6
154,0,2021-05-06 12:50:00,4642437.605154795,1028630.2225351087,4236861.664997718,1.2847885500421618e-07,6
155,0,2021-05-06 12:55:00,4642437.604267887,1028630.1392517255,4236861.599365868,1.273957948086731e-07,6
156,0,2021-05-06 13:00:00,4642437.558205304,1028630.2743031378,4236861.596263361,1.2845142139524628e-07,6
157,0,2021-05-06 13:05:00,4642437.372476779,1028630.1684881215,4236861.46233363,1.2784631606754815e-07,6
158,0,2021-05-06 13:10:00,4642441.017550643,1028633.4550763535,4236862.237562774,1.389153981927226e-07,5
159,0,2021-05-06 13:15:00,4642440.994891784,1028633.4601641793,4236862.271779198,1.3925190866438273e-07,5
160,0,2021-05-06 13:20:00,4642436.570680103,1028629.9429623644,4236860.559863592,1.2520996660838044e-07,5
161,0,2021-05-06 13:25:00,4642436.4719559355,1028629.9201702035,4236860.520270486,1.2200558709838041e-07,5
162,0,2021-05-06 13:30:00,4642436.374338268,1028629.8151008318,4236860.4507635515,1.2168616269171882e-07,5
163,0,2021-05-06 13:35:00,4642436.586374778,1028629.7474827622,4236860.671944766,1.2100216920594573e-07,5
164,0,2021-05-06 13:40:00,4642438.096522713,1028629.4890996245,4236866.525309827,1.370594661047185e-07,5
165,0,2021-05-06 13:45:00,4642438.231146532,1028629.7975972781,4236866.485718293,1.3445986266896378e-07,5
166,0,2021-05-06 13:50:00,4642437.41805466,1028630.6620384286,4236862.376155736,1.215451261245858e-07,6
167,0,2021-05-06 13:55:00,4642437.469981925,1028630.7244864919,4236862.697295133,1.2786055025150575e-07,7
168,0,2021-05-06 14:00:00,4642437.288284075,1028630.8263248684,4236862.748205063,1.2580249816589917e-07,7
169,0,2021-05-06 14:05:00,4642437.801850651,1028630.9353710243,4236863.287374429,1.2716654078275658e-07,7
170,0,2021-05-06 14:10:00,4642437.544566041,1028631.0596494017,4236863.331194128,1.2479013782904452e-07,7
171,0,2021-05-06 14:15:00,4642437.284141526,1028631.1177843963,4236863.488419481,1.2347721602256364e-07,7
172,0,2021-05-06 14:20:00,4642436.548158482,1028630.1022744292,4236862.506365209,1.1666013547025168e-07,7
173,0,2021-05-06 14:25:00,4642436.264527961,1028630.1563475614,4236862.525166427,1.1461898180973908e-07,7
174,0,2021-05-06 14:30:00,4642439.05220677,1028635.5266758446,4236862.972742363,1.2555045775777235e-07,6
175,0,2021-05-06 14:35:00,4642439.051745503,1028635.9416373727,4236862.746134787,1.2471365887928983e-07,6
176,0,2021-05-06 14:40:00,4642438.658253962,1028636.0239079556,4236862.227291325,1.2126696841965208e-07,6
177,0,2021-05-06 14:45:00,4642435.353649687,1028634.3801580003,4236858.28486146,1.1305758634098194e-07,5
178,0,2021-05-06 14:50:00,4642434.498978214,1028634.029611705,4236857.487047068,1.0237444007725169e-07,5
179,0,2021-05-06 14:55:00,4642434.151450761,1028634.0934449463,4236857.2236474175,9.910592193537559e-08,5
180,0,2021-05-06 15:00:00,,,,,0
181,0,2021-05-06 15:05:00,4642425.545458897,1028628.7026883306,4236852.506059125,7.150776982148335e-08,5
182,0,2021-05-06 15:10:00,4642424.435480088,1028628.0915351113,4236852.194812333,6.585780739215445e-08,5
183,0,2021-05-06 15:15:00,4642423.142709772,1028627.6832124634,4236851.650446578,6.054098354544443e-08,5
184,0,2021-05-06 15:20:00,4642427.184479209,1028629.55656243,4236852.601296021,7.25912291949177e-08,5
185,0,2021-05-06 15:25:00,4642426.996742274,1028629.3821585247,4236852.699432863,7.086131092968153e-08,5
186,0,2021-05-06 15:30:00,,,,,0
187,0,2021-05-06 15:35:00,,,,,0
188,0,2021-05-06 15:40:00,,,,,0
189,0,2021-05-06 15:45:00,,,,,0
190,0,2021-05-06 15:50:00,,,,,0
191,0,2021-05-06 15:55:00,,,,,0
192,0,2021-05-06 16:00:00,,,,,0
193,0,2021-05-06 16:05:00,,,,,0
194,0,2021-05-06 16:10:00,4642443.753723094,1028621.8626950936,4236863.248001431,1.285850438648384e-07,5
195,0,2021-05-06 16:15:00,4642445.66895211,1028621.9170314808,4236864.753506838,1.3642008156506394e-07,5
196,0,2021-05-06 16:20:00,,,,,0
197,0,2021-05-06 16:25:00,4642434.942801891,1028627.2878993949,4236856.659421863,9.588153902558007e-08,5
198,0,2021-05-06 16:30:00,4642422.9954541,1028625.0994945475,4236853.3284927355,6.91763006439448e-08,5
199,0,2021-05-06 16:35:00,4642423.881564195,1028625.2616787432,4236854.2912232615,7.168948399161265e-08,5
200,0,2021-05-06 16:40:00,,,,,0
201,0,2021-05-06 16:45:00,,,,,0
202,0,2021-05-06 16:50:00,4642433.247948581,1028627.6885047377,4236859.0664557535,1.0747960394038687e-07,6
203,0,2021-05-06 16:55:00,4642433.0180238895,1028627.8517231571,4236860.053644224,1.0634131463514036e-07,6
204,0,2021-05-06 17:00:00,4642432.40968752,1028627.9644133898,4236862.20478996,1.1024583912634888e-07,5
205,0,2021-05-06 17:05:00,4642432.46350997,1028628.0545634041,4236863.955986177,1.1403635771614133e-07,5
206,0,2021-05-06 17:10:00,4642434.0615220005,1028627.79708656,4236862.885736702,1.1350267966130932e-07,6
207,0,2021-05-06 17:15:00,4642433.975232056,1028627.8431672041,4236863.752148648,1.137086560197021e-07,6
208,0,2021-05-06 17:20:00,4642433.412238391,1028627.6932268256,4236864.5574530335,1.150934581002178e-07,6
209,0,2021-05-06 17:25:00,4642431.933952491,1028627.7456492762,4236865.262292996,1.1247320160931837e-07,7
210,0,2021-05-06 17:30:00,4642431.528319975,1028628.1209807884,4236864.956396555,1.1199233760484902e-07,8
211,0,2021-05-06 17:35:00,4642431.546378611,1028628.049515948,4236865.791228206,1.1311532905522842e-07,8
212,0,2021-05-06 17:40:00,4642432.372803848,1028627.5528967063,4236865.245493331,1.1658435453640988e-07,9
213,0,2021-05-06 17:45:00,4642432.859933506,1028627.5701673408,4236865.042213945,1.1744241470114295e-07,9
214,0,2021-05-06 17:50:00,4642433.934907799,1028626.3038326666,4236862.402501713,1.0853819937145904e-07,6
215,0,2021-05-06 17:55:00,4642434.459618285,1028625.9733970304,4236862.259299137,1.0516411280135536e-07,6
216,0,2021-05-06 18:00:00,4642436.846573498,1028627.1299152513,4236864.046778669,1.1561984434432616e-07,7
217,0,2021-05-06 18:05:00,4642437.295128273,1028627.050968355,4236864.125280184,1.1393429457206698e-07,7
218,0,2021-05-06 18:10:00,4642419.87738987,1028632.6749818011,4236847.933180317,7.94989169280808e-08,5
219,0,2021-05-06 18:15:00,4642417.483351846,1028633.3332350502,4236844.933775482,7.254291262757655e-08,5
220,0,2021-05-06 18:20:00,4642439.047540486,1028626.6733814533,4236863.950899024,1.1284941473173489e-07,7
221,0,2021-05-06 18:25:00,4642439.410032403,1028626.6326917881,4236864.141208341,1.1188187764465569e-07,7
222,0,2021-05-06 18:30:00,4642440.056863726,1028626.636804423,4236864.363677108,1.135680780900093e-07,7
223,0,2021-05-06 18:35:00,4642440.398974406,1028626.5566619937,4236864.319861242,1.0904484274447578e-07,7
224,0,2021-05-06 18:40:00,4642440.505334068,1028626.3936139998,4236864.4433836425,1.0634582958971375e-07,7
225,0,2021-05-06 18:45:00,4642439.100342228,1028625.1936508992,4236862.077545229,9.935318838266389e-08,6
226,0,2021-05-06 18:50:00,4642439.017383081,1028625.4142578965,4236862.924772456,9.893420550818118e-08,5
227,0,2021-05-06 18:55:00,4642438.683843168,1028625.4733580397,4236863.125870407,9.81917177082535e-08,5
228,0,2021-05-06 19:00:00,4642437.92218729,1028624.5787768662,4236861.037265308,8.821000625502133e-08,5
229,0,2021-05-06 19:05:00,4642437.884329993,1028624.7525597777,4236861.212490581,8.921802864000648e-08,5
230,0,2021-05-06 19:10:00,4642438.413354435,1028624.4881718692,4236861.422359096,8.895718559745979e-08,5
231,0,2021-05-06 19:15:00,4642437.740230618,1028624.66106008,4236861.099340419,8.679934357802849e-08,5
232,0,2021-05-06 19:20:00,4642437.889703015,1028624.754925333,4236861.35306778,8.688475550484572e-08,5
233,0,2021-05-06 19:25:00,4642437.848726499,1028625.0161136077,4236861.532493586,8.611873164630857e-08,5
234,0,2021-05-06 19:30:00,4642437.388056551,1028625.1387218315,4236861.39449453,8.109450384595749e-08,5
235,0,2021-05-06 19:35:00,4642437.467341744,1028625.3384016771,4236861.68743906,8.000396008815785e-08,5
236,0,2021-05-06 19:40:00,4642436.441282021,1028625.6438547369,4236861.439743597,7.872205897000968e-08,5
237,0,2021-05-06 19:45:00,4642436.244032433,1028625.8259723363,4236861.45336293,7.468727246409341e-08,5
238,0,2021-05-06 19:50:00,4642436.789222018,1028627.1838577891,4236863.3401555065,7.860929845491689e-08,6
239,0,2021-05-06 19:55:00,4642435.779276613,1028627.2933399341,4236862.638678664,7.352460779511303e-08,6
240,0,2021-05-06 20:00:00,4642435.068758225,1028627.1890221522,4236861.713737891,6.88781983763152e-08,6
241,0,2021-05-06 20:05:00,4642434.331570533,1028626.8939222354,4236860.702232717,6.56588869249387e-08,6
242,0,2021-05-06 20:10:00,4642433.857404099,1028627.4964323856,4236860.89405295,6.44357562585412e-08,5
243,0,2021-05-06 20:15:00,4642433.210861375,1028627.8274406046,4236860.385397398,6.361477374371472e-08,5
244,0,2021-05-06 20:20:00,4642431.598479802,1028626.6644026366,4236859.024024709,5.609820957491453e-08,7
245,0,2021-05-06 20:25:00,4642428.501832976,1028628.1642052562,4236858.849836256,4.496323377049465e-08,6
246,0,2021-05-06 20:30:00,4642428.061620859,1028628.1869095559,4236858.490440901,4.9237820772315016e-08,6
247,0,2021-05-06 20:35:00,4642428.469033148,1028628.2965965738,4236858.431105638,4.653019851243963e-08,6
248,0,2021-05-06 20:40:00,4642428.565664346,1028628.1891810993,4236858.284447334,4.6429817560027246e-08,6
249,0,2021-05-06 20:45:00,4642427.270455793,1028628.9639961356,4236857.443358834,4.207563482448264e-08,5
250,0,2021-05-06 20:50:00,4642427.902241985,1028629.1990823471,4236857.913653967,4.527859912260234e-08,5
251,0,2021-05-06 20:55:00,4642428.436463465,1028629.0003615674,4236857.807783391,4.865053610933947e-08,5
252,0,2021-05-06 21:00:00,4642428.707269822,1028629.0438300576,4236857.872457618,5.293330177704892e-08,5
253,0,2021-05-06 21:05:00,4642429.426033324,1028628.9248940747,4236857.829974807,5.372368818433804e-08,5
254,0,2021-05-06 21:10:00,4642429.5235594865,1028628.946528758,4236857.626625213,5.477134966289259e-08,5
255,0,2021-05-06 21:15:00,4642430.371880924,1028628.6579436242,4236857.562104355,5.80405004471168e-08,5
256,0,2021-05-06 21:20:00,,,,,0
257,0,2021-05-06 21:25:00,,,,,0
258,0,2021-05-06 21:30:00,4642431.845208681,1028628.139715148,4236857.896294494,6.372203597444746e-08,5
259,0,2021-05-06 21:35:00,4642431.36572037,1028628.0486173847,4236857.625760631,6.343586548996491e-08,5
260,0,2021-05-06 21:40:00,4642431.790948751,1028627.9073540636,4236857.872482269,6.308215748252862e-08,5
261,0,2021-05-06 21:45:00,4642434.270938203,1028627.2272746783,4236858.592616406,7.210196230418278e-08,6
262,0,2021-05-06 21:50:00,4642434.436501138,1028627.2815088414,4236858.660976786,7.387170957602958e-08,6
263,0,2021-05-06 21:55:00,4642434.720546643,1028627.1481313574,4236858.7363581,7.444255610181675e-08,6
264,0,2021-05-06 22:00:00,4642434.844058558,1028626.8385423055,4236858.59935438,7.403099062361418e-08,6
265,0,2021-05-06 22:05:00,4642435.178973767,1028626.9170893637,4236858.592188031,7.633467476942727e-08,6
266,0,2021-05-06 22:10:00,4642435.101715191,1028626.9673266851,4236858.339154979,7.45645621077807e-08,6
267,0,2021-05-06 22:15:00,4642435.425362493,1028626.8725387853,4236858.434463152,7.323627329509948e-08,7
268,0,2021-05-06 22:20:00,4642435.591111667,1028626.8744178313,4236858.326001823,7.446214401405217e-08,7
269,0,2021-05-06 22:25:00,4642435.524362729,1028626.8223213523,4236858.119110209,7.468735917243617e-08,7
270,0,2021-05-06 22:30:00,4642435.71549166,1028624.5094220276,4236857.621257346,7.104453832833321e-08,6
